4840	Plagioecia? lactea	0			
4841	Diplosolen obelium	0			
4842	Diaperoecia californica	0			
4843	Diaperoecia floridana	0			
4844	Diaperoecia johnstoni	0			
4845	Diaperoecia intermedia	0			
4846	Diaperoecia claviformis	0			
4847	Tubulipora tuba	0			
4848	Tubulipora tuba var. fasciculifera	0			
4849	Tubulipora pacifica	0			
4850	Tubulipora flexuosa	0			
4851	Tubulipora egregia	0			
4852	Tubulipora admiranda	0			
4853	Bathysoecia bassleri	0			
4854	Bathysoecia hastingsae	0			
4855	Platonea veleronis	0			
4856	Platonea expansa	0			
4857	Platonea elongata	0			
4858	Fasciculipora pacifica	0			
4859	Entalophora symmetrica	0			
4860	Entalophora proboscideoides	0			
4861	Entalophora capitata	0			
4862	Bientalophora cylindrica	0			
4863	Filifascigera clarionensis	0			
4864	Filifascigera fasciculata	0			
4865	Filicrisia franciscana	0			
4866	Crisia serrulata	0			
4867	Crisia occidentalis	0			
4868	Crisia operculata	0			
4869	Crisia maxima	0			
4870	Crisia cribraria	0			
4871	Crisia pugeti	0			
4872	Crisulipora occidentalis	0			
4873	Discocytis californica	0			
4874	Discocytis canadensis	0			
4875	Heteropora magna	0			
4876	Heteropora pacifica	0			
4877	Heteropora alaskensis	0			
4878	Borgiola rugosa	0			
4879	Borgiola pustulosa	0			
4880	Lichenopora buskiana	0			
4881	Lichenopora intricata	0			
4882	Disporella californica	0			
4883	Disporella ovoidea	0			
4884	Disporella alaskensis	0			
4885	Disporella stellata var. pacifica	0			
4886	Disporella separata	0			
4887	Disporella astraea	0			
4888	Alcyonidium mammillatum	0			
4889	Alcyonidium pedunculatum	0			
4890	Alcyonidium disciforme	0			
4891	Alcyonidium enteromorpha	0			
4892	Flustrella corniculata	0			
4893	Flustrella gigantea	0			
4894	Pherusella brevituba	0			
4895	Clavopora occidentalis	0			
4896	Vesicularia fasciculata	0			
4897	Bowerbankia gracilis aggregata	0			
4898	Aeverillia setigera	0			
4899	Buskia seriata	0			
4900	Triticella elongata	0			
4901	Farrella elongata	0			
4902	Hincksina gothica	0			
4903	Amphiblestrum trifolium	0			
4904	Bugula flabellata acuminata	0			
4905	Emballotheca stylifera	0			
4906	Hippodiplosia cancellata	0			
4907	Microporella arctica	0			
4908	Escharoides jacksoni	0			
4909	Mucronella microstoma	0			
4910	Lepralia poissonii	0			
4911	Haswellia victoriensis	0			
4912	Entalophora parasitica	0			
4913	Bidiastopora torquata	0			
4914	Heteropora maeandrina	0			
4915	Cylindroecium altum	0			
4916	Cylindroecium papuense	0			
4917	Diploecium simplex	0			
4918	Membranipora defensa	0			
4919	Membranipora marginalis	0			
4920	Membranipora mauritiana	0			
4921	Cribrilina radiata var. flabellifera	0			
4922	Anarthropora horrida	0			
4923	Schizoporella ampla	0			
4924	Gigantopora lyncoides	0			
4925	Lepralia judex	0			
4926	Lepralia mosaica	0			
4927	Phylactella columnaris	0			
4928	Smittia tubula	0			
4929	Smittia rostriformis	0			
4930	Smittia latiavicularia	0			
4931	Mucronella porelliformis	0			
4932	Mucronella cothurnica	0			
4933	Escharoides discus	0			
4934	Retepora tenuis	0			
4935	Idmonea radicata	0			
4936	Idmonea tortuosa	0			
4937	Alcyonidium nanum	0			
4938	Alcyonidium erectum	0			
4939	Alcyonidium foliaceum	0			
4940	Alcyonidium rugosum	0			
4941	Vesicularia harmeri	0			
4942	Mimosella bocki	0			
4943	Conescharellina striata	0			
4944	Conescharellina brevirostris	0			
4945	Conescharellina longirostris	0			
4946	Conescharellina laevis	0			
4947	Crucescharellina japonica	0			
4948	Flabellopora lingua	0			
4949	Fedora ewarsi	0			
4950	Fedora nodosa	0			
4951	Fedora ovum	0			
4952	Fedorella minima	0			
4953	Villicharixa strigosa	0			
4954	Daisyella circularis	0			
4955	Daisyella libita	0			
4956	Plagiopora recens	0			
4957	Yrbozoon ringens	0			
4958	Harpago minutus	0			
4959	Brendella pulchra	0			
4960	Hellerasca haywardi	0			
4961	Dhondtiscus sphericus	0			
4962	Dhondtiscus trochus	0			
4963	Buchneria dofleini	0			
4964	Watersia sp.	0			
4965	Amastigia sp.	0			
4966	Steginoporella sp.	0			
4967	Cellaria tumida	0			
4968	Prostomaria inexpectabilis	0			
4969	Porina tricephala	0			
4970	Petraliella sp.	0			
4971	Conescharellina sp.	0			
4972	Buchneria incomposita	0			
4973	Prostomaria gibbericollis	0			
4974	Bitectipora lineata	0			
4975	Schizosmittina planovicellata	0			
4976	Stephanollona spinifera	0			
4977	Metroperiella lepralioides	0			
4978	Bitectipora mucronifera	0			
4979	Mixtopelta indica	0			
4980	Sclerodomus myriozoides	0			
4981	Raxifabia vafra	0			
4982	Raxifabia tunicata	0			
4983	Diplonotos costulatus	0			
4984	Diplonotos continuus	0			
4985	Domosclerus piscis	0			
4986	Aberrodomus candidus	1			
4987	Xenicobrium novum	0			
4988	Smithsonius striatus	0			
4989	Urceolipora lucida	0			
4990	Reciprocus regalis	0			
4991	Pseudosclerodomus reticulatus	0			
4992	Pseudosclerodomus buskiana	0			
4993	Vix vagans	0			
4994	Petalostegus scopulus	0			
4995	Petalostegus trimorphus	0			
4996	Petalostegus harmeri	0			
4997	Petalostegus vexillum	0			
4998	Petalostegus tenuis	0			
4999	Chelidozoum quinarium	0			
5000	Chelidozoum ternarium	0			
5001	Chelidozoum binarium	1			
5002	Chelidozoum pararium	0			
5003	Bryosartor sutilis	0			
5004	Caberoides canaliculata	0			
5005	Caberoides grignonensis	0			
5006	Caberoides continua	0			
5007	Caberoides miranda	0			
5008	Plagiopora disticha	0			
5009	Plagiopora alma	0			
5010	Ahcheethamia corniculata	0			
5011	Ditaxiporina granulosa	0			
5012	Caberoides rockallensis	0			
5013	Ditaxipora pannonensis	0			
5014	Klugerella musica	0			
5015	Membraniporella skeletos	0			
5016	Puellina harmeri	0			
5017	Costaticella peltata	0			
5018	Terminocella perlucens	0			
5019	Talivittaticella nuda	0			
5020	Strongylopora gracilis	0			
5021	Petalostegus pseudospinosus	0			
5022	Bifaxaria compacta	0			
5023	Bifaxaria modesta	0			
5024	Bifaxaria gracilis	0			
5025	Bifaxaria bicuspis	0			
5026	Bifaxaria menorah	0			
5027	Bifaxaria multicostata	0			
5028	Raxifabia porosa	0			
5029	Raxifabia rara	0			
5030	Diplonotos serratus	0			
5031	Diplonotos sulcatus	0			
5032	Diplonotos similis	0			
5033	Diplonotos confragus	0			
5034	Diplonotos obesus	0			
5035	Diplonotos minus	0			
5036	Diplonotos sp.	0			
5037	Domosclerus edulis	0			
5038	Domosclerus cf. abyssicolus	0			
5039	Domosclerus sp.	0			
5040	Celleporaria cf. aperta	0			
5041	Celleporaria macrodon	0			
5042	Celleporaria mamillata	0			
5043	Diplonotos papillatus	0			
5044	Rhamphostomella scabra	0			
5045	Arctonula arctica	0			
5046	Rhamphostomellina posidoniae	0			
5047	Drepanophora' longiuscula	0			
5048	Kladapheles gammadeka	0			
5049	Frurionella parvipora	0			
5050	Stephanopora perelegans	0			
5051	Proboscina robusta	0			
5052	Smittipora acutirostris	0			
5053	Labioporella granulosa	0			
5054	Hippopleurifera belizae	0			
5055	Celleporaria albirostris	0			
5056	Tremogasterina mucronata	0			
5057	Schizoporella serialis?	0			
5058	Gemelliporidra belikina	0			
5059	Calyptooecia insidiosa	0			
5060	Microporella mayensis	0			
5061	Trematooecia aviculifera	0			
5062	Idmidronea fraudulenta	0			
5063	Idmidronea pellucida	0			
5064	Exidmonea hula	0			
5065	Exidmonea arcuata	0			
5066	Bantariella bocki	0			
5067	Aethozoon pellucidum	0			
5068	Pachyzoon atlanticum	0			
5069	Notoplites biocali	0			
5070	Notoplites cassiduloides	0			
5071	Notoplites gibbosus	0			
5072	Notoplites scutatus dissimilis	0			
5073	Notoplites aff. elongatus	0			
5074	Notoplites sp.	0			
5075	Amastigia aff. pateriformis	0			
5076	Candoscrupocellaria disconveniens	0			
5077	Semibugula elegantissima	0			
5078	Candomenipea enigmatica	0			
5079	Penemia crassospina	0			
5080	Penemia sp.	0			
5081	Caberea sp.	0			
5082	Cornucopina bella aviculata	0			
5083	Cornucopina buguloides	0			
5084	Semidendrobeania pallida	0			
5085	Dendrobeania pseudexilis	0			
5086	Himantozoum dissimile	0			
5087	Himantozoum dissimile bicuspidatum	0			
5088	Himantozoum dissimile rostratum	0			
5089	Himantozoum gemellum	0			
5090	Himantozoum (Thaminozoum) hispidum	0			
5091	Himantozoum (Beanodendria) elegans	0			
5092	Nordgaardia cornucopioides	0			
5093	Astoleiosalpinx pedunculata	0			
5094	Membranipora aff. limosa	0			
5095	Euginoma reticulata	0			
5096	Hincksina sceletos	0			
5097	Hincksina longispinosa	0			
5098	Copidozoum macilenta	0			
5099	Clavodesia biradiculata	0			
5100	Puellina bifida	0			
5101	Phylactella labrosa tangerina	0			
5102	Teuchopora edwarsi	0			
5103	Escharella longicollis	0			
5104	Schizomavella arrogata	0			
5105	Schizomavella fischeri	0			
5106	Schizomavella linearis profunda	0			
5107	Sertulipora guttata	0			
5108	Adeonellopsis multiporosa	0			
5109	Reteporella sparteli	0			
5110	Schizotheca tuberigera	0			
5111	Ascosia pandora	0			
5112	Nolella gracilipes	0			
5113	Copidozoum brevispinosum	0			
5114	Antropora? savartii	0			
5115	Allantopora? sp.	0			
5116	Amastigia vibraculifera	0			
5117	Micropora sagittata	0			
5118	Aetea capillaris	0			
5119	Cribrilaria biavicularia septemspinosa	0			
5120	Cribrilaria? flabellifera	0			
5121	Cribrilaria fragilis	0			
5122	Monoporella spinifera	0			
5123	Smittipora adeoniformis	0			
5124	Iodictyum buchneri serratum	0			
5125	Iodictyum willeyi caledoniense	0			
5126	Iodictyum praesigne	0			
5127	Iodictyum? axillare	0			
5128	Celleporaria aff. cristata	0			
5129	Puellina simulator	0			
5130	Celleporaria aff. labelligera	0			
5131	Celleporaria aff. vermiformis	0			
5132	Fenestrulina sp.	0			
5133	Stylopoma viridis trispinosa	0			
5134	Chorizopora atrox	0			
5135	Phylactella cylindrica	0			
5136	Schizomavella pseudoneptuni	0			
5137	Parasmittina? parsevalii	0			
5138	Smittina alata	0			
5139	Smittoidea? levis	0			
5140	Parasmittina exasperatrix	0			
5141	Parasmittina aff. serrula	0			
5142	Haswellina vaubani	0			
5143	Cigclisula? occlusa	0			
5144	Didymosella inopinata	0			
5145	Cleidochasma sp.	0			
5146	Puellina inarmata	0			
5147	Poecilopora? cribritheca	0			
5148	Cosciniopsis sp.	0			
5149	Teuchopora biaviculata	0			
5150	Escharoides falcifera	0			
5151	Phylactella aviculifera	0			
5152	Hippoporella sp.	0			
5153	Rogicka? sp.	0			
5154	Porella aff. abyssicola	0			
5155	Turbicellepora aff. tuberosa	0			
5156	Tetraplaria caledoniensis	0			
5157	Gigantopora proximalis hispida	0			
5158	Batopora n. sp.	0			
5159	Mucropetraliella vultur gaudialis	0			
5160	Telepora buski	0			
5161	Haywardozoon inarmata	0			
5162	Nolella radicans	0			
5163	Dendrobeania (Himantozoum) variabilis	0			
5164	Dendrobeania formosissima	0			
5165	Notoplites aff. damicornis	0			
5166	Notoplites? sp.	0			
5167	Cryptostomaria cylindrica	0			
5168	Formosocellaria abyssicola	0			
5169	Metrarabdotomorpha aenigmatistes	0			
5170	Margaretta? sp.	0			
5171	Urceolipora? sp.	0			
5172	Pseudoflustra? sp.	0			
5173	Buskea sp.	0			
5174	mucronellidae? sp.	0			
5175	Acanthodesiomorpha problematica	1			
5176	Nematoflustra bifoliata	0			
5177	Columnella gracilis	0			
5178	Cookinella flustroides	0			
5179	Euginoma cavalieri	0			
5180	Euginoma biseriata	0			
5181	Euginoma crispa	0			
5182	Euginoma cylindrica	0			
5183	Amastigia? crassimarginata	0			
5184	Notoplites atlanticus	0			
5185	Notoplites paradoxus	0			
5186	Notoplites cymbalicus	0			
5187	Scrupocellaria? harmeri	0			
5188	Camptoplites reticulatus	0			
5189	Camptoplites reticulatus var. unicornis	0			
5190	Camptoplites marchemarchadi	0			
5191	Camptoplites lutaudae	0			
5192	Camptoplites sp.	0			
5193	Kinetoskias smitti	0			
5194	Cornucopina rotunda	0			
5195	Bobinella atlantica	0			
5196	Smittina uruguayensis	0			
5197	Smittina sp.	0			
5198	Celleporaria? sp.	0			
5199	Celleporina hassalli	0			
5200	Turritigera spectabilis	0			
5201	Orthoscuticella? problematicum	0			
5202	Pseudoflustra sp.	0			
5203	Reteporellina moyanoi	0			
5204	Sclerodomus sp.	0			
5205	Sphaerulobryozoon pedunculatum	0			
5206	Ichthyaria profunda	0			
5207	species incertae sedis	0			
5208	Protobenedenipora labiostomelloides	0			
5209	Allantocallopora cassidaeforma	0			
5210	Valdemunitella bermudae	0			
5211	Carbasea sp.	0			
5212	Quadricellaria carabaica	0			
5213	Setosellina elegantula	0			
5214	Bugula aff. gracilis	0			
5215	Menipea pacifica	0			
5216	Dendrobeania (Himantozoum) margaritifera	0			
5217	Dendrobeania (Himantozoum) obtusa	0			
5218	Dendrobeania (Himantozoumella) amaltheae	0			
5219	Semidendrobeania versicolor	0			
5220	Cornucopina moluccensis brevirostrata	0			
5221	Scrupocellarinella rostrata	0			
5222	Notoplites evocatus	0			
5223	Columnella brasiliensis	0			
5224	Cuneiforma asymetrica	0			
5225	Formosocellaria magnifica	0			
5226	Euginoma reticulata gracilis	0			
5227	Euginoma reticulata angulata	0			
5228	Euginoma duplex	0			
5229	Euginoma cavalieri dorsalis	0			
5230	Euginoma tenella	0			
5231	Euginoma sp.1	0			
5232	Euginoma sp.2	0			
5233	Dubiocellaria biaviculata	0			
5234	Orthoscuticella problematicum	0			
5235	Sclerodomus auriculatus	0			
5236	Sclerodomus minutus	0			
5237	Sclerodomus reticulatus	0			
5238	Sclerodomus? lagaaiji	0			
5239	Urceolipora pseudoreticulata	0			
5240	Urceolipora redieri	0			
5241	Cheilonella bathyalis	0			
5242	Tegminula cogitata	0			
5243	Smittoidea? sp.	0			
5244	Escharella aff. laqueata	0			
5245	Porella? sp.	0			
5246	Codonellina aff. gemelliporoides	0			
5247	Prostomaria cyclostomata	0			
5248	Crisia sp.	0			
5249	Crisia? tenella	0			
5250	cyclostome indetermine	0			
5251	incertae sedis no.4	0			
5252	incertae sedis (lichenoporidae?)	0			
5253	Melobesia radiata	0			
5254	Probiscina boryi	0			
5255	Probiscina lamourouxii	0			
5256	Probiscina sertularioides	0			
5257	Cellepora lancretii	0			
5258	Cellepora boryi	0			
5259	Cellepora protainii	0			
5260	Cellepora redoutei	0			
5261	Cellepora bernardii	0			
5262	Cellepora jacotinii	0			
5263	Cellepora parsevalii	0			
5264	Cellepora raigii	0			
5265	Cellepora descostilsii	0			
5266	Lepralia ovoidea	0			
5267	Lepralia duboisii	0			
5268	Cellepora larreyi	0			
5269	Cellepora mangnevilla	0			
5270	Cellepora? denonii	0			
5271	Flustra rozieri	0			
5272	Flustra legentilii	0			
5273	Flustra dutertrei	0			
5274	Flustra leperei	0			
5275	Flustra marcelii	0			
5276	Flustra genisii	0			
5277	Flustra coronata	0			
5278	Flustra umbracula	0			
5279	Flustra balzaci	0			
5280	Flustra jaubertii	0			
5281	Flustra nouetii	0			
5282	Flustra bouchardii	0			
5283	Flustra pouilletii	0			
5284	Flustra beguerelii	0			
5285	Flustra montferrandii	0			
5286	Lepralia aragoi	0			
5287	Lepralia gayii	0			
5288	Lepralia thenardii	0			
5289	Lepralia laplacii	0			
5290	Flustra impressa	0			
5291	Flustra latreillii	0			
5292	Flustra lacroixii	0			
5293	Flustra savartii	0			
5294	Flustra rosselii	0			
5295	Flustra dumerilii	0			
5296	Acamarchis neritina	0			
5297	Acamarchis jolloisii	1			
5298	Acamarchis bertholletii	1			
5299	Acamarchis geoffroyi	1			
5300	Crisia pilosa	0			
5301	Crisia ciliata	0			
5302	Crisia delilii	0	247		
5303	Crisia boryi	0			
5304	Eucratea contei	0			
5305	Eucratea lafontii	0			
5306	Eucratea cordierii	0			
5307	Loricaria aegyptiaca	0			
5308	Quadricellara caraibica	0			
5309	Nitscheina membranacea	0			
5310	Flustra (Carbasea) capitata	0			
5311	Aplousina tuberosa	0			
5312	Hincksina periporosa	0			
5313	Membrendoecium strictorostris	0			
5314	Antropora pustulata	0			
5315	Levinsenella brasiliensis	0			
5316	Alderina irregularis	0			
5317	Alderina? pyriformis	0			
5318	Gephyrotes spinosum	0			
5319	Marssonopora uncifera	0			
5320	Callopora curvirostris	0			
5321	Callopora pumicosa	0			
5322	Callopora caudata	0			
5323	Callopora tenuissima	0			
5324	Cauloramphus opertus	0			
5325	Membraniporella petasus	0			
5326	Cribrilina lineata	0			
5327	Acanthocella clypeata	1			
5328	Bugula (Stirparia) caraibica	0			
5329	Dendrobeania lamellosa	0			
5330	Scrupocellaria retiformis	0			
5331	Tremogasterina granulata	0			
5332	Tremogasterina ventricosa	0			
5333	Tremogasterina lanceolata	0			
5334	Tremogasterina malleolus	0			
5335	Tremogasterina sparsiporosa	0			
5336	Rectonychocella abyssicola	0			
5337	Dacryonella typica	0			
5338	Floridinella parvula	0			
5339	Hemiseptella denticulata	0			
5340	Hemiseptella hexagonalis	0			
5341	Cupularia doma	0			
5342	Steganoporella brevis	0			
5343	Siphonoporella dumonti	0			
5344	Siphonoporella granulosa	0			
5345	Exechonella pumicosa	0			
5346	Cellaria nodosa	0			
5347	Puellina innominata	0			
5348	Puellina floridana	0			
5349	Figularia? ampla	0			
5350	Hippothoa eburnea	0			
5351	Petraliella marginata	0			
5352	Coleopora granulosa	0			
5353	Stenopsis fenestrata	0			
5354	Semihaswellia sinuosa	0			
5355	Tessaradoma gracile	0			
5356	Buffonellaria reticulata	0			
5357	Gemelliporella asper	0			
5358	Schizopodrella incrassata	0			
5359	Schizopodrella floridana	0			
5360	Schizopodrella falcifera	0			
5361	Schizopodrella pungens	0			
5362	Schizopodrella isabelleana	0			
5363	Gemellipora? limbata	0			
5364	Gemelliporidra typica	0			
5365	Gemelliporidra aculeata	0			
5366	Gemelliporidra magniporosa	0			
5367	Gemelliporidra mulitlamellosa	0	CHECK		
5368	Hippoporidra cleidostoma	0			
5369	Hippadenella floridana	0			
5370	Hippomenella rubra	0			
5371	Lepralia palliolata	0			
5372	Lepralia fissurata	0			
5373	Microporella ampla	0			
5374	Microporella normani	0			
5375	Cystisella americana	0			
5376	Smittina trispinosa spathulata	0			
5377	Smittina echinata	0			
5378	Smittina labellum	0			
5379	Mucronella egyptiaca	0			
5380	Palmicellaria aviculifera	0			
5381	Umbonula undulata	0			
5382	Rhamphostomella magnirostris	0			
5383	Bryocryptella convexa	0			
5384	Bryocryptella reticulata	0			
5385	Retepora marsupiata	0			
5386	Schizellozoon elongatum	0			
5387	Rhynchozoon corniger	0			
5388	Reteporella prominens	0			
5389	Cigclisula serrulata	0			
5390	Adeona plagiopora	0			
5391	Bracebridgia subsulcata	0			
5392	Tremoschizodina anatina	0			
5393	Hippopodina feegensis	0			
5394	Lagenipora verrucosa	0			
5395	Hippotrema janthina	0			
5396	Holoporella magnifica	0			
5397	Holoporella subalba	0			
5398	Holoporella? tubulosa	0			
5399	Holoporella vagans	0			
5400	Schismopora dichotoma	0			
5401	Cellepora minutiporosa	0			
5402	Mamillopora tuberosa	0			
5403	Mamillopora cavernulosa	0			
5404	Chaperia galeata	0			
5405	Oncousoecia arcuata	0			
5406	Peristomoecia floridana	0			
5407	Mecynoecia deflexa	0			
5408	Crisulipora orientalis	0			
5409	Hornera galeata	0			
5410	Lichenopora buski?	0			
5411	Domopora floridana	0			
5412	Andreella polypora	0			
5413	Andreella megapora	0			
5414	Dendriperistoma projecta	0			
5415	Fenestrulina pulchra	0			
5416	Chorizopora brongniarti	0			
5417	Celleporina asymmetrica	0			
5418	Galeopsis megaporus	0			
5419	Galeopsis juanfernandensis	0			
5420	Galeopsis reteporelliformis	0			
5421	Cellaria vitrimuralis	0			
5422	Cellariaeforma aurorae	0			
5423	Mawsonia brevimandibulata	0			
5424	Mawsonia extensalata	0			
5425	Paracellaria wandelli	0			
5426	Plesiothoa coquimbana	0			
5427	Celleporella patagonica	0			
5428	Celleporella yagana	0			
5429	Flustra thysanica	0			
5430	Plesiothoa dorbignyana	0			
5431	Celleporella (Neothoa) chiloensis	0			
5432	Celleporella (Neothoa) patagonica	0			
5433	Celleporella (Neothoa) vivianii	0			
5434	Celleporella (Austrothoa) yagana	0			
5435	Celleporella (Antarctothoa) antarctica	0			
5436	Celleporella (Antarctothoa) bouganvillei	0			
5437	Celleporella (Antarctothoa) discreta	0			
5438	Celleporella (Antarctothoa) muricata	0			
5439	Celleporella (Celleporella) concava	0			
5440	Celleporella (Celleporella) hyalina	0			
5441	Celleporella (Celleporella) retiformis	0			
5442	Celleporella (Celleporella) uberrima	0			
5443	Cribralaria labiodentata	0			
5444	Cribrilaria paschalis	0			
5445	Cribrilina projecta	0			
5446	Jolietina latimarginata	0			
5447	Membraniporella antarctica	0			
5448	Parafigularia magellanica	0			
5449	Amastigia abyssicola	0			
5450	Amastigia caberioides	0			
5451	Amastigia pateriformis	0			
5452	Menipea quadrata	0			
5453	Menipea spicata	0			
5454	Notoplites biloba	0			
5455	Notoplites crateriformis	0			
5456	Notoplites aviculariae	0			
5457	Notoplites marsupiatus	0			
5458	Notoplites smittii	0			
5459	Notoplites vanhoeffeni	0			
5460	Notoplites? perditus	0			
5461	Notoplites? simplex	0			
5462	Emma buskii	0			
5463	Emma cyathus	0			
5464	Crisia eburnea var. laxa	0			
5465	Crisia denticulata var. gracilis	0			
5466	Crisia denticulata var. patagonica	0			
5467	Crisia acuminata	0			
5468	Idmonea eboracensis	0			
5469	Idmonea fissurata	0			
5470	Pustulopora proboscidioides	0			
5471	Pustulopora regularis	0			
5472	Lichenopora hispida	0			
5473	Supercytis digitata	0			
5474	Supercytis tubigera	0			
5475	Alcyonidium flustroides	0			
5476	Amathia connexa	0			
5477	Amathia semispiralis	0			
5478	Vesicularia trichotoma	0			
5479	Farrella atlantica	0			
5480	Scrupocellaria marsupiata	0			
5481	Monoporella? capensis	0			
5482	Foveolaria? elliptica	0			
5483	Membranipora falcifera	0			
5484	Membranipora dumerilii	0			
5485	Thalamoporella steganoporoides	0			
5486	Thalamoporella labiata	0			
5487	Melicerita? dubia	0			
5488	Retepora tesselata var. imperati	0			
5489	Diporula hastigera	0			
5490	Microporella distoma	0			
5491	Microporella canalifera	0			
5492	Microporella contorta	0			
5493	Bracebridgia geometrica	0			
5494	Smittia delicatula	0			
5495	Lepralia occlusa	0			
5496	Lepralia castanea	0			
5497	Aspidostoma gigantea	0			
5498	Schizoporella polymorpha	0			
5499	Haswellia? auriculata	0			
5500	Schizoporella challengeria	0			
5501	Schizoporella vitrea	0			
5502	Porina coronata var. labrosa	0			
5503	Adeonella? regularis	0			
5504	Cellepora pumicosa var. eatonensis	0			
5505	Cellepora armata var. erecta	0			
5506	Farciminaria biseriata	0			
5507	Flustra separata	0			
5508	Porina proboscidea	0			
5509	Idmonea bifrons	0			
5510	Defrancia striatula	0			
5511	Cellarinella roydsi	0			
5512	Ellisina profunda	0			
5513	Callopora nazcae	0			
5514	Aplousina grandipora	0			
5515	Rhamphonotus bathyalis	0			
5516	Hippothyris austrinis	0			
5517	Pachyegis? iquiquensis	0			
5518	Chaperiopsis sp.	0			
5519	Porina' arcana	0			
5520	Cellepora' aliena	0			
5521	Antropora paucicryptocysta	0			
5522	Arachnopusia areolata	0			
5523	Fenestrulina microstoma	0			
5524	Stegohornera violacea	0			
5525	Alcyonidium verrilli	0			
5526	Bugula harmsworthi	0			
5527	Dendrobeania fruticosa var. quadridentata	0			
5528	Dendrobeania pseudomurrayana	0			
5529	Dendrobeania pseudomurrayana var. fessa	0			
5530	Dendrobeania decorata	0			
5531	Kinetoskias arborescens	0			
5532	Bugulella fragilis	0			
5533	Pseudoflustra solida	0			
5534	Myriapora coarctata	0			
5535	Myriapora subgracile	0			
5536	Celleporina surcularis	0			
5537	Proboscina gracilis	0			
5538	Proboscina fecunda	0			
5539	Oncousoecia polygonalis	0			
5540	Tubulipora marisalbi	0			
5541	Tubulipora eminens	0			
5542	Tubulipora dilatans	0			
5543	Tubulipora fructuosa	0			
5544	Tubulipora smitti	0			
5545	Tubulipora uniformis	0			
5546	Tubulipora minuta	0			
5547	Tubulipora borgi	0			
5548	Tubulipora murmanica	0			
5549	Tubulipora soluta	0			
5550	Tubulipora nordgaardi	0			
5551	Tubulipora fruticosa	0			
5552	Idmonea atlantica var. gracillima	0			
5553	Idmonea tumida	0			
5554	Idmonea bidenkapi	0			
5555	Idmoneoides arctoflabellaris	0			
5556	Idmoneoides simplex	0			
5557	Entalophora clavata	0			
5558	Entalophora harmeri	0			
5559	Diplosolen obelia var. arctica	0			
5560	Diplosolen intricarius	0			
5561	Berenicea arctica	0			
5562	Berenicea oblonga	0			
5563	Berenicea patina	0			
5564	Berenicea meandrina	0			
5565	Domopora stellata	0			
5566	Defrancia lucernaria	0			
5567	Defrancia lucernaria var. prolifera	0			
5568	Fasciculiporoides americana	0			
5569	Filicrisia smitti	0			
5570	Crisidia orientalis	0			
5571	Crisiella diversa	0			
5572	Crisiella complecta	0			
5573	Crisia aculeata var. bathyalis	0			
5574	Crisia constans	0			
5575	Crisia denticulata var. borgi	0			
5576	Crisia denticulata var. arctica	0			
5577	Stegohornera violacea var. proboscina	0			
5578	Stegohornera arctica	0			
5579	Lichenopora multicentra	0			
5580	Lichenopora sibirica	0			
5581	Lichenopora crassiuscula	0			
5582	Heteropora pelliculata	0			
5583	Borgella tumulosa	0			
5584	Fungella dalli	0			
5585	Alcyonidium gelatinosum var. diaphanum	0			
5586	Alcyonidium gelatinosum var. anderssoni	0			
5587	Alcyonidium gelatinosum var. pachydermatum	0			
5588	Alcyonidium radicellatum	0			
5589	Alcyonidium vermiculare	0			
5590	Alcyonidium excavatum	0			
5591	Alcyonidium irregulare	0			
5592	Alcyonidium mamillatum var. erectum	0			
5593	Alcyonidium proboscideum	0			
5594	Flustrella hispida	0			
5595	Flustrella cervicornis	0			
5596	Flustrella vegae	0			
5597	Arachnoidea barentsia	0			
5598	Bowerbankia arctica	0			
5599	Bowerbankia caudata	0			
5600	Bowerbankia composita	0			
5601	Valkeria uva	0			
5602	Eucratea loricata var. arctica	0			
5603	Eucratea loricata var. cornuta	0			
5604	Eucratea loricata var. macrostoma	0			
5605	Electra pilosa var. dentata	0			
5606	Electra crustulenta forma typica	0			
5607	Electra crustulenta var. baltica	0			
5608	Electra crustulenta var. catenulariasimilis	0			
5609	Electra catenularia	0			
5610	Tegella armiferoides	0			
5611	Tegella kildinensis	0			
5612	Tegella spitzbergensis	0			
5613	Tegella arctica var. retroversa	0			
5614	Tegella nigrans	0			
5615	Tegella anguloavicularis	0			
5616	Tegella inermis	0			
5617	Tegella amissavicularis	0			
5618	Tegella norvegica	0			
5619	Callopora craticula var. sedovi	0			
5620	Callopora smitti	0			
5621	Callopora lata	0			
5622	Callopora obesa	0			
5623	Callopora derjugini	0			
5624	Cauloramphus intermedius	0			
5625	Ramphonotus minax	0			
5626	Amphiblestrum trifolium var. quadrata	0			
5627	Reussina impressa	0			
5628	Flustra carbasea	0			
5629	Flustra nordenskjoldi	0			
5630	Flustra serrulata	0			
5631	Smittipora solida	0			
5632	Dendrobeania fruticosa var. frigida	0			
5633	Dendrobeania levinseni	0			
5634	Dendrobeania pseudolevinseni	0			
5635	Dendrobeania flustroides	0			
5636	Dendrobeania murmanica	0			
5637	Bugula tricuspis	0			
5638	Bugula fastigiata	0			
5639	Bugula tschukotkensis	0			
5640	Bugula elongata	0			
5641	Kinetoskias mitsukurii	0			
5642	Kinetoskias beringi	0			
5643	Corynoporella tenuis	0			
5644	Semibugula birulai	0			
5645	Bugulopsis peachi	0			
5646	Bugulopsis peachi var. beringia	0			
5647	Notoplites sibirica	0			
5648	Notoplites smitti	0			
