2150	Petralia livingstonei	Stach, 1936	226	1	ZR1936		
2151	Mucropetraliella vultur	(Hincks, 1882)	228	1			
2152	Mucropetraliella halei	(Livingstone, 1928)	228	1	ZR1928		
2153	Mucropetraliella nodulosa	Stach, 1936	228	1	ZR1936		
2154	Chiastosella gabrieli	Stach, 1937	325	1	ZR1937		
2155	Chiastosella conservata	(Waters, 1881)	325	0			
2156	Chiastosella porosa	Canu & Bassler, 1935	325	0			
2157	Metroperiella lepralioides	(Calvet, 1903)	260	1			
2158	Buffonellodes tumidus	(Hincks, 1881)	257	1			
2159	Mucropetraliella porosa	(Hincks, 1881)	228	1			
2160	Rhynchozoon longirostris	(Hincks, 1881)	274	1			
2161	Celleporina granum	(Hincks, 1881)	290	1			
2162	Malakosaria dentata	(MacGillivray, 1885)	304	1			
2163	Crisia fistulosa	(Heller, 1867)	1	1			
2164	Annectocyma tubulosa	(Busk, 1875)	20	1			
2165	Mecynoecia delicatula	(Busk, 1875)	39	1			
2166	 was Exidmonea atlantica	Mongereau, 1972	6	0	see Taylor & Voigt 1992		
2167	Tubulipora notomala	(Busk, 1875)	6	1			
2168	Orthoscuticella lorica	(Busk, 1852)	294	1			
2169	Orthoscuticella amphora	(Busk, 1852)	294	1			
2170	Scalicella umbonata	(Busk, 1852)	294	1	ZR1958		
2171	Aetea dilatata	(Busk, 1851)	130	1			
2172	Bicrisia edwardsiana	(d'Orbigny, 1841)	1	1	not 1839		
2173	Cupuladria monotrema	(Busk, 1884)	152	1			
2174	Discoporella reussiana	(Manzoni, 1869)	152	1	fossil, Reussirella ? see Baluk & Radwanski		
2175	Discoporella ocellata	Cook, 1965	152	1	ZR1965		
2176	Lacrimula burrowsi	Cook, 1966	311	1	ZR1966		
2177	Figularia clithridiata	(Waters, 1887)	206	1			
2178	Adeona wilsoni	(MacGillivray, 1881)	224	1			
2179	Hemismittoidea corallinea	Soule & Soule, 1973	266	1	ZR1973-163		
2180	Hemismittoidea osburni	Soule & Soule, 1973	266	1	ZR1973-163		
2181	 was Parasmittina triangularis	Soule & Soule, 1953	266	1	homonym		
2182	Parasmittina alanbanneri	Soule & Soule, 1973	266	1	ZR1973-163		
2183	Parasmittina circularis	Soule & Soule, 1973	266	1	ZR1973-163		
2184	Parasmittina uncinata	Soule & Soule, 1973	266	1	ZR1973-163		
2185	Parasmittina parviuncinata	Soule & Soule, 1973	266	1	ZR1973-163		
2186	 was Parasmittina decorata	Soule & Soule, 1973		1	ZR1973-163, =P.delicatula		
2187	Parasmittina emersoni	Soule & Soule, 1973	266	1	ZR1973-163		
2188	Parasmittina marsupialis	(Busk, 1884)	266	1			
2189	Parasmittina leviavicularia	Soule & Soule, 1973	266	1	ZR1973-163		
2190	Parasmittina parsevaliformis	Soule & Soule, 1973	266	1	ZR1973-163		
2191	Parasmittina kauaiensis	Soule & Soule, 1973	266	1	ZR1973-163		
2192	Parasmittina raigiformis	Soule & Soule, 1973	266	1	ZR1973-163		
2193	Parasmittina ilioensis	Soule & Soule, 1973	266	1	ZR1973-163		
2194	Parasmittina dolabrata	Soule & Soule, 1973	266	1	ZR1973-163		
2195	Smittina kukuiula	Soule & Soule, 1973	266	1	ZR1973-163		
2196	Pleurocodonellina lahainae	Soule & Soule, 1973	266	1	ZR1973-163		
2197	Metroperiella anatina	(Canu & Bassler, 1927)	260	1	ZR1928		
2198	Arachnopusia admiranda	Moyano, 1982	208	1			
2199	Smittina ectoproctolitica	Moyano, 1982	266	1	ZR1982-101		
2200	Parasmittina pluriavicularis	Moyano, 1982	266	1	ZR1982-101		
2201	Amphiblestrum umbonatum	(Busk, 1854)	158	1			
2202	Hippoporina chilota	Moyano, 1982	260	1	ZR1982-101		
2203	Smittina molarifera	Moyano, 1982	266	1	ZR1982-101		
2204	Trachytoechus typicus	Duncan, 1939	562	0	ZR1945		
2205	Celleporella (Neothoa) chiloensis	Moyano, 1982	212	1	ZR1982-101		
2206	Plesiothoa trigemma	(Ryland & Gordon, 1977)	212	1	ZR1977; as Hippothoa; ZR1979		
2207	Amphiblestrum lyrulatum	(Calvet, 1907)	148	1			
2208	Sessibugula barrosoi	Lopez de la Cuadra & Garcia-Gomez, 1994	192	1	ZR1993/94-054		
2209	Ramphonotus spelaeus	(Lagaaij, 1952)	148	0	ZR1952		
2210	Orthoscuticella wilsoni	(MacGillivray, 1881)	294	1			
2211	Dybowskiella regularis	Perry & Gutschick, 1959	604	0	ZR1959		
2212	Foveolaria falcifera	Busk, 1884	148	1			
2213	Chondriovelum angustilobata	(Moyano, 1974)	156	1	ZR1975-105		
2214	Osthimosia magna	Moyano, 1974	290	1	ZR1975-105		
2215	Osthimosia mamillata	Moyano, 1974	290	1	ZR1975-105		
2216	Turritigera stellata	Busk, 1884	292	1			
2217	Orthoporidroides erectus	(Waters, 1888)	290	1	ZR1975-105		
2218	Nevianipora milneana	(d'Orbigny, 1842)	24	1	not 1839		
2219	Fasciculipora parva	Moyano, 1974	18	1	ZR1975-105		
2220	Orthoporidroides robusta	Moyano, 1981	290	1	ZR1981-082		
2221	Tetrastomatopora giselae	Moyano, 1991	4	1	ZR1991/92-127		
2222	Peristomatopora harmelini	Moyano, 1991	4	1	ZR1991/92-127		
2223	Metastomatopora bugei	Moyano, 1991	4	1	ZR1991/92-127		
2224	Proboscina fragilis	Moyano, 1991	4	1	ZR1991/92-127		
2225	Disporella minima	Moyano, 1991	54	1	ZR1991/92-065		
2226	Conopeum vivianii	Moyano, 1991	136	1			
2227	Aplousina decora	Moyano, 1991	148	1	ZR1994/95-102		
2228	Arachnopusia paucivanna	Moyano, 1991	208	1	ZR1994/95-102		
2229	Lagenicella variabilis	Moyano, 1991	308	1			
2230	Hippaliosina dorbignyana	Moyano, 1991	243	1	ZR1994/95-102		
2231	Osthimosia armatissima	Moyano, 1991	290	1			
2232	Fenestrulina cornuta	(d'Orbigny, 1841)	232	1			
2233	Fenestrulina vivianii	Moyano, 1991	232	1			
2234	Microporella personata	(Busk, 1854)	232	1			
2235	Catadysis pygmaeum	Moyano, 1985	292	1	ZR1989/90-084		
2236	Orthoporidra petiolata	(Waters, 1904)	292	1			
2237	Siphonicytara serrulata	Busk, 1884	314	1			
2238	Osthimosia pustulata	(Busk, 1881)	290	1			
2239	Orthopora regulariformis	Samsonowicz, 1951	432	0	ZR1951		
2240	Osthimosia rudis	(Busk, 1881)	290	1	Celleporina in Pouyet		
2241	Osthimosia signata	(Busk, 1881)	290	1			
2242	Celleporina lacrimula	Hayward, 1992	290	1	ZR1991/92-077		
2243	Turbicellepora patagonica	Hayward, 1992	290	1	ZR1991/92-077		
2244	Calloporina patagonica	Hayward & Ryland, 1990	232	1	ZR1990/91-		
2245	Fenestrulina dictyota	Hayward & Ryland, 1990	232	1	ZR1990/91-043		
2246	Fenestrulina dupla	Hayward & Ryland, 1990	232	1	ZR1990/91-043		
2247	Fenestrulina horrida	Moyano, 1985	232	1			
2248	Fenestrulina incusa	Hayward & Ryland, 1990	232	1	ZR1990/91-043		
2249	Fenestrulina marioni	Hayward & Ryland, 1990	232	1	ZR1990/91-043		
2250	Microporella hyadesi	(Jullien, 1888)	232	1			
2251	Aeverrillia armata	(Verrill, 1873)	90	1	ZR1942		
2252	Buskia socialis	Hincks, 1887	104	1			
2253	Electra tenella	(Hincks, 1880)	142	1			
2254	Crassimarginatella fossa	Uttley, 1951	148	1	ZR1951		
2255	Beania hexaceras	(Ortmann, 1890)	200	1			
2256	Dendrobeania japonica	(Ortmann, 1890)	192	1			
2257	Aetea boninensis	Silén, 1941	130	1	ZR1942		
2258	Siphonoporella aviculifera	Silén, 1941	166	1	ZR1942		
2259	Microporina elongata	(Hincks, 1880)	158	1	see Silen 1941		
2260	Microporina articulata	(Fabricius, 1821)	158	1	1821?		
2261	Microporina okadai	Silén, 1941	158	1	ZR1942		
2262	 was Cellaria boninensis	Silén, 1941	178	1	ZR1938; ZR1942; = tenuirostris fide Hastings 1946		
2263	Tricellaria longispinosa	(Yanagi & Okada, 1918)	202	1	ZR1918		
2264	Tricellaria sympodia	(Yanagi & Okada, 1918)	202	1	ZR1918		
2265	Tricellaria ziczac	Silén, 1941	202	1	ZR1942		
2266	Tricellaria dubia	Silén, 1941	202	1	ZR1942		
2267	Caberea hataii	Okada, 1929	202	1	ZR1929; ZR1989/90-076		
2268	Terminoflustra sagamiensis	(Okada, 1921)	202	1	ZR1921 as Carbasea, sagamiesis is lapsus calami; ZR1942		
2269	Caberea megaceras	Yanagi & Okada, 1918	202	1	ZR1918		
2270	Caberea bursifera	Ortmann, 1890	202	1			
2271	Farciminellopsis gracilis	Silén, 1941	192	1	ZR1942		
2272	Beania vegae	Silén, 1941	200	1	ZR1942		
2273	Dendrobeania birostrata	(Yanagi & Okada, 1918)	192	1	ZR1918		
2274	Caulibugula bocki	Silén, 1941	192	1	ZR1942		
2275	Camptoplites tubiferus	Silén, 1941	192	1	ZR1942		
2276	Semikinetoskias dubia	Silén, 1941	192	1	ZR1942		
2277	Cribralaria curvirostris	Silén, 1941	206	1	ZR1942		
2278	Exechonella brasiliensis	Canu & Bassler, 1928	220	1	ZR1928		
2279	Exechonella verrucosa	(Canu & Bassler, 1927)	220	1	ZR1929		25/06/2008
2280	Watersipora edmondsoni	Soule & Soule, 1968	280	1	ZR1968		
2281	Fenestrulina harmeri	Winston & Heimberg, 1986	232	1	ZR1986-185		
2282	Celleporaria sibogae	Winston & Heimberg, 1986	230	1	ZR1986-185		
2283	Rhynchozoon verruculatum	(Smitt, 1873)	274	1			
2284	Drepanophora verrucosa	Winston & Heimberg, 1986	230	1	ZR1986-185		
2285	Watersipora aterrima	(Ortmann, 1890)	280	1			
2286	Disporella plumosa	Winston & Hakansson, 1986	54	1	ZR1986-188		
2287	Alcyonidium capronae	Winston & Hakansson, 1986	72	1	ZR1986-188		
2288	Membranipora triangularis	Winston & Hakansson, 1986	136	1	ZR1986-188		
2289	Akatopora leucocypha	(Marcus, 1937)	153	1	ZR1937		
2290	Crassimarginatella smitti	(Osburn, 1950)	148	1	ZR1950;		
2291	Vibracellina laxibasis	Canu & Bassler, 1928	152	1	ZR1928		
2292	Cymulopora uniserialis	Winston & Hakansson, 1986	148	1	ZR1986-188		
2293	Floridina parvicella	Canu & Bassler, 1923	156	1	ZR1923		
2294	Cribrilaria parva	Winston & Hakansson, 1986	206	1	ZR1986-188		
2295	Bellulopora bellula	(Osburn, 1950)	209	1	ZR1950		
2296	Reginella? repangulata	Winston & Hakansson, 1986	206	1	ZR1986-188		
2297	Hippothoa balanophila	Winston & Hakansson, 1986	212	1	ZR1986-188		
2298	Pourtalesella rugosa	(Osburn, 1940)	250	1	ZR1942		
2299	Parasmittina nitida	(Verrill, 1875)	266	1			
2300	Phylactella ais	Winston & Hakansson, 1986	308	1	ZR1986-188		
2301	Trematooecia psammophila	Winston & Hakansson, 1986	262	1	ZR1986-188		
2302	Hippoporella pusilla	(Smitt, 1873)	257	1			
2303	Aimulosia uvulifera	(Osburn, 1914)	257	1			
2304	Drepanophora torquata	Winston & Hakansson, 1986	230	1	ZR1986-188		
2305	Tubulipora disticha	(Michelin, 1847)	6	0			
2306	Crucescharellina japonica	Silén, 1947	315	1	ZR1947		
2307	Conescharellina striata	Silén, 1947	315	1	ZR1947		
2308	Conescharellina brevirostris	Silén, 1947	315	1	ZR1947		
2309	Conescharellina longirostris	Silén, 1947	315	1	ZR1947		
2310	Conescharellina laevis	Silén, 1947	315	1	ZR1947		
2311	Flabellopora lingua	Silén, 1947	315	1	ZR1947		
2312	Flabellopora acuta	Canu & Bassler, 1929	315	1	ZR1929		
2313	Fedora edwardsi	Jullien, 1882	265	1			
2314	Fedora nodosa	Silén, 1947	265	1	ZR1947		
2315	Fedora? ovum	(Smitt, 1873)	265	1			
2316	Fedorella minima	Silén, 1947	273	1	ZR1947		
2317	Villicharixa strigosa	(Uttley, 1951)	142	1	ZR1951 as 'Membranipora'ZR1989/90-051		
2318	Daisyella circularis	Gordon, 1989	148	1	ZR1989/90-051		
2319	Daisyella libita	Gordon, 1989	148	1	ZR1989/90-051		
2320	Plagiopora recens	Gordon, 1989	294	1	ZR1989/90-051		
2321	Yrbozoon ringens	Gordon, 1989	290	1	ZR1989/90-050		
2322	Harpago minutus	Gordon, 1989	292	1	ZR1989/90-051		
2323	Brendella pulchra	Gordon, 1989	208	1	ZR1989/90-049		
2324	Hellerasca haywardi	Gordon, 1989	218	1	ZR1989/90-049		
2325	Dhondtiscus sphericus	Gordon, 1989	229	1	ZR1989/90-049		
2326	Dhondtiscus trochus	Gordon, 1989	229	1	ZR1989/90-049		
2327	Buchneria dofleini	(Buchner, 1924)	230	1	ZR1924		
2328	Mawatarius inexpectabilis	(Gordon, 1985)	253	1			
2329	Mosaicoporina tricephala	(Gordon, 1985)	240	1			
2330	Prostomaria gibbericollis	MacGillivray, 1895	296	0			
2331	Bitectipora lineata	Hall in MacGillivray, 1895	260	0			
2332	Schizosmittina planovicellata	Vigneaux, 1949	260	1	ZR1949		
2333	Stephanollona spinifera	Duvergier, 1921	274	0	ZR1921		
2334	Mixtopelta indica	Gordon, 1994	213	1			
2335	Sclerodomus denticulatus	(Busk, 1884)	306	1	ZR1990/91-037		
2336	Sclerodomus myriozoides	(Busk, 1884)	306	1	ZR1990/91-037		
2337	Raxifabia minuta	(Busk, 1884)	286	1	ZR1990/91-037		
2338	Domosclerus abyssicolus	(Busk, 1884)	286	1	ZR1990/91-037		
2339	 was Aplousina? circumsaepta=1044	Uttley, 1951	148	1	ZR1951		
2340	 was Domosclerus papillatus	(Busk, 1884)		1	ZR1990/91-037		
2341	Pseudosclerodomus reticulatus	(Busk, 1884)	218	1			
2342	Raxifabia vafra	Gordon, 1988	286	1	ZR1990/91-037		
2343	Raxifabia tunicata	Gordon, 1988	286	1	ZR1990/91-037		
2344	Diplonotos costulatus	Canu & Bassler, 1930	286	1	ZR1930		
2345	Diplonotos continuus	Gordon, 1988	286	1			
2346	Domosclerus piscis	Gordon, 1988	286	1	ZR1990/91-037		
2347	Aberrodomus candidus	Gordon, 1988	286	1	ZR1990/91-037		
2348	Diplonotos novus	(Gordon, 1988)	286	1	as Xenicobrium		
2349	Smithsonius striatus	(Canu & Bassler, 1930)	286	1	ZR1930; ZR1990/91-037		
2350	Urceolipora lucida	(Busk, 1884)	318	1	ZR1990/91-037		
2351	Reciprocus regalis	Gordon, 1988	318	1	ZR1990/91-037		
2352	Pseudosclerodomus buskiana	Gordon, 1988	218	1	ZR1990/91-037		
2353	Vix vagans	(Thornely, 1912)	288	1			
2354	Petalostegus scopulus	Gordon & d'Hondt, 1991	196	1	ZR1991/92-062		
2355	Petalostegus trimorphus	Gordon & d'Hondt, 1991	196	1	ZR1991/92-062		
2356	Petalostegus harmeri	Gordon & d'Hondt, 1991	196	1	ZR1991/92-062		
2357	Petalostegus vexillum	Gordon & d'Hondt, 1991	196	1	ZR1991/92-062		
2358	Petalostegus spinosus	Powell, 1967	196	1	ZR1967		
2359	Petalostegus tenuis	(Maplestone, 1899)	196	0			
2360	Chelidozoum vespertilio	(MacGillivray, 1895)	196	0			
2361	Chelidozoum quinarium	Gordon & d'Hondt, 1991	196	1			
2362	Chelidozoum ternarium	Gordon & d'Hondt, 1991	196	1			
2363	Chelidozoum binarium	Gordon & d'Hondt, 1991	196	1			
2364	Chelidozoum pararium	Gordon & d'Hondt, 1991	196	1			
2365	Bryosartor sutilis	Gordon & Braga, 1994	294	1			
2366	Caberoides canaliculata	Canu, 1908	294	0			
2367	Caberoides grignonensis	Canu, 1908	294	0			
2368	Caberoides continua	(Waters, 1891)	294	0	ZR1994/95-054		
2369	Caberoides miranda	Gordon & Braga, 1994	294	0			
2370	Ditaxipora internodia	(Waters, 1881)	294	0			
2371	Plagiopora disticha	MacGillivray, 1895	294	0			
2372	Plagiopora alma	Gordon & Braga, 1994	294	0			
2373	Ahcheethamia corniculata	(Cheetham, 1966)	294	0	ZR1966;		
2374	Ditaxiporina septentrionalis	(Waters, 1881)	294	0	ZR1935		
2375	Ditaxiporina granulosa	(Canu, 1908)	294	0			
2376	Caberoides rockallensis	Gordon & Braga, 1994	294	0			
2377	Ditaxipora pannonensis	(Braga in Antolini et al., 1980)	294	0			
2378	Klugerella musica	Gordon, 1993	206	1			
2379	Membraniporella skeletos	Gordon, 1993	206	1			
2380	Puellina harmeri	Ristedt, 1985	206	1	ZR1986-145		
2381	Costaticella peltata	Gordon, 1993	294	1			
2382	Chaperiopsis uttleyi	Gordon, 1992	150	1	ZR1994/95-035		
2383	Talivittaticella nuda	Gordon, 1993	294	1			
2384	Strongylopora gracilis	Gordon, 1993	294	1			
2385	Petalostegus pseudospinosus	Gordon, 1993	196	1			
2386	Bifaxaria compacta	Gordon, 1993	286	1			
2387	Bifaxaria modesta	Gordon, 1993	286	1			
2388	Bifaxaria gracilis	Gordon, 1993	286	1			
2389	Bifaxaria bicuspis	Gordon, 1993	286	1			
2390	Bifaxaria menorah	Gordon, 1993	286	1			
2391	Bifaxaria multicostata	Gordon, 1993	286	1			
2392	Raxifabia porosa	Gordon, 1993	286	1			
2393	Raxifabia rara	Gordon, 1993	286	1			
2394	Diplonotos serratus	Gordon, 1993	286	1			
2395	Diplonotos sulcatus	Gordon, 1993	286	1			
2396	Diplonotos similis	Gordon, 1993	286	1			
2397	Diplonotos confragus	Gordon, 1993	286	1			
2398	Diplonotos obesus	Gordon, 1993	286	1			
2399	Diplonotos minus	Gordon, 1993	286	1			
2400	Domosclerus edulis	Gordon, 1993	286	1			
2401	Celleporaria macrodon	Gordon, 1993	230	1			
2402	Celleporaria mamillata	(Busk, 1854)	230	1			
2403	Diplonotos papillatus	(Busk, 1884)	286	1			
2404	Desmacystis sandalia	(Robertson, 1900)	140	1	ZR1950		
2405	Rhamphostomella scabra	(Fabricius, 1780)	275	1			
2406	Acanthopora lamourouxi	Haime, 1854	44	0			
2407	Cellepora posidoniae	(Hayward, 1975)	290	1	ZR1975-074 as Rhamphostomellina, Hayward/Gordon email		
2408	Lepraliella contigua	(Smitt, 1868)	230	1			
2409	Kladapheles gammadeka	Gordon, 1993	230	1			
2410	Frurionella parvipora	Canu & Bassler, 1925 (or 1926)	230	0	ZR1927		
2411	Hincksipora spinulifera	(Hincks, 1889)	245	1	ZR1952		
2412	Pseudolepralia ellisinae	Silén, 1941	233	1	ZR1942		
2413	Pustulopora danziensis	Brood, 1976	12	1	ZR1976-019		
2414	Proboscina robusta	Canu & Bassler, 1928	4	1	ZR1928		
2415	Disporella fimbriata	(Busk, 1875)	54	1			
2416	Disporella violacea	(Canu & Bassler, 1928)	54	1	ZR1928 - not 1927		
2417	Amathia vidovici	(Heller, 1867)	102	1			
2418	Parellisina latirostris	Osburn, 1940	148	1	ZR1942		
2419	Smittipora acutirostris	(Canu & Bassler, 1928)	156	1	ZR1928 as Velumella		
2420	Labioporella granulosa	(Canu & Bassler, 1928)	166	1	ZR1928		
2421	Canda simplex	Busk, 1884	202	1			
2422	Hippopleurifera belizae	Winston, 1984	218	1	ZR1984-147		
2423	Reptadeonella costulata	(Canu & Bassler, 1928)	224	1	ZR1928		
2424	Celleporaria albirostris	(Smitt, 1873)	230	1			
2425	Poricella mucronata	(Smitt, 1873)	208	1			
2426	Gemelliporidra belikina	Winston, 1984	243	1	ZR1984-147		
2427	Calyptooecia insidiosa	Winston, 1984	273	1	ZR1984-147		
2428	Microporella mayensis	Winston, 1984	232	1	ZR1984-147		
2429	Trematooecia aviculifera	(Canu & Bassler, 1923)	262	1	ZR1923		
2430	Gigantopora oropiscis	Gordon & d'Hondt, 1997	244	1	ZR1997/98-052		
2431	Idmidronea obtecta	Borg, 1944	6	1	ZR1944		
2432	Idmidronea fraudulenta	Ostrovsky & Taylor, 1996	6	1	ZR1996/97-091		
2433	Idmidronea pseudocrisina	Borg, 1944	6	1	ZR1944		
2434	Idmidronea antarctica	Borg, 1944	6	1	ZR1944		
2435	Idmidronea pellucida	Ostrovsky & Taylor, 1996	6	1			
2436	Idmidronea hula	Borg, 1944	6	1	ZR1944		
2437	Exidmonea arcuata	Ostrovsky & Taylor, 1996	6	1	ZR1996/97		
2438	Bantariella bocki	(Silén, 1942)	94	1	ZR1943		
2439	Pachyzoon atlanticum	d'Hondt, 1983	73	1	ZR1983-039		
2440	Notoplites biocali	d'Hondt & Gordon, 1996	202	1	ZR1995/96-027		
2441	Notoplites cassiduloides	d'Hondt & Gordon, 1996	202	1	ZR1995/96-027		
2442	Notoplites gibbosus	d'Hondt & Gordon, 1996	202	1	ZR1995/96-027		
2443	Notoplites scutatus dissimilis	d'Hondt & Gordon, 1996	202	1	ZR1995/96-027		
2444	Candoscrupocellaria disconveniens	d'Hondt & Gordon, 1996	202	1	ZR1995/96-027		
2445	Semibugula elegantissima	d'Hondt & Gordon, 1996	202	1	ZR1995/96-027		
2446	Candomenipea enigmatica	d'Hondt & Gordon, 1996	202	1	ZR1995/96-027		
2447	Penemia crassospina	d'Hondt & Gordon, 1996	202	1	ZR1995/96-027		
2448	Cornucopina bella aviculata	d'Hondt & Gordon, 1996	194	1	ZR1995/96-027		
2449	Cornucopina buguloides	d'Hondt & Gordon, 1996	194	1	ZR1995/96-027		
2450	Semidendrobeania pallida	d'Hondt & Gordon, 1996	192	1	ZR1995/96-027		
2451	Dendrobeania pseudexilis	d'Hondt & Gordon, 1996	192	1	ZR1995/96-027		
2452	Himantozoum dissimile	d'Hondt & Gordon, 1996	192	1	ZR1995/96-027		
2453	Himantozoum dissimile bicuspidatum	d'Hondt & Gordon, 1996	192	1	ZR1995/96-027		
2454	Himantozoum dissimile rostratum	d'Hondt & Gordon, 1996	192	1	ZR1995/96-027		
2455	Himantozoum gemellum	d'Hondt & Gordon, 1996	192	1	ZR1995/96-027		
2456	Himantozoum (Thaminozoum) hispidum	d'Hondt & Gordon, 1996	192	1	ZR1995/96-027		
2457	Himantozoum (Beanodendria) elegans	d'Hondt & Gordon, 1996	192	1	ZR1995/96-027		
2458	Nordgaardia cornucopioides	d'Hondt, 1983	192	1	ZR1983-039		
2459	Astoleiosalpinx pedunculata	d'Hondt & Gordon, 1996	131	1	ZR1995/96-027		
2460	Amastigia pateriformis	(Busk, 1884)	202	1			
2461	Semidendrobeania versicolor	(Busk, 1884)	192	1	ZR1985-042		
2462	Cornuticellina matthewsi	(Bale, 1922)	294	1	ZR1922		
2463	Jellyella eburnea	(Hincks, 1891)	136	1	ZR1996/97-129		
2464	Proboscina boryi	(Audouin, 1826)	4	1			
2465	Crisia sertularioides	(Audouin, 1826)	1	1			17/12/2008
2466	Celleporina boryi	(Audouin, 1826)	290	1			
2467	Celleporina protainii	(Audouin, 1826)	290	1			
2468	Andreella polypora	Moyano, 1985	158	1	ZR1987/88-109		
2469	Andreella megapora	Moyano & Melgarejo, 1978	158	1	ZR1977-		
2470	Fenestrulina pulchra	Gordon, 1984	232	1	ZR1986-073		
2471	Celleporina asymmetrica	Moyano, 1985	290	1	ZR1987/88-109		
2472	Galeopsis megaporus	Moyano, 1985	290	1	ZR1987/88-109		
2473	Galeopsis juanfernandensis	Moyano, 1985	290	1	ZR1987/88-109		
2474	Galeopsis reteporelliformis	(Moyano, 1983)	290	1	ZR1983-103 as Spiroporina		
2475	Atactotoechus spissus	Duncan, 1939	561	0	ZR1945		
2476	Plesiothoa coquimbana	Moyano & Gordon ,1980	212	1	ZR1980-111		
2477	Celleporella (Neothoa) patagonica	(Busk, 1852)	212	1			
2478	Austrothoa yagana	(Moyano & Gordon , 1980)	212	1	ZR1980-111		
2479	Cribralaria labiodentata	Moyano, 1983	206	1	ZR1983-103		
2480	Cribrilaria paschalis	Moyano, 1973	206	1	ZR1975-107		
2481	 was Cribrilina projecta=335	Waters, 1904	206	1			
2482	Beisselinopsis hiltermanni	Voigt, 1951	221	0	ZR1951		
2483	Jolietina latimarginata	(Busk, 1884)	206	1			
2484	 was Membraniporella antarctica=338	Kluge, 1914	206	1	now Klugerella		
2485	Parafigularia magellanica	(Calvet, 1904)	206	1	ZR1987/88-108		
2486	Amastigia nuda	Busk, 1852	202	1			
2487	Amastigia abyssicola	(Kluge, 1914)	202	1			
2488	Menipea flabellum	(Ellis & Solander, 1786)	202	1			
2489	Rhebasia' doris	(d'Orbigny, 1851)	156	0			
2490	Menipea multiseriata	Busk, 1852	202	1			
2491	Notoplites bilobus	(Busk, 1884)	202	1			
2492	Notoplites crateriformis	(Busk, 1884)	202	1			
2493	Notoplites aviculariae	(Yanagi & Okada, 1918)	202	1	ZR1918 as Scrupocellaria		
2494	Notoplites marsupiatus	(Jullien, 1882)	202	1			
2495	Notoplites smittii	(Norman, 1868)	202	1			
2496	Tricellaria pribilofi	Robertson, 1905	202	1			
2497	Emma crystallina	Gray, 1843	202	1			
2498	Cellaria marginata	(Munster in Goldfuss, 1826)	178	0			
2499	Ellisina profunda&	Moyano, 1991	148	1	homonym		
2500	Callopora nazcae	Moyano, 1991	148	1			
2501	Aplousina grandipora	Moyano, 1991	148	1			
2502	Ramphonotus bathyalis	Moyano, 1991	148	1			
2503	Hippothyris emplastra	Osburn, 1952	260	1	ZR1952		
2504	Hippothyris austrinis	Moyano, 1991	260	1			
2505	Pachyegis? iquiquensis	Moyano, 1991	252	1	ZR1994/95-103		
2506	'Porina' arcana	Moyano, 1991	240	1			15/03/2008
2507	Cellepora' aliena	Moyano, 1991	290	1			
2508	Ellisina levata	(Hincks, 1882)	148	1			
2509	Antropora paucicryptocysta	Moyano, 1983	153	1	ZR1983-103		
2510	Arachnopusia areolata	Moyano, 1983	208	1	ZR1983-103		
2511	Fenestrulina microstoma	Moyano, 1983	232	1	ZR1983-103		
2512	Crisia cribraria	Stimpson, 1854	1	1			
2513	Stigmatoechos violacea	(M.Sars, 1863)	32	1			
2514	Alcyonidium verrilli	Osburn, 1912	72	1			
2515	Tricellaria gracilis	(Van Beneden, 1848)	202	1			
2516	Bugula harmsworthi	Waters, 1900	192	1			
2517	Bugula turrita	(Desor, 1848)	192	1			
2518	Dendrobeania pseudomurrayana	Kluge, 1955	192	1	ZR1955		
2519	Dendrobeania decorata	(Verrill, 1879)	192	1			
2520	Kinetoskias arborescens	Danielssen, 1868	192	1			
2521	Kinetoskias smitti	Danielssen, 1868	192	1	1867 in Prenant & Bobin		
2522	Bugulella fragilis	Verrill, 1879	192	1			
2523	Rhamphostomella costata	Lorenz, 1886	275	1			
2524	Posterula sarsii	(Smitt, 1868)	216	1			
2525	Cystisella saccata	(Busk, 1856)	275	1			
2526	Pseudoflustra solida	(Stimpson, 1854)	260	1			
2527	Leieschara coarctata	(M.Sars, 1863)	254	1			
2528	Myriapora subgracilis	(d'Orbigny, 1853)	254	1	not 1852- p.662		
2529	Celleporina surcularis	(Packard, 1863)	290	1			
2530	Aetea pseudoanguina	Soule, Soule & Chaney, 1995	130	1	ZR1996/97-123		
2531	Aetea paraligulata	Soule, Soule & Chaney, 1995	130	1	ZR1996/97-123		
2532	 was Membranipora serrilamella=2533	Osburn, 1950	136	1	ZR1950/Dick et al 2005		
2533	Membranipora villosa	Hincks, 1880	136	1			
2534	Conopeum osburni	Soule, Soule & Chaney, 1995	136	1	ZR1996/97-123		
2535	Einhornia venturaensis	(Banta & Crosby, 1994)	142	1			2/02/2009
2536	Micropora santacruzana	Soule, Soule & Chaney, 1995	158	1	ZR1996/97-123		
2537	Cellaria diffusa	Robertson, 1905	178	1			
2538	Cellaria mandibulata	Hincks, 1882	178	1			
2539	Cauloramphus echinus	(Hincks, 1882)	148	1			
2540	Cauloramphus californiensis	Soule, Soule & Chaney, 1995	148	1	ZR1996/97-123		
2541	Callopora corniculifera	(Hincks, 1882)	148	1			
2542	Copidozoum adamantum	Soule, Soule & Chaney, 1995	148	1	ZR1996/97-123		
