872	Bassler, 1911	Baltic Provinces		
873	Canu & Lecointre 1933-1934	Les bryozoaires cyclostomes...Touraine et d'Anjou		
874	Brood, 1976a	Cyclostomatous Bryozoa ...Paleocene and Maestr... Madagascar		
875	Walter, 1977	Un gisement de Bryozoaires Aptien dans le Gard		
876	Walter & Almeras, 1977	Bryozoaires et brachiopodes des calcaires bajociens du Gard		
877	Pouyet, 1978	Revision de quatre especes ..Celleporaria		
878	Walter & Clavel, 1979	Nouveaux apports...aptienne.. sud-est de la France		
879	Walter & Almeras, 1981	Bryozoaires et brachiopodes des calcaires bajociens..Causses		
880	Walter, 1983	Poriceata ardescensis...		
881	Moissette, 1983	Tremogasterina catenularia...		
882	Walter, 1985	Les 'mesenteripores'...		
883	Voigt, 1985	Bryozoaires du Cretace superieur...Gorges du Nant		
884	Grischenko, Mawatari & Taylor, 2000	Systematics and phylogeny...Doryporella		
885	Cook & Bock, 2000	Two new genera of Calloporidae		
886	Sakagami & Sugimura, 2000	Upper Permian bryozoans from the Akiyoshi Limestone...		
887	Sakagami, 2000	Middle Permian Bryozoa from Irian Jaya...		
888	Canu & Bassler, 1933	The Bryozoan fauna of the Vincentown Limesand		
889	Walter, 1966	Les bryozoaires du neocomien de Mieges (Jura)		
890	Walter, 1967	Revision de la faune de bryozoaires.. de Shipton Gorge		
891	Walter, 1967a	Les bryozoaires hauteriviens... du departement de l'Ain		
892	Stoliczka, 1865	Fossile Bryozoen...der Orakei-Bay Bei Auckland		
893	Gregory, 1899	Catalogue of the fossil Bryozoa. The Cretaceous Bryozoa. Vol.1		
894	Tilbrook, 2001	Indo-West Pacific species of the genus Stylopoma		
895	Tilbrook, Hayward & Gordon, 2001	Cheilostomatous Bryozoa from Vanuatu		
896	O'Donoghue, 1957	Some South African Bryozoa		
897	O'Donoghue & de Watteville, 1944	Additional notes on Bryozoa from South Africa		
898	O'Donoghue, 1924	The Bryozoa collected by the SS."Pickle"		
899	O'Donoghue & de Watteville, 1935	A collection of Bryozoa from South Africa		
900	Okada, 1917	A report on the cyclostomatous Bryozoa of Japan		
901	Moyano & Ristedt, 2000	The Sclerodomidae of the Eastern Weddell Sea...		
902	Okada, 1920	Notes on some species of Retepora and Adeonella		
903	Okada, 1921	Notes of some Japanese Chilostomatous Bryozoa		
904	Okada, 1923	On a collection of Bryozoa from the Straits of Corea		
905	Okada, 1925	Alcyonidium (Paralcyonidium) vermiculare...		
906	Okada & Mawatari, 1935	Bryozoa fauna collected by the "Misago"...		
907	Powell & Cook, 1967	Notes on Tremogasterina...		
908	Gregory, 1909	Catalogue of the fossil Bryozoa. The Cretaceous Bryozoa. Vol.2		
909	von Hagenow, 1851			
910	d'Orbigny, 1853	Bry Cret.		
911	d'Orbigny, 1854	PFTC pp 985?-1192		
912	Goldfuss, 1827			
913	von Hagenow, 1846			
914	Lonsdale, 1850			
915	Michelin, 1846	Iconographie zoophytologique, 185-248		
916	Novak, 1877			
917	Pergens, 1894			
918	Reuss, 1846			
919	Roemer, 1840			
920	d'Orbigny, 1850	Prodrome V.1		
921	Michelin, 1844	Iconographie zoophytologique, 105-144		
922	Simonowitsch, 1871			
923	Marsson, 1887			
924	Hamm, 1881			
925	Gregory, 1909a	New Cretaceous Bryozoa		
926	Michelin, 1841	Iconographie zoophytologique, 1-40		
927	de Loriol, 1863			
928	Roemer, 1839			
929	Keeping, 1883			
930	de Loriol, 1869			
931	Gabb & Horn, 1860			
932	Michelin, 1847	Iconographie zoophytologique, 249-328		
933	von Hagenow, 1840			
934	Thomas & Peron, 1893			
935	Hennig, 1894			
936	de Loriol, 1868			
937	von Hagenow, 1839			
938	Morren, 1829			
939	Giebel, 1848			
940	Goldfuss, 1829			
941	Peron, 1893			
942	Pergens & Meunier, 1887			
943	Kade, 1852			
944	Ubaghs, 1858			
945	Koch & Dunker, 1837			
946	Reuss, 1872			
947	Passy, 1832			
948	d'Archiac, 1846			
949	Seely, 1866			
950	Filliozat, 1908			
951	d'Orbigny, 1850b	Prodrome V.2		
952	Pocta, 1892			
953	Reuss, 1872/3			
954	Meunier & Pergens, 1885	Nouv. Bry. Cret. Suppl.		
955	Pergens, 1893			
956	Fric, 1901			
957	Bosc, 1802			
958	Robertson, 1921	Report on a collection of Bryozoa from the Bay of Bengal and other eastern seas		
959	Verrill, 1879			
960	Wyville Thomson, 1858			
961	Hutton, 1891			
962	Linnaeus, 1767	Systema Naturae Ed. 12		29/03/2008
963	Esper, 1796			
964	Lang, 1906			
965	Ulrich, 1882			
966	Lonsdale, 1849			
967	de Loriol, 1861			
968	Pergens, 1892			
969	Milne Edwards, 1837			
970	Vine, 1884			
971	Reuss, 1874			
972	Michelin, 1845	Iconographie zoophytologique, 145-184		
973	Lonsdale, 1845	Polyp. Timber Ck		
974	Linnaeus, 1758	Systema Naturae Ed. 10		29/03/2008
975	Lamarck, 1816	Histoire naturelle des Animaux sans Vertèbres		
976	Busk, 1867			
977	Hincks, 1878	Notes on the genus Retepora		
978	Fleming, 1828			
979	Fritz, 1962			
980	Lazutkina, 1963	Discovery in the Triassic...		
981	Lamouroux, 1821			
982	Prantl, 1938			
983	Bizzarini & Braga, 1985			
984	Morozova & Zharnikova, 1984			
985	Vinassa de Regny, 1901			
986	de Gregorio, 1930			
987	Papp, 1900			
988	von Schauroth, 1855			
989	Bizzarini & Braga, 1994			
990	Schafer & Fois, 1987			
991	Nekhoroshev, 1949			
992	Zagorsek, 1993a			
993	Morozova, 1984			
994	Sakagami, 1979			
995	Lang, 1916	A revision...		
996	Lang, 1921	Catalogue of the fossil Bryozoa. Cretaceous 3		
997	Vine, 1893			
998	Kuehn, 1930			
999	Brydone, 1917			
1000	Levinsen, 1925			
1001	d'Orbigny, 1851	PFTC pp.1-188		
1002	Krauss, 1837			
1003	Ulrich, 1890	Palaeontology of Illinois. Section VI		27/12/2008
1004	Hall, 1847			
1005	James, 1878			
1006	Vine, 1881			
1007	Eichwald, 1860			
1008	Ulrich, 1893			
1009	Billings, 1866			
1010	Ulrich, 1886			
1011	Hall, 1852			
1012	Eichwald, 1842			
1013	Eichwald, 1840			
1014	Leuchtenberg			
1015	Wiman, 1902			
1016	Billings, 1886			
1017	Eichwald, 1855			
1018	Hall, 1883			
1019	Eichwald, 1854			
1020	Nicholson, 1889			
1021	Dybowski, 1877			
1022	Eichwald, 1829			
1023	Eichwald, 1856			
1024	Eichwald, 1832			
1025	Goldfuss, 1826			
1026	Eichwald, 1825			
1027	Eichwald, 1847			
1028	Voigt, 1925			
1029	Levinsen, 1907			
1030	Ubaghs, 1865			
1031	Gregory, 1894			
1032	Bigey, 1988	Bryozoaires du Givetien... du Ferques		
1033	Bassler, 1952	Taxonomic notes on genera of fossil and Recent Bryozoa		
1034	Morozova, 1961	Devonian Bryozoa Minuss...Kuznetsk		
1035	Ulrich, 1888			
1036	Hall & Simpson, 1887			
1037	Ulrich, 1883			
1038	Nicholson, 1874			
1039	Nicholson, 1881			
1040	James, 1882			
1041	Rominger, 1866			
1042	Ulrich, 1879	Description of new genera and species of fossils from the Lower Silurian about Cincinnati		15/12/2008
1043	Hall, 1857			
1044	Ulrich, 1889			
1045	Billings, 1862			
1046	Waters, 1904a	Belgica		
1047	Lamouroux, 1825	in Quoy & Gaimard		
1048	Jullien, 1881	Remarques sur quelques especes..		
1049	Manzoni, 1870			
1050	Ulrich & Bassler, 1904			
1051	Thornely, 1924			
1052	Labracherie, 1968	Quelques bryozoaires cheilostomes de la Falaise de Handia		
1053	Meek, 1872			
1054	James, 1881			
1055	Nicholson & Etheridge, 1877			
1056	James, 1871			
1057	Nicholson, 1875			
1058	Foerste, 1887			
1059	Foerste, 1895			
1060	Ruedemann, 1925			
1061	Bassler, 1927			
1062	Kiepura, 1965			
1063	Solle, 1968			
1064	Fenton & Fenton, 1924			
1065	Vine, 1891			
1066	Cumings & Galloway, 1913			
1067	Dyer, 1925			
1068	Astrova, 1957			
1069	Kopajevich, 1984			
1070	Boulange, 1964			
1071	Morren, 1828			
1072	Xia, 1997			
1073	Spjeldnaes, 1985			
1074	Ulrich, 1895			
1075	Whitfield, 1880			
1076	Foord, 1883			
1077	Safford, 1869			
1078	Troedsson, 1929			
1079	Buttler, 1997			
1080	Cumings & Galloway, 1915			
1081	Sproule, 1936			
1082	Liu, 1980a			
1083	Brood, 1978			
1084	Weissermel, 1939			
1085	Modzalevskaya, 1977			
1086	Yang & Xia, 1976			
1087	Pouba, 1947			
1088	Modzalevskaya, 1955			
1089	Astrova, 1959			
1090	Utgaard & Perry, 1964			
1091	Evans, 1926			
1092	Conti, 1990			
1093	Cumings & Galloway, 1912			
1094	Pushkin, 1976			
1095	Modzalevskaya, 1953			
1096	Bassler, 1906			
1097	Li, 1977			
1098	Hu, 1986			
1099	Liu, 1987			
1100	Prantl, 1940			
1101	Nickles, 1905			
1102	Spjeldnaes, 1957			
1103	Nikiforova, 1927			
1104	Girty, 1915			
1105	Nikiforova, 1933			
1106	Schoenmann, 1926			
1107	Schulga-Nesterenko, 1955			
1108	Nikiforova, 1934			
1109	Flugel, 1955			
1110	Girty, 1910			
1111	Hall, 1876			
1112	Dawson, 1883			
1113	Nicholson, 1871			
1114	James, 1894			
1115	Yabe & Hayasaka, 1920			
1116	Marintsch, 1998			
1117	McFarlan, 1926			
1118	Zheng, 1990			
1119	Fritz, 1926			
1120	Metz, 1946			
1121	Liu, 1976			
1122	Hennig, 1908			
1123	Yabe & Sugiyama, 1942			
1124	Hall, 1874			
1125	Milne Edwards & Haime, 1851			
1126	James, 1875			
1127	Bolton, 1957			
1128	Pushkin, 1987			
1129	Whitfield, 1878			
1130	Hall, 1886			
1131	Hall, 1879			
1132	James, 1879			
1133	Ringueberg, 1886			
1134	Ulrich, 1884			
1135	Hall & Whitfield, 1875			
1136	Nicholson & Hinde, 1874			
1137	Bock & Cook, 2000	Lekythoporidae .. from the Tertiary and Recent...		
1138	Canu, 1928			
1139	Quenstedt, 1879			
1140	Moyano, 1989			
1141	Reuss, 1848	Die fossilen Polyparien des Wiener Tertiärbeckens		
1142	Jullien, 1903			
1143	Johnston, 1847			
1144	Schlotheim, 1820			
1145	Hall, 1887			
1146	James, 1884			
1147	Dana, 1846			
1148	Voigt, 1924			
1149	Wood, 1844			
1150	Kirkpatrick & Metzelaar, 1922			
1151	Hincks, 1877			
1152	Hincks, 1862			
1153	Voigt, 1991a	Mono- or polyphyletic evolution...		
1154	Morton, 1834			
1155	Brydone, 1930			
1156	Prout, 1859			
1157	Alder, 1856			
1158	Meek, 1873			
1159	Ulrich, 1878			
1160	Prout, 1860			
1161	Meek, 1871			
1162	Prout, 1858			
1163	Winchell, 1866			
1164	Foord, 1884			
1165	Brydone, 1916			
1166	Brydone, 1929			
1167	Vine, 1882			
1168	Canu & Bassler, 1926	Studies on the Cyclostomatous Bryozoa		
1169	Miller & Dyer, 1878			
1170	Hall, 1851	 - from Nickles & Bassler		
1171	Meek & Worthen, 1868			
1172	Meek & Worthen, 1865			
1173	Hall, 1884			
1174	Whiteaves, 1898			
1175	Hall, 1888			
1176	Stuckenberg, 1875			
1177	McCoy, 1844			
1178	Lonsdale, 1844			
1179	Shrubsole, 1880			
1180	Meek, 1875			
1181	Dawson, 1878			
1182	Chapman, 1903			
1183	Trizna, 1939			
1184	Moore, 1930			
1185	Mather, 1915			
1186	Prout, 1866			
1187	Hall, 1885			
1188	Phillips, 1836			
1189	Miller, 1883			
1190	Lonsdale, 1839			
1191	Schlotheim, 1816			
1192	McCoy, 1850			
1193	Schulga-Nesterenko, 1937			
1194	Kopaevich, 1975	Silurian bryozoans from Estonia and Podolia		
1195	von Waldheim, 1830-1837			
1196	Nicholson & Foord, 1866			
1197	Roemer, 1860			
1198	Astrova, 1960			
1199	Moore & Dudley, 1944			
1200	Conroy, Cook & Bock, 2001	New species of Otionellina and Selenaria...		
1201	Hall & Whitfield, 1873			
1202	Billings, 1859			
1203	Claypole, 1881			
1204	Claypole, 1883			
1205	Trizna, 1948	Permian bryozoans from the Sylva River		
1206	Schulga-Nesterenko, 1939			
1207	Keyserling, 1846			
1208	Taylor & Cuffey, 1992	Cheilostome bryozoans from... Drumheller		
1209	Allan & Sanderson, 1945			
1210	Cuffey, Feldmann & Pohlable, 1981			
1211	James, 1883			
1212	Hall, 1858			
1213	Grabau, 1899			
1214	James,JF, 1893			
1215	Whiteaves, 1897			
1216	Nicholson, 1879			
1217	Whiteaves, 1891			
1218	White, 1876 (check)	in Nickles & Bassler		
1219	Bassler, 1923			
1220	Astrova, 1964			
1221	Rominger, 1887			
1222	Hall, 1850			
1223	Whiteaves, 1892			
1224	White, 1874			
1225	Spencer, 1884			
1226	Rogers, 1900			
1227	Billings, 1874			
1228	Trizna, 1958	Lower Carboniferous bryozoans of the Kuznetz basin		
1229	Trizna, 1961	Bryozoa of the Early and Middle Carboniferous... Urals		
1230	Trizna & Klautsan, 1961	Bryozoa of the Artinskian Stage... near-Urals		
1231	Schulga-Nesterenko, 1951			
1232	Morozova, 1955			
1233	Stuckenberg, 1895			
1234	Ravikovitsh, 1948			
1235	Nikiforova, 1939			
1236	Nikiforova, 1938			
1237	Nekhoroshev, 1926			
1238	Nakrem, 1994	Bryozoans from the Lower Permian Voringen Member...Svalbard		
1239	Morozova, 1986			
1240	Malecki, 1968			
1241	Toula, 1875			
1242	Ross & Ross, 1962			
1243	Morozova, 1970			
1244	Romanchuk & Kiseleva, 1968			
1245	Ozhgibesov, 1983			
1246	Morozova, 1966			
1247	Nikiforova, 1936			
1248	Schulga-Nesterenko, 1952			
1249	Baranova, 1960			
1250	Caley, 1936			
1251	Nicholson, 1873			
1252	White, 1878			
1253	Foerste, 1889			
1254	Miller, 1878			
1255	Ringueberg, 1884			
1256	Rolle, 1851			
1257	Kataoka, 1961			
1258	d'Hondt, 1970	Campagne d'Essais du Jean Charcot 3-8 Décembre 1968		
1259	Friedl, 1917			
1260	Couch, 1844			
1261	Moll, 1803			
1262	Gautier, 1956			
1263	Landsborough, 1852			
1264	Miller, 1880			
1265	Dawson, 1868			
1266	Delle Chiaje, 1828			
1267	Swallow, 1858			
1268	Whitfield, 1882			
1269	Worthen, 1875			
1270	Miller, 1881			
1271	Miller, 1877			
1272	Winchell, 1864			
1273	Wang & Tung, 1976			
1274	Gantes & Balavoine, 1961			
1275	Busk in Waters, 1912			
1276	Lu, 1991	Holocene Bryozoans from the Nansha Sea area		
1277	Busk, 1864			
1278	Canu & Bassler, 1930a			
1279	Cook & Bock, 2001	Calescharidae, a new family ...		
1280	Bock & Cook, 2001	Revision of the Tertiary species of Anaskopora...		
1281	Bock & Cook, 2001a	Revision of the multiphased genus Corbulipora.		
1282	Cook, 2001	Notes on the genera Nordgaardia and Uschakovia		
1283	Viskova, 2001	A discussion of the growth patterns of complex...		
1284	Lavrentjeva, 2001	New bryozoan species ...Atactotoechidae		
1285	Duvergier, 1921	Note sur les bryozoaires du Neogene de l'Aquitaine		
1286	Duvergier, 1924			
1287	Tenison Woods, 1880c	Palaeontology of New Zealand... Corals and Bryozoa		
1288	Harmer, 1902	On the morphology of the Cheilostomata		
1289	Taylor & Gordon, 2001	Taxonomy of the cyclostome bryozoan Liripora...		
1290	Ryland, 2001	Convergent colonial organisation...		
1291	Hutton, 1878	On some South Australian Polyzoa		
1292	Gordon & Taylor, 2001	New Zealand Recent Densiporidae and Lichenoporidae		
1293	Powell, 1966	Studies on Polyzoa: 1,2,		
1294	Casadio, Marenssi & Santillana, 2001	Endolithic bioerosion traces... Eocene of Antarctica		
1295	Gordon & Wear, 1999	A new ctenostome ectosymbiotic ...paddle crabs...NZ		
1296	Braem, 1951			
1297	Rogick, 1960			
1298	Norman, 1869			
1299	Sars, 1872			
1300	Kluge, 1962			
1301	Gordon, 1982			
1302	Hassall, 1841			
1303	Thornely, 1906			
1304	Davis, 1885			
1305	Winston & Key, 1999	Alcyonidium albescens, a new species...United States		
1306	Bock & Cook, 2001b	A review of Australian Siphonicytara		
1307	Hayward, 2001	The identity of two species of cyphonautes larvae...Lizard I		
1308	Ryland & Porter, 2000	Alcyonidium reticulum...		
1309	Lopez de la Cuadra & Garcia-Gomez, 2001	New and little-known ascophoran bryozoans...'Fauna Iberica' expeditions		
1310	Stach, 1935e	The Genera of Catenicellidae		
1311	Harmer, 1900	A revision of the genus Steganoporella		
1312	Bock & Cook, 2002	First Fossil finds...		
1313	Vigeland, 1964	Bryozoa - Port Phillip Survey		
1314	Zagorsek & Kazmer, 2001	Eocene Bryozoa from Hungary		
1315	Reuss, 1869			
1316	Barroso, 1921			
1317	Gautier, 1955			
1318	Bizzarini & Braga, 2001	Scrupocellaria marosticana, nomen novum...		
1319	Zagorsek, 2001	Upper Eocene Bryozoa from...Salzburg, Austria (Borehole Helmberg-1)		
1320	d'Hondt, 1975a	Bryozoaires ctenostomes et cheilostomes...Jean Charcot		
1321	Calvet, 1906			
1322	Hastings, 1946			
1323	Jullien, 1882a			
1324	Pallas, 1766	Elenchus Zoophytorum		29/03/2008
1325	Calvet, 1909			
1326	Ryland, 1962			
1327	Wyville Thomson, 1883, or 1877			
1328	Silen, 1942a			
1329	de Blainville, 1834			
1330	Norman, 1866			
1331	Hutton, 1873	Polyzoa, in Catalogue of the Marine Mollusca of New Zealand		
1332	Milne Edwards, 1838			
1333	Hincks, 1860	(Horowitz)		
1334	Busk, 1861a			
1335	Prenant & Bobin, 1956	Faune de France, 60		
1336	Prenant & Bobin, 1966	Faune de France, 68		
1337	Norman, 1894			
1338	Thompson, 1830			
1339	Borg, 1931			
1340	Hincks, 1887			
1341	Guerin-Ganivet, 1911			
1342	Bock & Cook, 2001c	The genus Macrocamera ... from Australia		
1343	Harmer, 1897	Notes on new or rare British marine Polyzoa		
1344	Chapman, 1941	Report on foraminiferal soundings...south-east coast of Australia		
1345	Rogick, 1962	Studies on Marine Bryozoa, 14. Dakaria		
1346	Hincks, 1882c	Polyzoa of the Queen Charlotte Islands, 1		
1347	Hincks, 1883b	Polyzoa of the Queen Charlotte Islands, 2		
1348	Hincks, 1884d	Polyzoa of the Queen Charlotte Islands, 3		
1349	Hincks, 1884e	Polyzoa of the Queen Charlotte Islands, 4		
1350	Jullien, 1888	Bryozoaires (Mission Scientifique... Cap Horn)		
1351	Waters, 1898	Observations on Membraniporidae		
1352	Osburn, 1940a	A new Cornucopina from the West Indies		
1353	Busk, 1859c			
1354	Prantl, 1928			
1355	Prantl, 1932			
1356	Kluge, 1946			
1357	Pushkin, 1973			
1358	Poignant, 1991			
1359	Bassler, 1939			
1360	Gordon, 2002	Late Cretaceous-Paleocene 'porinids'...		
1361	Moyano, 2002	Bryozoa from south eastern Pacific Islands...		
1362	Rosso, 2002	Bryobaculum carinatum gen et sp. nov.		
1363	Vavra, 2002	New bryozoan faunas from the Miocene of Burgenland		
1364	Prochazka, 1894			
1365	David & Pouyet, 1974	Revision des Bryozoaires cheilostomes miocènes du Bassin de Vienne (Autriche)		
1366	Cook & Bock, 2002	Notes on astogeny of some Petraliellidae...		
1367	Taylor & Zaborski, 2002	A Late Cenomanian bryozoan biostrome from... Nigeria		
1368	Grischenko, Taylor & Mawatari, 2002	A new cheilostome bryozoan with gigantic zooids...		
1369	Rosso & Taylor, 2002	A new anascan cheilostome bryozoan from Iceland...		
1370	Gordon, Mawatari & Kajihara, 2002	New taxa of Japanese and New Zealand Eurystomellidae...		
1371	Taylor, 2002	Fossils of the Chalk		
1372	Illies, 1973	Different budding patterns in the genus Stomatopora...		
1373	Pohowsky, 1973	A Jurassic cheilostome from England		
1374	Larwood, 1973	New species of Pyripora...		
1375	Viskova, 1973	On the morphology and systematics of some Late Cretaceous...		
1376	Soule & Soule, 2002	The eastern Pacific Parasmittina trispinosa complex		
1377	Elias & Condra, 1957	Fenestella from the Permian of West Texas		
1378	Hayward, 1996	A new species in the Antarctic genus Toretocheilum...		
1379	d'Hondt, 1988a	Bryozoaire marins du Guipuzcoa		
1380	d'Hondt, 1987a	Description de deux nouvelles especes d'Arachnoidea...		
1381	Reuss, 1866			
1382	Condra, 1902			
1383	Canu, 1897			
1384	Reuss, 1851	Ein Beitrag zur Paläontologie der Tertiärschichten von Oberschlesiens		
1385	Illies, 1971			
1386	Hayward & Thorpe, 1988c	Species of Arachnopusia ...Discovery		
1387	Hayward & McKinney, 2002	Northern Adriatic Bryozoa from the vicinity of Rovinj		
1388	Lagaaij, 1968	First fossil finds of six genera of Bryozoa Cheilostomata		
1389	Voigt, 1968b	Homeomorphy in cyclostomatous Bryozoa...Spiropora		
1390	Moyano, 1968	Posicion sistematica...Romancheina...		
1391	Leidy, 1851			
1392	Desor, 1848			
1393	Haime, 1854			
1394	Michelin, 1842	Iconographie zoophytologique, 41-72		
1395	Prud'homme, 1968	Revision de quelques types de la collection d'Orbigny...		
1396	Rogick, 1955a			
1397	Bertoloni, 1810			
1398	Canu, 1910			
1399	Calvet, 1902			
1400	Heller, 1867			
1401	MacGillivray,J., 1842			
1402	Hincks, 1886			
1403	Calvet, 1927			
1404	Zabala, Maluquer & Harmelin, 1993			
1405	d'Hondt & Mawatari, 1987	Description de deux nouvelles especes d'Arachnoidea...		
1406	Lopez Gappa, 2002	Smittina oblita sp. nov., a new cheilostomatous bryozoan...		
1407	David, 1965	Bryozoaires du Néogène du Bassin du Rhône		
1408	Buge & David, 1967	Révision des espèces de Steginoporella...		
1409	Mongereau & Braga, 1967	Decurrella toarensis n.g., n.sp.		
1410	Walter, 1969	Les Bryozoaires jurassiques en France		
1411	Mongereau, 1970a	Les Bryozoaires cyclostomes branchus du Miocène du Bassin du Rhône		
1412	Termier & Termier, 1971	Bryozoaires du Paleozoique superieur de l'Afghanistan		
1413	Labracherie, 1975	Sur quelques bryozoaires de l'Eocene inferieur nord-aquitain		
1414	David, Mongereau & Pouyet, 1972	Bryozoaires du Néogène du Bassin du Rhône...Mus (Gard)		
1415	Gregory, 1896	Catalogue of the fossil Bryozoa. The Jurassic Bryozoa		
1416	Rosso,  2002	Terataulopocella borealis ... from the Mediterranean area		
1417	Hasenbank, 1932			
1418	Hara, 2001	Bryozoans from the Eocene of Seymour Island...		
1419	Morozova & Lisitsyn, 2002	A Revision of Bryozoans from the Stratotype Sections of the Gzhelian Stage		
1420	Schäfer, Senowbari-Daryan & Hamedani, 2003	Stenolaemate Bryozoans from ... Central Iran		
1421	Gorjunova, 2002	Pseudorhabdomeson - A new genus of Carboniferous bryozoans		
1422	Liu, Yin & Xia, 1999	Significance of early astogeny of cheilostome bryozoans in their evolution. I		
1423	Zagorsek, 2003	Contribution to the knowledge of some cyclostomatous...(Salzburg, Austria)		
1424	Reuss, 1854	Beiträge zur Charakteristik der Kreideschichten in den Ostalpen		
1425	Gontar, 2002	New species and new genera of Cheilostomata from the Weddell Sea		
1426	Voigt, 1979a	Bryozoen der Kunrader-Schichten in Sud-Limburg		
1427	Boardman, 1960	Trepostomatous Bryozoa of the Hamilton Group		
1428	Karklins, 1983	Ptilodictyoid Cryptostomata Bryozoa from the Middle and Upper Ordovician Rocks..		
1429	d'Orbigny, 1852	PFTC pp 185bis-472		
1430	d'Orbigny, 1853a	PFTC pp 473-984		
1431	Carrera, 2003	The genus Prasopora from the Middle Ordovician of the Argentine Precordillera		
1432	Reid, 2003	Permian Bryozoa of Tasmania and New South Wales		
1433	Crockford, 1962	J.Pal 36: 840		
1434	Liu, Yin & Ma, 2001	Biology of Marine-Fouling Bryozoans in the Coastal Waters of China		
1435	Marcus, 1940	Bryozoa (Danmarks Fauna)		
1436	Lavrentjeva, 1985	Bryozoans of the suborder Phylloporina		
1437	d'Orbigny, 1852a	Prodrome V.3		
1438	McKinney & Taylor, 2003	Palaeoecology of free-lying bryozoan colonies... U.Eocene of southeastern USA		
1439	d'Hondt, 1978	Les bryozoaires du Maroc et de Mauritanie		
1440	d'Hondt & Moyano, 1979	Note sur trois especes chiliennes du genre Alcyonidium...		
1441	d'Hondt, 1977	Bryozoaires recoltes en 1973 et 1973..Polymede II...et Thalassa 1973		
1442	d'Hondt, 1980	Note sur quelques bryozoaires de l'ouest et du sud africains		
1443	d'Hondt, 1979	Catalogue des collections de bryozoaires de l'Ifan		
1444	Schafer, Cuffey & Young, 2003	New trepostome Bryozoa from the Early Triassic ...of Nevada		
1445	Moissette, 1988	Faunes de bryozoaires du Messinien d'Algerie occidentale		
1446	Trizna, 1950			
1447	Liu & Li, 1987	Six new species of bryozoans from the waters of Hong Kong...		
1448	Liu & Liu, 1999	Systematic position of Mucronella perforata...		
1449	Liu, Liu & Sun, 2003	Seven new species of genus Microporella and Fenestrulina		
1450	Zhang & Liu, 1995	A new species of the genus Membranipora...		
1451	Liu & Yang, 1995	Systematic position of Membranipora amoyensis		
1452	Zhang & Liu, 1995a	A new species of the genus Codonellina...		
1453	Liu, 1991	A study on the anascan-cribrimorphan bryozoans from Nansha Islands		
1454	Hayward, 2004	Taxonomic studies on some Indo-West Paciﬁc Phidoloporidae		
1455	d'Hondt & Geraci, 1975	Benedenipora delicatula n.sp...		
1456	d'Hondt, 1975b	Sur quelques bryozoaires de la region de Dakar		
1457	d'Hondt, 1976	Contribution a l'etude des bryozoaires de lOuest africain		
1458	d'Hondt, 1976a	Arachnoidea annosciae n.sp. ...		
1459	d'Hondt, 1979a	Nouveaux bryozoaires ctenostomes...		
1460	d'Hondt, 1977a	Dendrobeania (Himantozoum) cheethami n.sp.		
1461	d'Hondt, 1973	Bryozoaires de la Campagne de la Thalassa		
1462	d'Hondt, 1973a (1974?)	Bryozoaires et brachiopodes de la campagne noratlante		
1463	d'Hondt, 1974	Bryozoaires recoltes par la Thalassa dans le golfe de Gascogne		
1464	d'Hondt, 1985a	Bryozoaires des campagnes Abyplaine		
1465	Silen, 1943	Australian Bryozoa collected by Dr J. Mauritzon 1936		
1466	Hajjaji, el, 1992	Les bryozoaires du Miocene superieur du Maroc...		
1467	Wienrich, 1998	Die fauna des marinen Miozaens von Kevelaer		
1468	Owen, 1965	Silurian Polyzoa from Benthall Edge, Shropshire		
1469	Ross, 1966	The fauna of the Portrane Limestone, IV, Polyzoa		
1470	Tavener-Smith, 1973	Fenestrate Bryozoa from the Visean of County Fermanagh, Ireland		
1471	Walter, 1986	Les bryozoaires fasicules neocomiens		
1472	Walter, 1989	Les Diastoporidae Bereniciformes Neocomiens du Jura Franco-Suisse		
1473	Philipps, 1900	Report on the Polyzoa collected by Dr.Willey from the Loyalty Isles		
1474	Cuffey & Ehleiter, 1984			
1475	Braga & Bahr, 2003	Bryozoa from the Oligocene succession of Jabal Hafit		14/08/2007
1476	Rao & Ganapati, 1974	Some new and interesting bicellariellids...		
1477	Prud'homme, 1961	Le genre Amphiblestrella...		
1478	d'Hondt, 1981a	Brachiopodes et Bryozoaires (Resultats.. Musorstom)		
1479	Lu, 1989	Bryozoans from Chouniugou Formation..Carboniferous		
1480	Soule, Chaney & Morris, 2004	Additional new species of Microporelloides		
1481	Chimenz Gusso & Soule, 2003	First recognized occurrence of the genus Plesiocleidochasma in the Mediterranean		
1482	Soule, Chaney & Morris, 2003	New taxa of Microporellidae from the northeastern Pacific Ocean		
1483	Cook, 1965b	Notes on the Cupuladriidae		
1484	Zagorsek, 2003a	Upper Eocene Bryozoa from Waschberg Zone (Austria)		
1485	Morozova, Weis & Racki, 2002	Emergence and extinction of the Givetian to Frasnian...		
1486	Schmidt & Bone, 2004	Australian Cainozoic Bryozoa, 1, Nudicella...		
1487	Hayami, 1975			
1488	Voigt, 1984	Die Genera Reteporidea d'Orbigny, 1849...		
1489	Keij, 1970	Taxonomy and stratigraphic distribution of Voorthuyseniella  2		
1490	Keij, 1970b	Taxonomy and stratigraphic distribution of Voorthuyseniella  1		
1491	Yang, 1955	Bryozoa: in Index Fossils of China		
