SpeciesID	Current_Name	Author	FAMCODE	Recent	Remarks	Date_created	Date_modified	first_name	html_page	OK	Status	FAMILIES::NAME
8770	Iodictyum yaldwyni	Powell, 1967	274	1	ZR1967	\N	2010-05-23	Iodictyum	\N	1	\N	PHIDOLOPORIDAE
4792	Ipmorella irregularis	(Nekhoroshev, 1956)	431	0	ZR1985-054 ?orig Rhabdomeson ZR1956	\N	2010-05-23	Ipmorella	\N	1	\N	HYPHASMOPORIDAE
4793	Ipmorella maculata	(Nekhoroshev, 1956)	431	0	ZR1985-054; was Rhabdomeson, ZR1956	\N	2010-05-23	Ipmorella	\N	1	\N	HYPHASMOPORIDAE
4794	Ipmorella tobolensis	Gorjunova, 1985	431	0	ZR1985-054	\N	2010-05-23	Ipmorella	\N	1	\N	HYPHASMOPORIDAE
19638	Ipsibuffonella hyalina	Branch & Hayward, 2005	274	1	\N	\N	2010-05-23	Ipsibuffonella	\N	1	\N	PHIDOLOPORIDAE
3538	Ipsibuffonella repens	Gordon & d'Hondt, 1997	274	1	ZR1997/98-052	\N	2010-05-23	Ipsibuffonella	\N	1	\N	PHIDOLOPORIDAE
4344	Iraidina damperovi	Kiseleva, 1982	572	0	ZR1982-069	\N	2010-05-23	Iraidina	\N	1	\N	STENOPORELLIDAE
6658	Iraidina maxima	Morozova, 1991	572	0	ZR1991/92-146	\N	2010-05-23	Iraidina	\N	1	\N	STENOPORELLIDAE
4956	Iraidina ramosa	Lisitsyn, 1986	572	0	ZR1986-103	\N	2010-05-23	Iraidina	\N	1	\N	STENOPORELLIDAE
7997	Iramena danica	Boekschoten, 1970	1000	0	ZR1971	\N	2010-05-23	Iramena	\N	1	\N	Unplaced Ctenostome
394	Isoschizoporella secunda	Hayward & Taylor, 1984	248	1	\N	\N	2010-05-23	Isoschizoporella	\N	1	\N	EMINOOECIIDAE
395	Isoschizoporella similis	Hayward & Thorpe, 1988	248	1	ZR1987/88-072	\N	2010-05-23	Isoschizoporella	\N	1	\N	EMINOOECIIDAE
393	Isoschizoporella tricuspis	(Calvet, 1909)	248	1	ZR1960	\N	2010-05-23	Isoschizoporella	\N	1	\N	EMINOOECIIDAE
396	Isoschizoporella virgula	Hayward & Thorpe, 1988	248	1	ZR1987/88-072	\N	2010-05-23	Isoschizoporella	\N	1	\N	EMINOOECIIDAE
232	Isosecuriflustra angusta	(Kluge, 1914)	146	1	\N	\N	2010-05-23	Isosecuriflustra	\N	1	\N	FLUSTRIDAE
3063	Isosecuriflustra rubefacta	Moyano, 1996	146	1	\N	\N	2010-05-23	Isosecuriflustra	\N	1	\N	FLUSTRIDAE
233	Isosecuriflustra tenuis	(Kluge, 1914)	146	1	\N	\N	2010-05-23	Isosecuriflustra	\N	1	\N	FLUSTRIDAE
234	Isosecuriflustra thysanica	(Moyano, 1972)	146	1	ZR1975-108 as Securiflustra; ZR1982-083	\N	2010-05-23	Isosecuriflustra	\N	1	\N	FLUSTRIDAE
12618	Isotrypa angulata	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12619	Isotrypa anomala	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12620	Isotrypa anomala sinuosa	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
6031	Isotrypa bifrons	(Barrande, 1894)	500	0	\N	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
6032	Isotrypa cancellata	(Pocta, 1894)	500	0	\N	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
18256	Isotrypa clara	Waschurova, 1964	500	0	not in ZR, Horowitz	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
19166	Isotrypa conjunctiva	(Hall, 1881)	500	0	\N	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12626	Isotrypa gigantica	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12623	Isotrypa hexagona	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12627	Isotrypa isopeda	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
6030	Isotrypa lineolata	(Pocta, 1894)	500	0	\N	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12617	Isotrypa megista	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12193	Isotrypa nekhoroshevi	Krasnopeeva, 1935	500	0	ZR1936	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12622	Isotrypa ovata	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12625	Isotrypa oxytropis	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
6029	Isotrypa pannosa	(Pocta, 1894)	500	0	\N	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12621	Isotrypa rara	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12192	Isotrypa sibirica	Krasnopeeva, 1935	500	0	ZR1936	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
18257	Isotrypa sibirica communis	Waschurova, 1964	500	0	not in ZR, Horowitz	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
8912	Isotrypa sinensis	Yang & Hu, 1965	500	0	ZR1966	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
6033	Isotrypa sportula	(Pocta, 1894)	500	0	\N	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
18258	Isotrypa tadzikistanica	Waschurova, 1964	500	0	not in ZR, Horowitz	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12616	Isotrypa tropozomena	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
10331	Isotrypa tuberculata	Nekhoroshev, 1938/1947	500	0	ZR1939; ZR1958	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
12624	Isotrypa vibrata	Deiss, 1932	500	0	ZR1932	\N	2010-05-23	Isotrypa	\N	1	\N	SEMICOSCINIIDAE
19799	Ispanayella pennata	(Balakin, 1975)	501	0	not in ZR, as Fenestella; ZR2003	\N	2010-05-23	Ispanayella	\N	1	\N	FENESTELLIDAE
9444	Isphairamella crigeli	Orlovski, 1964	608	0	ZR1964	\N	2010-05-23	Isphairamella	\N	1	\N	CERAMOPORIDAE
9445	Isphairamella isphairamensis	Orlovski, 1964	608	0	ZR1964	\N	2010-05-23	Isphairamella	\N	1	\N	CERAMOPORIDAE
9446	Isphairamella peristomata	Orlovski, 1964	608	0	ZR1964	\N	2010-05-23	Isphairamella	\N	1	\N	CERAMOPORIDAE
1966	Jaculina blanchardi	Jullien & Calvet, 1903	1017	1	\N	\N	2010-05-23	Jaculina	\N	1	\N	JACULINIDAE
1967	Jaculina dichotoma	Calvet, 1931	1017	1	ZR1932	\N	2010-05-23	Jaculina	\N	1	\N	JACULINIDAE
1968	Jaculina parallelata	(Waters, 1895)	1017	1	\N	\N	2010-05-23	Jaculina	\N	1	\N	JACULINIDAE
1882	Jaculina tessellata	Hayward, 1979	1017	1	ZR1979	\N	2010-05-23	Jaculina	\N	1	\N	JACULINIDAE
2483	Jolietina latimarginata	(Busk, 1884)	206	1	\N	\N	2010-05-23	Jolietina	\N	1	\N	CRIBRILINIDAE
13858	Jolietina pulchra	Canu & Bassler, 1928	206	1	ZR1928	\N	2010-05-23	Jolietina	\N	1	\N	CRIBRILINIDAE
5459	Jordanopora heroensis	(Ross, 1963)	556	0	ZR1963 as Jordanopora; Astrova places in Batostoma	\N	2010-05-23	Jordanopora	\N	1	\N	TREMATOPORIDAE
16992	Jubella enucleata	Jullien, 1882	205	1	\N	\N	2010-05-23	Jubella	\N	1	\N	JUBELLIDAE
1221	Jugescharellina elongata	Gordon, 1989	292	1	ZR1990/91-038	\N	2010-05-23	Jugescharellina	\N	1	\N	LEKYTHOPORIDAE
1172	Julianca retia	Gordon, 1989	1016	1	ZR1990/91-038	\N	2010-05-23	Julianca	\N	1	\N	Unplaced Cheil 16
20148	Jullienipora calypsoides	(Jullien, 1882)	27	1	\N	\N	2010-05-23	Jullienipora	\N	1	\N	STOMATOPORIDAE
3066	Jullienula hippocrepis	(Hincks, 1882)	206	1	\N	\N	2010-05-23	Jullienula	\N	1	\N	CRIBRILINIDAE
8000	Jullienula hippocrepis possijeti	(Androsova, 1971)	206	1	ZR1971; as Lyrula	\N	2010-05-23	Jullienula	\N	1	\N	CRIBRILINIDAE
7445	Jullienula kaigarabashiensis	Hayami, 1975	206	0	ZR1975-071	\N	2010-05-23	Jullienula	\N	1	\N	CRIBRILINIDAE
20154	Junerossia copiosa	Dick, Tilbrook & Mawatari, 2006	252	1	\N	\N	2010-05-23	Junerossia	\N	1	\N	STOMACHETOSELLIDAE
17307	Junggarotrypa gratiosa	Lu, 1999	400	0	ZR2002-051	\N	2010-05-23	Junggarotrypa	\N	1	\N	RHINIDICTYIDAE
17308	Junggarotrypa lepida	Lu, 1999	400	0	ZR2002-051	\N	2010-05-23	Junggarotrypa	\N	1	\N	RHINIDICTYIDAE
3737	Kallodictyon perforatum	Morozova, 1981	502	0	ZR1981-080	\N	2010-05-23	Kallodictyon	\N	1	\N	PHYLLOPORINIDAE
8172	Kalvariella typica	Morozova, 1970	503	0	ZR1970	\N	2010-05-23	Kalvariella	\N	1	\N	ACANTHOCLADIIDAE
18611	Kankopora inflata	(Roemer, 1840)	206	0	\N	\N	2010-05-23	Kankopora	\N	1	\N	CRIBRILINIDAE
10425	Kasakhstanella ramosa	Nekhoroshev, 1956	604	0	ZR1957	\N	2010-05-23	Kasakhstanella	\N	1	\N	FISTULIPORIDAE
8565	Kausiaria jamesi	Bock & Cook, 1998	163	0	ZR1999/2000	\N	2010-05-23	Kausiaria	\N	1	\N	OTIONELLIDAE
8566	Kausiaria magna	Bock & Cook, 1998	163	0	ZR1999/2000	\N	2010-05-23	Kausiaria	\N	1	\N	OTIONELLIDAE
9533	Kazarchimedes kalbensis	Plamenskaya, 1964	501	0	ZR1964	\N	2010-05-23	Kazarchimedes	\N	1	\N	FENESTELLIDAE
17174	Kelestoma biarritzensis	(Canu, 1910)	206	0	as Cribrilina	\N	2010-05-23	Kelestoma	\N	1	\N	CRIBRILINIDAE
12559	Kelestoma elongatum	Marsson, 1887	206	0	\N	\N	2010-05-23	Kelestoma	\N	1	\N	CRIBRILINIDAE
11360	Kelestoma gradatum	Lang, 1919	206	0	ZR1919	\N	2010-05-23	Kelestoma	\N	1	\N	CRIBRILINIDAE
12907	Kelestoma scalare	Lang, 1916	206	0	\N	\N	2010-05-23	Kelestoma	\N	1	\N	CRIBRILINIDAE
12560	Kelestoma simplex	Canu & Bassler, 1933	206	0	ZR1933	\N	2010-05-23	Kelestoma	\N	1	\N	CRIBRILINIDAE
1031	Kenella aliena	Gordon, 1986	146	1	ZR1987/88-059	\N	2010-05-23	Kenella	\N	1	\N	FLUSTRIDAE
2568	Kenella biseriata	(Busk, 1884)	146	1	\N	\N	2010-05-23	Kenella	\N	1	\N	FLUSTRIDAE
5557	Keratostoma niemeyeri	Voigt, 1987	206	0	ZR1989/90-128	\N	2010-05-23	Keratostoma	\N	1	\N	CRIBRILINIDAE
874	Kermadecazoon exallos	(Gordon, 1984)	308	1	ZR1986-073	\N	2010-05-23	Kermadecazoon	\N	1	\N	TEUCHOPORIDAE
6525	Kielanopora robusta	Dzik, 1992	429	0	ZR1992/93-023	\N	2010-05-23	Kielanopora	\N	1	\N	NEMATOTRYPIDAE
6526	Kielcepora ornata	Dzik, 1992	429	0	ZR1992/93-023	\N	2010-05-23	Kielcepora	\N	1	\N	NEMATOTRYPIDAE
15987	Kinetoskias arabianensis	Robertson, 1921	192	1	ZR1921	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
2520	Kinetoskias arborescens	Danielssen, 1868	192	1	\N	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
9157	Kinetoskias beringi	Kluge, 1953	192	1	ZR1954	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
1768	Kinetoskias cyathus	(Wyville Thomson, 1873)	192	1	\N	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
9158	Kinetoskias elegans	Menzies, 1963	192	1	ZR1963	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
1064	Kinetoskias elongata	Harmer, 1926	192	1	ZR1926	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
9159	Kinetoskias mitsukurii	Yanagi & Okada, 1918	192	1	ZR1918	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
3280	Kinetoskias oblongata	Liu, 1982	192	1	ZR1982-077	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
1769	Kinetoskias pocillum	Busk, 1881	192	1	\N	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
7446	Kinetoskias sileni	d'Hondt, 1975	192	1	ZR1975-029	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
2521	Kinetoskias smitti	Danielssen, 1868	192	1	1867 in Prenant & Bobin	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
9160	Kinetoskias vegae	Menzies, 1963	192	1	ZR1963	\N	2010-05-23	Kinetoskias	\N	1	\N	BUGULIDAE
17309	Kingopora baderi	Ernst, 2001	501	0	ZR2002-026	\N	2010-05-23	Kingopora	\N	1	\N	FENESTELLIDAE
5249	Kingopora ehrenbergi	(Geinitz, 1846)	501	0	ZR1970, was Protoretepora?	\N	2010-05-23	Kingopora	\N	1	\N	FENESTELLIDAE
5284	Kingopora exigua	Kruchinina, 1986	501	0	ZR1987/88-104	\N	2010-05-23	Kingopora	\N	1	\N	FENESTELLIDAE
19945	Kingopora inflata	Snyder & Gilmour, 2006	501	0	\N	\N	2010-05-23	Kingopora	\N	1	\N	FENESTELLIDAE
16698	Kingopora micropora	(Stuckenberg, 1895)	501	0	as Phyllopora; in Nakrem 1991	\N	2010-05-23	Kingopora	\N	1	\N	FENESTELLIDAE
8174	Kingopora parvifenestrata	Morozova, 1970	501	0	ZR1970	\N	2010-05-23	Kingopora	\N	1	\N	FENESTELLIDAE
19944	Kingopora wardlawi	Snyder & Gilmour, 2006	501	0	\N	\N	2010-05-23	Kingopora	\N	1	\N	FENESTELLIDAE
5054	Kionidella excelsa	Koschinsky, 1885	265	0	\N	\N	2010-05-23	Kionidella	\N	1	\N	ASCOSIIDAE
11378	Kionidella floracensis	Vigneaux, 1949	265	0	ZR1949	\N	2010-05-23	Kionidella	\N	1	\N	ASCOSIIDAE
4204	Kionidella hastingsae	Cheetham, 1966	265	0	ZR1966	\N	2010-05-23	Kionidella	\N	1	\N	ASCOSIIDAE
16928	Kionidella moravica	Prochazka, 1894	265	0	?moravicensis	\N	2010-05-23	Kionidella	\N	1	\N	ASCOSIIDAE
2409	Kladapheles gammadeka	Gordon, 1993	230	1	\N	\N	2010-05-23	Kladapheles	\N	1	\N	LEPRALIELLIDAE
16782	Klaucena (Klaucena) confragosa	Trizna, 1958	432	0	not in ZR	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
16783	Klaucena (Klaucena) confragosa microcellata	Trizna, 1958	432	0	not in ZR	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
4529	Klaucena (Klaucena) elliptica	Yang & Lu, 1983	432	0	ZR1983-164	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
16781	Klaucena (Klaucena) immortalis	Trizna, 1958	432	0	not in ZR	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
5808	Klaucena (Klaucena) lalolamina	Yang, Hu & Xia, 1988	432	0	ZR1988/89-133	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
16784	Klaucena (Klaucena) pauper	Trizna, 1958	432	0	not in ZR	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
16786	Klaucena (Spira) aculeus	Trizna, 1958	432	0	not in ZR	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
16785	Klaucena (Spira) altinodata	Trizna, 1958	432	0	not in ZR	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
16787	Klaucena (Spira) firma	Trizna, 1958	432	0	not in ZR	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
17310	Klaucena (Spira) multipora	Lu, 1999	432	0	ZR2002-051	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
5809	Klaucena (Spira) spiroformis	Yang, Hu & Xia, 1988	432	0	ZR1988/89-133	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
16788	Klaucena (Spira)? aequabilis	Trizna, 1958	432	0	not in ZR	\N	2010-05-23	Klaucena	\N	1	\N	RHOMBOPORIDAE
15093	Kleidionella cristata	Canu & Bassler, 1920	230	0	ZR1920	\N	2010-05-23	Kleidionella	\N	1	\N	LEPRALIELLIDAE
3889	Kleidionella grandis	Canu & Bassler, 1917	230	0	\N	\N	2010-05-23	Kleidionella	\N	1	\N	LEPRALIELLIDAE
15094	Kleidionella lobata	Canu & Bassler, 1920	230	0	ZR1920	\N	2010-05-23	Kleidionella	\N	1	\N	LEPRALIELLIDAE
3871	Kleidionella mcbeanensis	Cheetham, 1962	230	0	ZR1962	\N	2010-05-23	Kleidionella	\N	1	\N	LEPRALIELLIDAE
15095	Kleidionella parasitica	Canu & Bassler, 1920	230	0	ZR1920	\N	2010-05-23	Kleidionella	\N	1	\N	LEPRALIELLIDAE
12561	Kleidionella trabeculifera	Canu & Bassler, 1933	230	0	ZR1933	\N	2010-05-23	Kleidionella	\N	1	\N	LEPRALIELLIDAE
15096	Kleidionella verrucosa	Canu & Bassler, 1920	230	0	ZR1920	\N	2010-05-23	Kleidionella	\N	1	\N	LEPRALIELLIDAE
228	Klugeflustra antarctica	(Hastings, 1943)	146	1	ZR1943	\N	2010-05-23	Klugeflustra	\N	1	\N	FLUSTRIDAE
229	Klugeflustra drygalskii	(Kluge, 1914)	146	1	\N	\N	2010-05-23	Klugeflustra	\N	1	\N	FLUSTRIDAE
17280	Klugeflustra kishakaensis	(Okada, 1918)	146	1	 as Flustra, ZR2001	\N	2010-05-23	Klugeflustra	\N	1	\N	FLUSTRIDAE
230	Klugeflustra onychocelloides	(Calvet, 1909)	146	1	\N	\N	2010-05-23	Klugeflustra	\N	1	\N	FLUSTRIDAE
15983	Klugeflustra simplex	(Okada, 1921)	246	1	ZR1921 as Euthyroides, ZR2001	\N	2010-05-23	Klugeflustra	\N	1	\N	EUTHYROIDIDAE
231	Klugeflustra vanhoeffeni	(Kluge, 1914)	146	1	ZR1975-108	\N	2010-05-23	Klugeflustra	\N	1	\N	FLUSTRIDAE
276	Klugella buski	Hastings, 1943	192	1	ZR1943	\N	2010-05-23	Klugella	\N	1	\N	BUGULIDAE
277	Klugella echinata	(Kluge, 1914)	192	1	ZR1943	\N	2010-05-23	Klugella	\N	1	\N	BUGULIDAE
3404	Klugenotus capitonia	(Androsova, 1965)	44	1	ZR1965	\N	2010-05-23	Klugenotus	\N	1	\N	CERIOPORIDAE
3405	Klugenotus tuberculata	(Androsova, 1965)	44	1	ZR1965	\N	2010-05-23	Klugenotus	\N	1	\N	CERIOPORIDAE
338	Klugerella antarctica	(Kluge, 1914)	206	1	\N	\N	2010-05-23	Klugerella	\N	1	\N	CRIBRILINIDAE
1510	Klugerella aragoi	(Audouin, 1826)	206	1	\N	\N	2010-05-23	Klugerella	\N	1	\N	CRIBRILINIDAE
11222	Klugerella aragoi pacifica	(Osburn, 1950)	206	1	ZR1950 as Membraniporella	\N	2010-05-23	Klugerella	\N	1	\N	CRIBRILINIDAE
17929	Klugerella aragoi zhoushanica	(Wang, 1989)	206	1	ZR1989/90-134 as Membraniporella	\N	2010-05-23	Klugerella	\N	1	\N	CRIBRILINIDAE
3155	Klugerella bifurca	(Powell, 1967)	206	1	ZR1994/95-103	\N	2010-05-23	Klugerella	\N	1	\N	CRIBRILINIDAE
3156	Klugerella gordoni	Moyano, 1991	206	1	ZR1994/95-103	\N	2010-05-23	Klugerella	\N	1	\N	CRIBRILINIDAE
3016	Klugerella magnifica	(Thornely, 1912)	206	1	Lopez de la Cuadra, 2000	\N	2010-05-23	Klugerella	\N	1	\N	CRIBRILINIDAE
1308	Klugerella marcusi	(Cook, 1967)	206	1	ZR1999/2000	\N	2010-05-23	Klugerella	\N	1	\N	CRIBRILINIDAE
2378	Klugerella musica	Gordon, 1993	206	1	\N	\N	2010-05-23	Klugerella	\N	1	\N	CRIBRILINIDAE
15127	Klugerella olasoi	Lopez de la Cuadra & Garcia-Gomez, 2000	206	1	ZR1999/2000	\N	2010-05-23	Klugerella	\N	1	\N	CRIBRILINIDAE
17163	Kololophos phillipsi	(Haime, 1854)	208	0	\N	\N	2010-05-23	Kololophos	\N	1	\N	ARACHNOPUSIIDAE
15870	Kololophos terquemi	(Haime, 1854)	28	0	\N	\N	2010-05-23	Kololophos	\N	1	\N	THEONOIDAE
20111	Kristerina broodi	Taylor & McKinney, 2006	\N	0	\N	\N	2010-05-23	Kristerina	\N	1	\N	
4479	Kronothoa dissoluta	(Voigt, 1930)	231	0	ZR1930; ZR1983-148	\N	2010-05-23	Kronothoa	\N	1	\N	TRYPOSTEGIDAE
20147	Kronothoa quitmanensis	Taylor & McKinney, 2006	231	0	\N	\N	2010-05-23	Kronothoa	\N	1	\N	TRYPOSTEGIDAE
19665	Kubaninella miocenica	Grischenko & Gordon, 2004	224	0	\N	\N	2010-05-23	Kubaninella	\N	1	\N	ADEONIDAE
17919	Kubaninella relicta	Grischenko & Mawatari, 2002	224	1	\N	\N	2010-05-23	Kubaninella	\N	1	\N	ADEONIDAE
13183	 was Kukersella bassleri=7560	Toots, 1952	2	0	ZR1952	\N	2010-05-23	was	\N	0	\N	CROWNOPORIDAE
7560	Kukersella borealis	(Bassler, 1911)	2	0	\N	\N	2010-05-23	Kukersella	\N	1	\N	CROWNOPORIDAE
3738	Kukersella erratica	Dzik, 1981	2	0	ZR1981-043	\N	2010-05-23	Kukersella	\N	1	\N	CROWNOPORIDAE
5621	 was Kukersella singularis=7560	(Ross, 1967)	2	0	ZR1967	\N	2010-05-23	was	\N	0	\N	CROWNOPORIDAE
4480	Kunradina bicincta	Voigt, 1981	231	0	ZR1983-147	\N	2010-05-23	Kunradina	\N	1	\N	TRYPOSTEGIDAE
5920	Kunradocella kunradensis	(Voigt, 1930)	148	0	ZR1930; ZR1996/97-140	\N	2010-05-23	Kunradocella	\N	1	\N	CALLOPORIDAE
7934	Kvarnbyella typicalis	Brood, 1972	19	0	ZR1972-020	\N	2010-05-23	Kvarnbyella	\N	1	\N	SIPHONIOTYPHLIDAE
5921	Kylonisa acuminata	Bielokrys, 1995	185	0	ZR1996/97-013	\N	2010-05-23	Kylonisa	\N	1	\N	SKYLONIIDAE
7447	Kylonisa belgica	Keij, 1972	185	0	ZR1975-090	\N	2010-05-23	Kylonisa	\N	1	\N	SKYLONIIDAE
7448	 was Kylonisa nagappai=6726	Keij, 1972	185	0	ZR1975-090	\N	2010-06-1	was	\N	1	\N	SKYLONIIDAE
7449	 was Kylonisa triangularis=6727	Keij, 1972	185	0	ZR1975-090	\N	2010-06-1	was	\N	1	\N	SKYLONIIDAE
5922	Kylonisa tumida	Bielokrys, 1995	185	0	ZR1996/97-013	\N	2010-05-23	Kylonisa	\N	1	\N	SKYLONIIDAE
17311	Kymella articulata	Gontar, 2002	1016	1	ZR2002-034	\N	2010-05-23	Kymella	\N	1	\N	Unplaced Cheil 16
403	Kymella polaris	(Waters, 1904)	1016	1	\N	\N	2010-05-23	Kymella	\N	1	\N	Unplaced Cheil 16
4650	Kysylschinipora formosa	Kopajevich, 1984	562	0	ZR1984-080	\N	2010-05-23	Kysylschinipora	\N	1	\N	ERIDOTRYPELLIDAE
19955	Kysylschinipora klarae	Morozova & Weiss, 2006	562	0	\N	\N	2010-05-23	Kysylschinipora	\N	1	\N	ERIDOTRYPELLIDAE
7746	Kysylschinipora nekhoroschevi	Volkova, 1974	562	0	ZR1975-164	\N	2010-05-23	Kysylschinipora	\N	1	\N	ERIDOTRYPELLIDAE
7747	Kysylschinipora orbis	Volkova, 1974	562	0	ZR1975-164	\N	2010-05-23	Kysylschinipora	\N	1	\N	ERIDOTRYPELLIDAE
120	Labioporella bursaria	(MacGillivray, 1887)	166	1	\N	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
1299	Labioporella calypsonis	Cook, 1964	166	1	ZR1964	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
1438	Labioporella cornuta	Harmer, 1926	166	1	\N	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
1436	Labioporella crenulata	(Levinsen, 1909)	166	1	\N	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
3218	Labioporella dipla	Marcus, 1949	166	1	ZR1949	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
14874	Labioporella dumonti	(Canu & Bassler, 1919)	166	0	\N	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
12354	Labioporella elegans	Sakakura, 1935	166	0	ZR1935	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
17019	Labioporella filiparietis	(Canu & Bassler, 1935)	166	0	\N	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
2420	Labioporella granulosa	(Canu & Bassler, 1928)	166	1	ZR1928	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
9989	Labioporella hexagona	Kataoka, 1961	166	0	ZR1961	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
9990	Labioporella increnulata	Kataoka, 1961	166	0	ZR1961	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
14875	Labioporella miocenica	(Canu & Bassler, 1919)	166	0	ZR1922	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
11127	Labioporella rhomboidalis	Mawatari, 1952	166	1	ZR1952	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
1439	Labioporella thornelyae	Harmer, 1926	166	1	ZR1926	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
13141	Labioporella? altavillae	(Cipolla, 1921)	166	0	ZR1921	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
4180	Labioporella? dartevillei	Cheetham, 1966	166	0	ZR1966	\N	2010-05-23	Labioporella	\N	1	\N	STEGINOPORELLIDAE
2564	Labiostomella gisleni	(Silén, 1941)	135	1	ZR1942; ZR1945	\N	2010-05-23	Labiostomella	\N	1	\N	LABIOSTOMELLIDAE
503	Lacerna arachnoides	(MacGillivray, 1883)	251	1	\N	\N	2010-05-23	Lacerna	\N	1	\N	LACERNIDAE
13287	Lacerna aviculifera	Canu & Lecointre, 1928	251	0	ZR1930	\N	2010-05-23	Lacerna	\N	1	\N	LACERNIDAE
