SpeciesID	Current_name	Author	FAMCODE	Recent	Remarks	Date_created	Date_modified	html_page	first_name	OK	Status
10404	Galeopsis bipatens	(Harmer, 1957)	290	1	ZR1958		23/05/2010		Galeopsis	1	
2000	Galeopsis bispiramina	(Hayward & Cook, 1979)	290	1	ZR1979-047		23/05/2010		Galeopsis	1	
1194	Galeopsis brevissimus	(Hayward, 1981)	290	1	ZR1981-038		23/05/2010		Galeopsis	1	
467	Galeopsis bullatus	Hayward, 1993	290	1			23/05/2010		Galeopsis	1	
1781	Galeopsis circella	(Hayward & Cook, 1979)	290	1	ZR1979-047		23/05/2010		Galeopsis	1	
16144	Galeopsis cyclops	Canu & Bassler, 1920	290	0	ZR1920		23/05/2010		Galeopsis	1	
16145	Galeopsis erinaceus	Canu & Bassler, 1920	290	0	ZR1920		23/05/2010		Galeopsis	1	
2473	Galeopsis juanfernandensis	Moyano, 1985	290	1	ZR1987/88-109		23/05/2010		Galeopsis	1	
3551	Galeopsis lageniporoides	Gordon & d'Hondt, 1997	290	1	ZR1997/98-052		23/05/2010		Galeopsis	1	
16146	Galeopsis longicollis	Canu & Bassler, 1920	290	0	ZR1920		23/05/2010		Galeopsis	1	
14637	Galeopsis marionensis	(Busk, 1884)	290	1	ZR1927 (Diatosula)		23/05/2010		Galeopsis	1	
2472	Galeopsis megaporus	Moyano, 1985	290	1	ZR1987/88-109		23/05/2010		Galeopsis	1	
1195	Galeopsis mimicus	Gordon, 1989	290	1	ZR1990/91-038		23/05/2010		Galeopsis	1	
1849	Galeopsis novella	Hayward, 1988	290	1	ZR1987/88-070		23/05/2010		Galeopsis	1	
14846	Galeopsis parvipora	Canu, 1922	290	0	ZR1922, ZR1925		23/05/2010		Galeopsis	1	
3124	Galeopsis patagonicus	Hayward, 1993	290	1			23/05/2010		Galeopsis	1	
926	Galeopsis pentagonus	(d'Orbigny, 1842)	290	1			23/05/2010		Galeopsis	1	
927	Galeopsis polyporus	(Brown, 1952)	290	1	ZR1986-073		23/05/2010		Galeopsis	1	
1193	Galeopsis porcellanicus	(Hutton, 1873)	290	1			23/05/2010		Galeopsis	1	
2474	Galeopsis reteporelliformis	(Moyano, 1983)	290	1	ZR1983-103 as Spiroporina		23/05/2010		Galeopsis	1	
16929	Galeopsis subquadrangularis	(Reuss, 1869)	290	0			23/05/2010		Galeopsis	1	
16147	Galeopsis verrucosa	Canu & Bassler, 1920	290	0	ZR1920		23/05/2010		Galeopsis	1	
16918	Galeopsis victoriensis	(Kirkpatrick, 1888)	290	1			23/05/2010		Galeopsis	1	
11091	Galeopsis? californica	(Osburn, 1952)	290	1	ZR1952; as Diatosula		23/05/2010		Galeopsis	1	
16148	Galeopsis? convexa	Canu & Bassler, 1920	290	0	ZR1920		23/05/2010		Galeopsis	1	
5912	Galtopora culta	Ariunchimeg, 1996	605	0	ZR1996/97-004		23/05/2010		Galtopora	1	
17117	Ganiella frequens	Yaroshinskaya, 1968	608	0	not in ZR, nomen nudum?, TS		23/05/2010		Ganiella	1	
18159	Ganiella parva	Yaroshinskaya, 1968	608	0	not in ZR, Horowitz		23/05/2010		Ganiella	1	
14616	Gargantua bidens	(von Hagenow, 1851)	158	0			23/05/2010		Gargantua	1	
3839	Gargantua dentata	Favorskaya, 1980	158	0	ZR1980-041; see also ZR1987/88		23/05/2010		Gargantua	1	
9882	Gargantua lithothamnica	Malecki, 1962	158	0	ZR1962		23/05/2010		Gargantua	1	
11266	Gargantua parvicella	(Voigt, 1924)	158	0	ZR1924		23/05/2010		Gargantua	1	
16149	Gastropella asperula	Canu & Bassler, 1920	240	0	ZR1920		23/05/2010		Gastropella	1	
12671	Gastropella gueliebaui	Voigt, 1999	240	0			23/05/2010		Gastropella	1	
12670	Gastropella herrigi	Voigt, 1999	240	0			23/05/2010		Gastropella	1	
9426	Gastropella pyrenaica	Plaziat & Balavoine, 1965	240	0	ZR1965		23/05/2010		Gastropella	1	
8057	Gastropella rossica	(Favorskaya, 1970)	240	0	ZR1970 as Tessaradoma; Voigt 1999		23/05/2010		Gastropella	1	
3878	Gastropella ventricosa	Canu & Bassler, 1917	240	0			23/05/2010		Gastropella	1	
4181	Gaudryanella variabilis	Canu, 1907	166	0			23/05/2010		Gaudryanella	1	
5109	Gelatinella toanensis	(Hozawa & Toriumi, 1940)	655	0	ZR1950; ZR1955, wood has as plumatella in web page		23/05/2010		Gelatinella	1	
1315	Gemellipora adherens	Cook, 1985	219	1	ZR1987/88-035		23/05/2010		Gemellipora	1	
922	Gemellipora eburnea	Smitt, 1873	219	1			23/05/2010		Gemellipora	1	
13656	Gemellipora minutipora	Canu & Bassler, 1929	219	1	ZR1929		23/05/2010		Gemellipora	1	
8330	Gemellipora protodecimae	Braga, 1965	219	0	ZR1968		23/05/2010		Gemellipora	1	
13657	Gemellipora punctata	Canu & Bassler, 1929	219	1	ZR1929		23/05/2010		Gemellipora	1	
11310	Gemellipora saucatsensis	Vigneaux, 1949	219	0	ZR1949		23/05/2010		Gemellipora	1	
11107	Gemelliporella aviculifera	Osburn, 1952	219	1	ZR1952		23/05/2010		Gemelliporella	1	
11108	Gemelliporella globulifera	Osburn, 1952	219	1	ZR1952		23/05/2010		Gemelliporella	1	
11109	Gemelliporella inflata	Osburn, 1952	219	1	ZR1952		23/05/2010		Gemelliporella	1	
11111	Gemelliporella monilia	(Osburn, 1952)	219	1	ZR1952		23/05/2010		Gemelliporella	1	
11344	Gemelliporella piveteaui	Vigneaux, 1949	219	0	ZR1949		23/05/2010		Gemelliporella	1	
8331	Gemelliporella prevailae	Rucker, 1967	219	0	ZR1968		23/05/2010		Gemelliporella	1	
15009	Gemelliporella punctata	Canu & Bassler, 1919	219	0	ZR1922		23/05/2010		Gemelliporella	1	
15010	Gemelliporella vorax	Canu & Bassler, 1923	219	0	ZR1923; ZR1920 has as 1920?		23/05/2010		Gemelliporella	1	
13848	Gemelliporidra aculeata	Canu & Bassler, 1928	243	1	ZR1928		23/05/2010		Gemelliporidra	1	
2426	Gemelliporidra belikina	Winston, 1984	243	1	ZR1984-147		23/05/2010		Gemelliporidra	1	
11110	Gemelliporidra colombiensis	Osburn, 1952	243	1	ZR1952		23/05/2010		Gemelliporidra	1	
15225	Gemelliporidra lata	Osburn, 1952	243	1	ZR1952		23/05/2010		Gemelliporidra	1	
2749	Gemelliporidra magniporosa	(Canu & Bassler, 1923)	243	1	ZR1923		23/05/2010		Gemelliporidra	1	
2750	Gemelliporidra multilamellosa	(Canu & Bassler, 1923)	243	1	ZR1923		23/05/2010		Gemelliporidra	1	
13847	Gemelliporidra ornatissima	Canu & Bassler, 1928	243	1	ZR1928		23/05/2010		Gemelliporidra	1	
14822	Gemelliporidra pertusa	(Smitt, 1873)	230	1			23/05/2010		Gemelliporidra	1	
2751	Gemelliporidra typica	Canu & Bassler, 1927	243	1	ZR1927		23/05/2010		Gemelliporidra	1	
12233	Gemelliporina glabra	(Smitt, 1873)	254	1	ZR1936		23/05/2010		Gemelliporina	1	
3452	Geminella polonica	Szczechura, 1994	294	0	ZR1994/95-140		23/05/2010		Geminella	1	
3584	Gigantopora polymorpha	(Busk, 1884)	244	1			23/05/2010		Gigantopora	1	
2752	Gephyrophora rubra	Osburn, 1940	244	1	ZR1941		23/05/2010		Gephyrophora	1	
16150	Gephyrotes convexa	Canu & Bassler, 1920	206	0	ZR1920		23/05/2010		Gephyrotes	1	
16879	Gephyrotes fortunensis	Pouyet, 2000	206	0	ZR1999-2000		23/05/2010		Gephyrotes	1	
16151	Gephyrotes levigatum	Canu & Bassler, 1920	206	0	ZR1920		23/05/2010		Gephyrotes	1	
6388	Gephyrotes nitidopunctata	(Smitt, 1868)	206	0			23/05/2010		Gephyrotes	1	
16152	Gephyrotes quadriserialis	Canu & Bassler, 1920	206	0	ZR1920		23/05/2010		Gephyrotes	1	
16153	Gephyrotes saillans	Canu & Bassler, 1920	206	0	ZR1920		23/05/2010		Gephyrotes	1	
16154	Gephyrotes spectabilis	Canu & Bassler, 1920	206	0	ZR1920		23/05/2010		Gephyrotes	1	
13850	Gephyrotes spinosum	Canu & Bassler, 1928	206	1	ZR1928		23/05/2010		Gephyrotes	1	
20018	Gigantopora birostris	Tilbrook, 2006	244	1			23/05/2010	bryozoa.net/cheilostomata/gigantoporidae/gigantopora_birostris.html	Gigantopora	1	
8447	Gigantopora duplicata	(Reuss, 1869)	244	0			23/05/2010		Gigantopora	1	
16155	Gigantopora filiformis	Canu & Bassler, 1920	244	0	ZR1920		23/05/2010		Gigantopora	1	
2089	Gigantopora foraminosa	Hayward & Cook, 1983	244	1	ZR1983-064		23/05/2010		Gigantopora	1	
11456	Gigantopora grandviewensis	McGuirt, 1941	244	0	ZR1947		23/05/2010		Gigantopora	1	
1841	Gigantopora kirkpatricki	Hayward, 1988	244	1	ZR1987/88-070		23/05/2010		Gigantopora	1	
6961	Gigantopora lyncoides	Ridley, 1881	244	0			23/05/2010		Gigantopora	1	
8450	Gigantopora lyratostoma	(Reuss, 1866)	244	0	ZR2001		23/05/2010		Gigantopora	1	
2430	Gigantopora oropiscis	Gordon & d'Hondt, 1997	244	1	ZR1997/98-052		23/05/2010		Gigantopora	1	
1646	Gigantopora profunda	Harmer, 1957	244	1	ZR1958		23/05/2010		Gigantopora	1	
872	Gigantopora proximalis	Gordon, 1984	244	1	ZR1986-073		23/05/2010		Gigantopora	1	
5116	Gigantopora proximalis hispida	d'Hondt, 1986	244	1	ZR1987/88-037		23/05/2010		Gigantopora	1	
203	Gigantopora pupa	(Jullien, 1903)	244	1			23/05/2010		Gigantopora	1	
16986	Gigantopora rabida	(Jullien, 1903)	244	1			23/05/2010		Gigantopora	1	
1647	Gigantopora spiculifera	Canu & Bassler, 1927	244	1			23/05/2010		Gigantopora	1	
17031	Gigantopora verrucosissima	Moyano, 2002	244	1			23/05/2010		Gigantopora	1	
18180	Gilbertopora larwoodi	Ostrovsky & Taylor, 2004	148	0			23/05/2010		Gilbertopora	1	
5270	Gilmouropora heintzi	(Malecki, 1977)	571	0	ZR1978-064 as Hinganella; ZR1988/89-081, syns in G.unica		23/05/2010		Gilmouropora	1	
17951	Gilmouropora unica	Morozova, 1986	571	0	ZR1987/88-104, as Gilmoropora		23/05/2010		Gilmouropora	1	
18927	Girtypora ambigua	(Cowper Reed, 1931)	571	0			2/06/2010		Girtypora	1	Current
5271	Girtypora clara	Kiseleva, 1982	571	0	ZR1987/88-090		23/05/2010		Girtypora	1	
18925	Girtypora constricta	(Girty, 1908)	571	0			23/05/2010		Girtypora	1	
8245	Girtypora flexuosa	Kiseleva, 1969	571	0	ZR1969		23/05/2010		Girtypora	1	
3982	Girtypora gigantea	Liu, 1980	571	0	ZR1980-091		23/05/2010		Girtypora	1	
18926	Girtypora hilliana	(Girty, 1908)	571	0			23/05/2010		Girtypora	1	
8166	Girtypora ignorabilis	Romantchuk in Morozova, 1970	571	0	ZR1970		23/05/2010		Girtypora	1	
5272	Girtypora improvisa	Morozova, 1986	571	0	ZR1987/88-104		23/05/2010		Girtypora	1	
3983	Girtypora irregularis	Liu, 1980	571	0	ZR1980-091		23/05/2010		Girtypora	1	
8246	Girtypora ivanovi	Kiseleva, 1969	571	0	ZR1969		23/05/2010		Girtypora	1	
4528	Girtypora maculata	McKinney, 1983	571	0	ZR1983-092		23/05/2010		Girtypora	1	
8247	Girtypora maritima	Kiseleva, 1969	571	0	ZR1969		23/05/2010		Girtypora	1	
3984	Girtypora minor	Liu, 1980	571	0	ZR1980-091		23/05/2010		Girtypora	1	
3726	Girtypora occultolamina	Yang, Lu & Xia, 1981	571	0	?Spell ZR1981-129		23/05/2010		Girtypora	1	
18928	Girtypora ocellata	(Girty, 1908)	571	0			23/05/2010		Girtypora	1	
8902	Girtypora paula	Morozova, 1966	571	0	ZR1966; (check, not sp.nov.)		23/05/2010		Girtypora	1	
18041	Girtypora porosa	Romantchuk, 1981	571	0	not in ZR, Horowitz		23/05/2010		Girtypora	1	
8901	Girtypora ramosa	Morozova, 1966	571	0	ZR1966; (check, not sp.nov.)		23/05/2010		Girtypora	1	
8248	Girtypora regula	Kiseleva, 1969	571	0	ZR1969		23/05/2010		Girtypora	1	
4781	Girtypora sakagamii	Sugimura, 1985	571	0	ZR1985-115		23/05/2010		Girtypora	1	
18042	Girtypora stellata	Romantchuk, 1981	571	0	not in ZR, Horowitz		23/05/2010		Girtypora	1	
3985	Girtypora symmetrica	Liu, 1980	571	0	ZR1980-091		23/05/2010		Girtypora	1	
18929	Girtypora terminalis	(Girty, 1908)	571	0			23/05/2010		Girtypora	1	
5273	Girtypora tuberculata	Kiseleva, 1982	571	0	ZR1987/88-090		23/05/2010		Girtypora	1	
8167	Girtypora valida	Morozova, 1970	571	0	ZR1970		23/05/2010		Girtypora	1	
18930	Girtypora vittata	(Girty, 1908)	571	0			23/05/2010		Girtypora	1	
8903	Girtyporina applicata	Morozova, 1966	571	0	ZR1966		23/05/2010		Girtyporina	1	
18125	Girtyporina asiatica	Kiseleva, 1973	571	0	not in ZR, Horowitz		23/05/2010		Girtyporina	1	
8168	Girtyporina crassa	Morozova, 1970	571	0	ZR1970		23/05/2010		Girtyporina	1	
16524	Girtyporina gorjunovae	Sakagami & Sugimura, 2000	571	0	ZR2001-079		23/05/2010		Girtyporina	1	
5274	Girtyporina immemorata	Kiseleva, 1982	571	0	ZR1987/88-090		23/05/2010		Girtyporina	1	
19603	Girtyporina incrustans	(Girty, 1908)	571	0			23/05/2010		Girtyporina	1	
8169	Girtyporina lenocinata	Morozova, 1970	571	0	ZR1970		23/05/2010		Girtyporina	1	
7170	Girtyporina mongoliensis	Morozova, 1970	571	0	ZR1978-075		23/05/2010		Girtyporina	1	
5148	Glabrilaria africana	(Hayward & Cook, 1983)	206	1	ZR1983-064 as Cribrilaria ; ZR1987/88-017		23/05/2010		Glabrilaria	1	
3176	Glabrilaria corbula	Bishop & Househam, 1987	206	1			23/05/2010		Glabrilaria	1	
5149	Glabrilaria cristata	(Harmelin, 1978)	206	1	ZR1978-039 as Cribrilaria; ZR1987/88-017		23/05/2010		Glabrilaria	1	
5147	Glabrilaria orientalis	Harmelin, 1988	206	1	ZR1987/88-067		23/05/2010		Glabrilaria	1	
5150	Glabrilaria orientalis azorensis	Harmelin, 1988	206	1	ZR1987/88-067		23/05/2010		Glabrilaria	1	
5151	Glabrilaria orientalis lusitanica	Harmelin, 1988	206	1	ZR1987/88-067		23/05/2010		Glabrilaria	1	
3178	Glabrilaria pedunculata	(Gautier, 1956)	206	1			23/05/2010		Glabrilaria	1	
3645	Glenelgia crawfordensis	Brown, 1958	148	0	ZR1958		23/05/2010		Glenelgia	1	
19133	Glossotrypa paliformis	(Hall, 1881)	1022	0			23/05/2010		Glossotrypa	1	
11803	Glyptopora crassa	Easton, 1943	605	0	ZR1943		23/05/2010		Glyptopora	1	
8904	Glyptopora kasakhstanica	Nekhoroshev, 1953	605	0	ZR1958; ZR1966		23/05/2010		Glyptopora	1	
19422	Glyptopora lata	(Ulrich, 1890)	605	0			23/05/2010		Glyptopora	1	
19472	Glyptopora punctifera	Ulrich, 1890	605	0			23/05/2010		Glyptopora	1	
8595	Glyptopora pustulifera	McFarlan, 1942	605	0	ZR1942		23/05/2010		Glyptopora	1	
19445	Glyptopora sagenella caliculosa	Ulrich, 1890	605	0			23/05/2010		Glyptopora	1	
4782	Goldfussitrypa abnormis	Gorjunova, 1985	406	0	ZR1985-054		23/05/2010		Goldfussitrypa	1	
4783	Goldfussitrypa electa	Gorjunova, 1985	406	0	ZR1985-054		23/05/2010		Goldfussitrypa	1	
11056	Goldfussitrypa esthonia	(Bassler, 1911)	406	0	ZR1952		23/05/2010		Goldfussitrypa	1	
9383	Goldfussitrypa karskensis	Astrova, 1965	406	0	ZR1965		23/05/2010		Goldfussitrypa	1	
18935	Goniocladia americana	Girty, 1908	610	0			23/05/2010		Goniocladia	1	
10960	Goniocladia antiqua	Nekhoroshev, 1938	610	0	ZR1939; ZR1954		23/05/2010		Goniocladia	1	
18939	Goniocladia arctica	(Salter, 1855)	610	0			23/05/2010		Goniocladia	1	
4947	Goniocladia bayunbulagensis	Liu, 1985	610	0	ZR1986-104		23/05/2010		Goniocladia	1	
18933	Goniocladia cellulifera	(Etheridge, 1873)	610	0			23/05/2010		Goniocladia	1	
12503	Goniocladia compacta	Schulga-Nesterenko, 1933	610	0	ZR1933		23/05/2010		Goniocladia	1	
18934	Goniocladia concatenata	(Eichwald, 1860)	610	0			23/05/2010		Goniocladia	1	
12509	Goniocladia crassa	Schulga-Nesterenko, 1933	610	0	ZR1933		23/05/2010		Goniocladia	1	
12506	Goniocladia cyclopora	Schulga-Nesterenko, 1933	610	0	ZR1933		23/05/2010		Goniocladia	1	
11667	Goniocladia cyclopora magnofenestrata	Schulga-Nesterenko, 1941	610	0	ZR1945		23/05/2010		Goniocladia	1	
4948	Goniocladia deformis	Liu, 1985	610	0	ZR1986-104		23/05/2010		Goniocladia	1	
13600	Goniocladia dendroidea	Bolkhowitinova & Markoff, 1926	610	0	ZR1929		23/05/2010		Goniocladia	1	
5527	Goniocladia grahamensis	Moore, 1929	610	0	ZR1929		23/05/2010		Goniocladia	1	
7076	Goniocladia immensa	Wass, 1968	610	0	ZR1968		23/05/2010		Goniocladia	1	
9048	Goniocladia indica	Waagen & Pichl, 1885	610	0			23/05/2010		Goniocladia	1	
9049	Goniocladia laxa&	Bassler, 1929, not de Koninck	610	0	ZR1929		23/05/2010		Goniocladia	1	
12498	Goniocladia intermedia	Fritz, 1932	610	0			23/05/2010		Goniocladia	1	
9688	Goniocladia intricata	Sakagami, 1961	610	0	ZR1962		23/05/2010		Goniocladia	1	
8655	Goniocladia laxa	(de Koninck, 1878)	610	0			23/05/2010		Goniocladia	1	
3727	Goniocladia lucida	Morozova, 1981	610	0	ZR1981-080		23/05/2010		Goniocladia	1	
12508	Goniocladia miloradovitschi	Schulga-Nesterenko, 1933	610	0	ZR1933		23/05/2010		Goniocladia	1	
8656	Goniocladia parva	Crockford, 1947	610	0			23/05/2010		Goniocladia	1	
7370	Goniocladia perillustris	Gorjunova, 1975	610	0	ZR1976-051		23/05/2010		Goniocladia	1	
6361	Goniocladia peruviana	Chronic, 1949	610	0	ZR1949		23/05/2010		Goniocladia	1	
12505	Goniocladia pulchra	Schulga-Nesterenko, 1933	610	0	ZR1933		23/05/2010		Goniocladia	1	
15907	Goniocladia ramosa	Mansuy, 1920	610	0	ZR1922		23/05/2010		Goniocladia	1	
4337	Goniocladia regularis	Lu, 1982	610	0	ZR1982-085		23/05/2010		Goniocladia	1	
15187	Goniocladia regularis&	Sakagami, 1998	610	0	ZR1998/99		23/05/2010		Goniocladia	1	
3986	Goniocladia reticularis	Liu, 1980	610	0	ZR1980-091		23/05/2010		Goniocladia	1	
6951	Goniocladia sinensis	Liu, 1976	610	0	ZR1979-073		23/05/2010		Goniocladia	1	
12391	Goniocladia stellata	Nikiforova, 1933	610	0	ZR1934		23/05/2010		Goniocladia	1	
10199	Goniocladia stepanovi	Nikiforova, 1927	610	0	ZR1927; ZR1959		23/05/2010		Goniocladia	1	
10710	Goniocladia subpulchra	Schulga-Nesterenko, 1955	610	0	ZR1956		23/05/2010		Goniocladia	1	
12502	Goniocladia tenuis	Schulga-Nesterenko, 1933	610	0	ZR1933		23/05/2010		Goniocladia	1	
8678	Goniocladia timorensis	Bassler, 1929	610	0			23/05/2010		Goniocladia	1	
17172	Goniocladia timorensis afghana	Termier & Termier, 1971	610	0			23/05/2010		Goniocladia	1	
12504	Goniocladia varians	Schulga-Nesterenko, 1933	610	0	ZR1933		23/05/2010		Goniocladia	1	
18119	Goniocladia vesiculosa	Kruchinina, 1973	610	0	not in ZR, Horowitz		23/05/2010		Goniocladia	1	
6837	Goniocladia yongzhuensis	Liu & Wang, 1987	610	0	ZR1990/91-054		23/05/2010		Goniocladia	1	
12507	Goniocladia zalesskii	Schulga-Nesterenko, 1933	610	0	ZR1933		23/05/2010		Goniocladia	1	
19354	Goniotrypa bilateralis	Ulrich, 1889	400	0			23/05/2010		Goniotrypa	1	
17049	Gontarella gigantea	Grischenko, Taylor & Mawatari, 2002	142	1			23/05/2010		Gontarella	1	
4308	Goodonia cookae	Bishop & Hayward, 1989	1012	0	ZR1992/93-011		23/05/2010		Goodonia	1	
16903	Gordoniella budai	Zágoršek, 2001	206	0	ZR2001-103		23/05/2010		Gordoniella	1	
16902	Gordoniella diporica	Zágoršek, 2001	206	0	ZR2001-103		23/05/2010		Gordoniella	1	
18468	Gordoniella longituda	Zágoršek, 2003	206	0			23/05/2010		Gordoniella	1	
19557	Gortanipora bassleri	(Nickles, 1902)	553	0			23/05/2010		Gortanipora	1	
15391	Gortanipora dawsoni	(Nicholson, 1881)	553	0			23/05/2010		Gortanipora	1	
12709	Gortanipora nodulosa	Bassler, 1903	559	0	Boardman & Buttler 2005, (Boardman 1999)		23/05/2010		Gortanipora	1	
5913	Goryunovia hemiseptata	Taylor & Rozhnov, 1996	5	0	ZR1996/97-130		23/05/2010		Goryunovia	1	
15908	Grammanatosoecia contorta	Canu & Bassler, 1922	23	0	ZR1922		23/05/2010		Grammanatosoecia	1	
15909	Grammascosoecia contorta	(Goldfuss, 1827)	23	0	ZR1922		23/05/2010		Grammascosoecia	1	
15910	Grammascosoecia parvipora	Canu & Bassler, 1922	23	0	ZR1922		23/05/2010		Grammascosoecia	1	
15911	Grammascosoecia porosa	Canu & Bassler, 1922	23	1	ZR1922		23/05/2010		Grammascosoecia	1	
4478	Grammothoa filifera	Voigt & Hillmer, 1983	231	0	ZR1983-148		23/05/2010		Grammothoa	1	
7506	Granivallum fistulosum	Ross, 1961	566	0	ZR1961		23/05/2010		Granivallum	1	
14361	Graptodictya bonnemai	Bassler, 1911	403	0			23/05/2010		Graptodictya	1	
12891	Graptodictya bonnemai jaervensis	Bekker, 1921	403	0	ZR1930		23/05/2010		Graptodictya	1	
7171	Graptodictya boreniensis	Brood, 1978	403	0	ZR1978-019		23/05/2010		Graptodictya	1	
5977	Graptodictya delicata	Männil, 1993	403	0	ZR1995/96-037		23/05/2010		Graptodictya	1	
18215	Graptodictya dendroidea	Coryell, 1921	403	0			23/05/2010		Graptodictya	1	
7545	Graptodictya elegantula	(Hall, 1847)	403	0			23/05/2010		Graptodictya	1	
11668	Graptodictya eremita	Prantl, 1940	403	0	ZR1945		23/05/2010		Graptodictya	1	
4784	Graptodictya fruticosa	Coryell, 1921	403	0	not in ZR, ZR1985-071		23/05/2010		Graptodictya	1	
11181	Graptodictya laghdadensis	(Termier & Termier, 1950)	403	0	ZR1950; as Arthropora		23/05/2010		Graptodictya	1	
12892	Graptodictya minima	Bekker, 1921	403	0	ZR1930		23/05/2010		Graptodictya	1	
7742	Graptodictya minuta	Kopaevich, 1975	403	0	ZR1975-091		23/05/2010		Graptodictya	1	
7544	Graptodictya perelegans	(Ulrich, 1878)	403	0			23/05/2010		Graptodictya	1	
17960	Graptodictya qujingensis	Hu & Fan, 1985	403	0	not in ZR, Horowitz		23/05/2010		Graptodictya	1	
9237	Graptodictya shafferi	(Meek, 1872)	403	0			23/05/2010		Graptodictya	1	
7371	Graptodictya shiqianensis	Yang & Xia, 1976	403	0	ZR1976-121		23/05/2010		Graptodictya	1	
19340	Graptodictya simplex	(Ulrich, 1886)	403	0			23/05/2010		Graptodictya	1	
7743	Graptodictya sulcata	Kopaevich, 1975	403	0	ZR1975-091		23/05/2010		Graptodictya	1	
6645	Graptodictya vinassae	Conti, 1990	403	0	ZR1991/92-038		23/05/2010		Graptodictya	1	
9883	Graptoporella polytaxis	(Voigt, 1962)	206	0	ZR1962 as Graptopora		23/05/2010		Graptoporella	1	
17373	Graptoporella raripora	(d'Orbigny, 1852)	206	0			23/05/2010		Graptoporella	1	
17372	Graptoporella scripta	(Lang, 1916)	206	0			23/05/2010		Graptoporella	1	
20132	Graptoporella? angulata	Taylor & McKinney, 2006	206	0			23/05/2010		Graptoporella	1	
7550	Graysonia anglica	Casey, 1961	115	0	not bryozoan?		23/05/2010		Graysonia	1	
7551	Graysonia bergquisti	Stephenson, 1952	115	0	not bryozoan		23/05/2010		Graysonia	1	
5914	Gregarinidra corbula	Seo, 1996	146	1	ZR1996/97-117		23/05/2010		Gregarinidra	1	
4224	Gregarinidra gregaria	(Heller, 1867)	146	1	ZR1949; ZR1982-090		23/05/2010		Gregarinidra	1	
499	Gregarinidra inarmata	(Hincks, 1881)	146	1			23/05/2010		Gregarinidra	1	
11835	Gregarinidra incrustans	(Silén, 1941)	146	1	ZR1942; status?		23/05/2010		Gregarinidra	1	
4225	Gregarinidra rhizophora	(Ortmann, 1890)	146	1	ZR1982-090		23/05/2010		Gregarinidra	1	
500	Gregarinidra serrata	(MacGillivray, 1869)	146	1			23/05/2010		Gregarinidra	1	
1887	Gregarinidra variabilis	(Moyano, 1974)	146	1	ZR1975-105 as Hippoflustra		23/05/2010		Gregarinidra	1	
11836	Gregarinidra vegae	(Silén, 1941)	146	1	ZR1942; status?		23/05/2010		Gregarinidra	1	
20119	Hagenowinella alabamaensis	Taylor & McKinney, 2006	191	0			23/05/2010		Hagenowinella	1	
5552	Hagenowinella dentata	(Goldfuss, 1826)	191	0	ZR1989/90-129		23/05/2010		Hagenowinella	1	
14195	Hagenowinella incrassata	(d'Orbigny, 1853)	191	0			23/05/2010		Hagenowinella	1	
17258	Hagenowinella odontophora	(von Hagenow, 1851)	191	0			23/05/2010		Hagenowinella	1	
5555	Hagenowinella vaginata	(von Hagenow, 1851)	191	0	type species		23/05/2010		Hagenowinella	1	
17102	Hagiosynodos hadros	Hayward & McKinney, 2002	241	1			23/05/2010		Hagiosynodos	1	
4310	Hagiosynodos kirchenpaueri	(Heller, 1867)	241	1			23/05/2010		Hagiosynodos	1	
4309	Hagiosynodos latus	(Busk, 1856)	241	1	ZR1992/93-011		23/05/2010		Hagiosynodos	1	
4311	Hagiosynodos tregouboffi	(Gautier, 1952)	241	1	ZR1953; ZR1962 check original spelling; Non Bryozoa		23/05/2010		Hagiosynodos	1	
982	Haimeina michelini	(Terquem, 1855)	100	0			23/05/2010		Haimeina	1	
14536	Hallopora aequalis	Dyer, 1925	555	0	ZR1926; ZR1970		23/05/2010		Hallopora	1	
4338	Hallopora aggregata	Hu, 1982	555	0	ZR1982-058		23/05/2010		Hallopora	1	
10161	Hallopora alashensis	(Astrova, 1959)	559	0	ZR1959		23/05/2010		Hallopora	1	
11173	Hallopora alnifensis	Termier & Termier, 1950	555	0	ZR1950		23/05/2010		Hallopora	1	
8270	Hallopora arguta	Bork & Perry, 1967	555	0	ZR1968		23/05/2010		Hallopora	1	
14334	Hallopora baltica	(Hennig, 1908)	555	0	ZR1909		23/05/2010		Hallopora	1	
14336	Hallopora bassleri	(Hennig, 1908)	555	0	ZR1909		23/05/2010		Hallopora	1	
15448	Hallopora caleyi	Bolton, 1957	555	0	Not in ZR, Astrova 1978		23/05/2010		Hallopora	1	
3987	Hallopora catata	Liu, 1980	555	0	ZR1980-091		23/05/2010		Hallopora	1	
15451	Hallopora clausa	(Bassler, 1906)	555	0	Astrova 1978		23/05/2010		Hallopora	1	
7172	Hallopora clausiformis	Pushkin, 1976	555	0	ZR1978-098		23/05/2010		Hallopora	1	
14337	Asperopora claviformis	(Hennig, 1908)	555	0	ZR1909		23/05/2010		Asperopora	1	
6437	Hallopora congesta	Liu, 199x(undated)	555	0	ZR1993/94-053		23/05/2010		Hallopora	1	
9468	Hallopora congrua	Utgaard & Perry, 1964	555	0	ZR1964		23/05/2010		Hallopora	1	
14537	Hallopora creditensis	Dyer, 1925	555	0	ZR1926; ZR1970		23/05/2010		Hallopora	1	
6646	Hallopora cystoidalis	Conti, 1990	555	0	ZR1991/92-038		23/05/2010		Hallopora	1	
