rank_name	unit_name1	unit_name2	unit_name3	parent_name	usage
Species	Species armata			Genus Doryporella	valid
Species	Species spathulifera			Genus Doryporella	valid
Species	Species gutta			Genus Drepanophora	valid
Species	Species tuberculata			Genus Drepanophora	valid
Species	Species biaviculata			Genus Dubiocellaria	valid
Species	Species alacermatrix			Genus Echinovadoma	valid
Species	Species anceps			Genus Echinovadoma	valid
Species	Species magnitorquata			Genus Echinovadoma	valid
Species	Species axialata			Genus Electra	valid
Species	Species catenularia			Genus Electra	invalid
Species	Species cylindracea			Genus Electra	invalid
Species	Species flagellum	leseueri		Genus Electra	valid
Species	Species gracilis			Genus Electra	valid
Species	Species monilophora			Genus Electra	valid
Species	Species pilosissima			Genus Electra	valid
Species	Species pontica			Genus Electra	valid
Species	Species tenella			Genus Electra	valid
Species	Species venturaensis			Genus Electra	valid
Species	Species xiamenensis			Genus Electra	valid
Species	Species gautieri			Genus Ellisina	valid
Species	Species izuensis			Genus Ellisina	valid
Species	Species marginulata			Genus Ellisina	valid
Species	Species profunda			Genus Ellisina	valid
Species	Species sericea			Genus Ellisina	valid
Species	Species ambigua			Genus Emballotheca	valid
Species	Species buskii			Genus Emballotheca	valid
Species	Species harmeri			Genus Emballotheca	valid
Species	Species monomorpha			Genus Emballotheca	valid
Species	Species quadrata			Genus Emballotheca	valid
Species	Species rara			Genus Emballotheca	valid
Species	Species waipukurensis			Genus Emballotheca	valid
Species	Species carsonae			Genus Eminooecia	valid
Species	Species cervicornis	watersi		Genus Emma	invalid
Species	Species rotunda			Genus Emma	valid
Species	Species triangula			Genus Emma	valid
Species	Species tricellata			Genus Emma	valid
Species	Species watersi			Genus Emma	valid
Species	Species annularis			Order Cyclostomata	invalid
Species	Species capensis			Order Ctenostomata	invalid
Species	Species hyalina			Order Cyclostomata	invalid
Species	Species spongites			Order Ctenostomata	invalid
Species	Species acuta			Order Cheilostomata	valid
Species	Species bensoni			Order Cheilostomata	valid
Species	Species incudifera			Order Cheilostomata	valid
Species	Species levinseni			Order Cheilostomata	valid
Species	Species mamillata			Order Cheilostomata	valid
Species	Species obscura			Order Cheilostomata	valid
Species	Species quadrata			Order Cheilostomata	valid
Species	Species watersi			Order Cheilostomata	valid
Species	Species boreale			Genus Escharina	valid
Species	Species bougainvillei			Genus Escharina	invalid
Species	Species brongniartiana			Genus Escharina	invalid
Species	Species chilina			Genus Escharina	invalid
Species	Species dutertrei	haywardi		Genus Escharina	valid
Species	Species guttosinuata			Genus Escharina	valid
Species	Species hyndmanni			Genus Escharina	invalid
Species	Species isabelleana			Genus Escharina	invalid
Species	Species isabelliana			Genus Escharina	invalid
Species	Species porosa			Genus Escharina	invalid
Species	Species dutertrei	protecta		Genus Escharina	valid
Species	Species angela			Genus Escharoides	valid
Species	Species biseriatata			Genus Escharoides	valid
Species	Species distincta			Genus Escharoides	valid
Species	Species immersoecetata			Genus Escharoides	valid
Species	Species longirostris			Genus Escharoides	valid
Species	Species praestans			Genus Escharoides	invalid
Species	Species torquata			Genus Escharoides	invalid
Species	Species ambigua			Genus Eucratea	invalid
Species	Species contei			Genus Eucratea	invalid
Species	Species inornata			Genus Eucratea	invalid
Species	Species macrostoma			Genus Eucratea	invalid
Species	Species vesiculosa			Genus Eucratea	invalid
Species	Species loricata	macrostoma		Order Ctenostomata	invalid
Species	Species biseriata			Genus Euginoma	valid
Species	Species cavalieri	dorsalis		Genus Euginoma	valid
Species	Species conica			Genus Euginoma	valid
Species	Species crispa			Genus Euginoma	valid
Species	Species cylindrica			Genus Euginoma	valid
Species	Species duplex			Genus Euginoma	valid
Species	Species reticulata			Genus Euginoma	valid
Species	Species reticulata	angulata		Genus Euginoma	valid
Species	Species reticulata	gracilis		Genus Euginoma	valid
Species	Species tenella			Genus Euginoma	valid
Species	Species vermiformis			Genus Euginoma	valid
Species	Species aupouria			Genus Eurystomella	valid
Species	Species bilabiata			Genus Eurystomella	invalid
Species	Species biperforata			Genus Eurystomella	valid
Species	Species crystallina			Genus Eurystomella	invalid
Species	Species foraminigera			Genus Eurystomella	valid
Species	Species obtecta			Genus Euthyrisella	valid
Species	Species simplicissimum			Genus Exallozoon	valid
Species	Species ampullacea			Genus Exechonella	valid
Species	Species avicularis			Genus Exochella	valid
Species	Species discors			Genus Exochella	valid
Species	Species elegans			Genus Exochella	valid
Species	Species jullieni			Genus Exochella	valid
Species	Species levinseni			Genus Exochella	valid
Species	Species longirostris			Genus Exochella	valid
Species	Species marioni			Genus Exochella	valid
Species	Species rogickae			Genus Exochella	valid
Species	Species rossi			Genus Exochella	invalid
Species	Species tricuspis			Genus Exochella	valid
Species	Species umbonata			Genus Exochella	valid
Species	Species zelanica			Genus Exochella	invalid
Species	Species sinica			Genus Falsibugulella	valid
Species	Species aculeata			Genus Farciminaria	valid
Species	Species magna			Genus Farciminaria	invalid
Species	Species alice			Genus Farciminellum	valid
Species	Species paradoxa			Genus Fatkullina	valid
Species	Species edwarsi			Genus Fedora	valid
Species	Species nodosa			Genus Fedora	valid
Species	Species ovum			Genus Fedora	valid
Species	Species platydiscus			Genus Fedora	valid
Species	Species minima			Genus Fedorella	valid
Species	Species amplissima			Genus Fenestrulina	valid
Species	Species antarctica			Genus Fenestrulina	valid
Species	Species asturiasensis			Genus Fenestrulina	valid
Species	Species barrosoi			Genus Fenestrulina	valid
Species	Species catastictos			Genus Fenestrulina	valid
Species	Species cervicornis			Genus Fenestrulina	valid
Species	Species cornuta			Genus Fenestrulina	valid
Species	Species crystallina			Genus Fenestrulina	valid
Species	Species delicia			Genus Fenestrulina	valid
Species	Species dictyota			Genus Fenestrulina	valid
Species	Species dupla			Genus Fenestrulina	valid
Species	Species epiphytica			Genus Fenestrulina	valid
Species	Species farnsworthi			Genus Fenestrulina	valid
Species	Species fritilla			Genus Fenestrulina	valid
Species	Species gelasinoides			Genus Fenestrulina	valid
Species	Species incompta			Genus Fenestrulina	valid
Species	Species incusa			Genus Fenestrulina	valid
Species	Species jocunda			Genus Fenestrulina	valid
Species	Species majuscula			Genus Fenestrulina	valid
Species	Species malusii	incompta		Genus Fenestrulina	invalid
Species	Species malusii	pulchra		Genus Fenestrulina	invalid
Species	Species malusii	thyreophora		Genus Fenestrulina	invalid
Species	Species marioni			Genus Fenestrulina	valid
Species	Species multicava			Genus Fenestrulina	valid
Species	Species orientalis			Genus Fenestrulina	valid
Species	Species pulchra			Genus Fenestrulina	invalid
Species	Species reticulata			Genus Fenestrulina	valid
Species	Species rugula			Genus Fenestrulina	valid
Species	Species sinica			Genus Fenestrulina	valid
Species	Species specca			Genus Fenestrulina	valid
Species	Species thyreophora			Genus Fenestrulina	valid
Species	Species vivianii			Genus Fenestrulina	valid
Species	Species blaggae			Genus Fenestruloides	valid
Species	Species eopacifica			Genus Fenestruloides	valid
Species	Species miramara			Genus Fenestruloides	valid
Species	Species morrisae			Genus Fenestruloides	valid
Species	Species carinata			Genus Figularia	valid
Species	Species discors			Genus Figularia	valid
Species	Species figularis			Genus Figularia	valid
Species	Species mernae			Genus Figularia	valid
Species	Species pelmatifera			Genus Figularia	valid
Species	Species pulcherrima			Genus Figularia	valid
Species	Species triangula			Genus Figularia	valid
Species	Species carinata			Order Cheilostomata	invalid
Species	Species parvula			Genus Floridinella	valid
Species	Species typica			Genus Floridinella	valid
Species	Species acanthina			Genus Flustra	invalid
Species	Species ellisii			Genus Flustra	invalid
Species	Species angusta			Genus Flustramorpha	valid
Species	Species marginata			Genus Flustramorpha	valid
Species	Species gregaria			Order Cyclostomata	invalid
Species	Species lepida			Order Cheilostomata	invalid
Species	Species magnifica			Genus Formosocellaria	valid
Species	Species cyclops			Order Ctenostomata	invalid
Species	Species elliptica			Genus Foveolaria	valid
Species	Species imbricata			Genus Foveolaria	invalid
Species	Species adherens			Genus Galeopsis	valid
Species	Species bullatus			Genus Galeopsis	valid
Species	Species lageniporoides			Genus Galeopsis	valid
Species	Species mimicus			Genus Galeopsis	valid
Species	Species patagonicus			Genus Galeopsis	valid
Species	Species pentagonus			Genus Galeopsis	valid
Species	Species pupa			Genus Galeopsis	invalid
Species	Species avicularis			Order Ctenostomata	invalid
Species	Species aegyptiaca			Order Cheilostomata	invalid
Species	Species dumosa			Order Cheilostomata	valid
Species	Species macrostoma			Order Cheilostomata	invalid
Species	Species adhaerens			Genus Gemellipora	valid
Species	Species eburnea			Genus Gemellipora	valid
Species	Species minutipora			Genus Gemellipora	valid
Species	Species punctata			Genus Gemellipora	valid
Species	Species globulifera			Genus Gemelliporella	valid
Species	Species aculeata			Genus Gemelliporidra	valid
Species	Species belikina			Genus Gemelliporidra	valid
Species	Species glabra			Genus Gemelliporina	valid
Species	Species fenestrata			Genus Gephyrophora	invalid
Species	Species polymorpha			Genus Gephyrophora	invalid
Species	Species fenestrata			Genus Gigantopora	valid
Species	Species oropiscis			Genus Gigantopora	valid
Species	Species perelegans			Genus Gigantopora	invalid
Species	Species polymorpha			Genus Gigantopora	valid
Species	Species proximalis			Genus Gigantopora	valid
Species	Species proximalis	hispida		Genus Gigantopora	valid
Species	Species pupa			Genus Gigantopora	valid
Species	Species verrucosissima			Genus Gigantopora	valid
Species	Species africana			Order Cyclostomata	valid
Species	Species cristata			Order Cyclostomata	valid
Species	Species gigantea			Genus Gontarella	valid
Species	Species sculpta	cucullata		Order Cheilostomata	invalid
Species	Species corbula			Genus Gregarinidra	valid
Species	Species gregaria			Genus Gregarinidra	valid
Species	Species hadros			Genus Hagiosynodos	valid
Species	Species kirchenpaueri			Genus Hagiosynodos	valid
Species	Species tregouboffi			Genus Hagiosynodos	valid
Species	Species sciaphilum			Genus Haplopoma	valid
Species	Species lepida			Order Cheilostomata	invalid
Species	Species nodulifera			Order Cheilostomata	invalid
Species	Species dissidens			Genus Harpago	valid
Species	Species minutus			Genus Harpago	valid
Species	Species spinosissima			Genus Harpecia	valid
Species	Species brevitubulata			Order Cheilostomata	invalid
Species	Species multiaviculata			Order Cheilostomata	invalid
Species	Species vaubani			Order Cheilostomata	invalid
Species	Species quinaria			Genus Haswelliporina	valid
Species	Species major			Order Cheilostomata	valid
Species	Species orbicula			Order Cheilostomata	valid
Species	Species rugosa			Order Cheilostomata	valid
Species	Species rylandi			Order Cheilostomata	valid
Species	Species scutata			Genus Helixotionella	valid
Species	Species haywardi			Genus Hellerasca	valid
Species	Species dentata			Genus Hemicyclopora	valid
Species	Species labrata			Genus Hemicyclopora	valid
Species	Species corallinea			Genus Hemismittoidea	valid
Species	Species ennea			Genus Hemismittoidea	valid
Species	Species hexaspinosa			Genus Hemismittoidea	valid
Species	Species thalassae	thalassae		Order Ctenostomata	valid
Species	Species porosa			Order Cyclostomata	invalid
Species	Species hyndmanni			Genus Herentia	valid
Species	Species pentagona			Order Cheilostomata	invalid
Species	Species amplectens			Genus Heterooecium	valid
Species	Species jucunda			Genus Hiantopora	valid
Species	Species perforata			Genus Hiantopora	invalid
Species	Species elegans			Order Cyclostomata	valid
Species	Species hispidum			Order Cheilostomata	valid
Species	Species clavulum			Genus Himantozoum	valid
Species	Species crassiavicularium			Genus Himantozoum	valid
Species	Species dissimile			Genus Himantozoum	valid
Species	Species dissimile	bicuspidatum		Genus Himantozoum	valid
Species	Species dissimile	rostratum		Genus Himantozoum	valid
Species	Species emaciatum			Genus Himantozoum	valid
Species	Species exile			Genus Himantozoum	valid
Species	Species gemellum			Genus Himantozoum	valid
Species	Species inflatum			Genus Himantozoum	valid
Species	Species macilentum			Genus Himantozoum	valid
Species	Species amaltheae			Genus Himantozoumella	valid
Species	Species amploavicularia			Genus Hincksina	valid
Species	Species inarmata			Genus Hincksina	invalid
Species	Species longispinosa			Genus Hincksina	valid
Species	Species pyrula			Genus Hincksina	invalid
Species	Species hyalina	tuberculata		Genus Hippothoa	invalid
Species	Species emplastra			Genus Hippothyris	valid
Species	Species falklandensis			Genus Hippadenella	valid
Species	Species adhaerens			Genus Hippaliosina	valid
Species	Species dorbignyana			Genus Hippaliosina	valid
Species	Species latisinuata			Genus Hippaliosina	valid
Species	Species gregaria			Order Cheilostomata	invalid
Species	Species chepigae			Genus Hippomenella	valid
Species	Species curvata			Genus Hippomenella	invalid
Species	Species mila			Genus Hippomenella	valid
Species	Species mucronata			Genus Hippomenella	invalid
Species	Species vellicata			Genus Hippomenella	valid
Species	Species gymnae			Genus Hippomonavella	valid
Species	Species ramosae			Genus Hippomonavella	valid
Species	Species africana			Genus Hippopetraliella	valid
Species	Species tahitiensis			Genus Hippopetraliella	valid
Species	Species belizae			Genus Hippopleurifera	valid
Species	Species mucronata			Genus Hippopleurifera	invalid
Species	Species bilamellata			Genus Hippopodina	valid
Species	Species californica			Genus Hippopodina	valid
Species	Species iririkiensis			Genus Hippopodina	valid
Species	Species janua			Genus Hippopodina	invalid
Species	Species viriosa			Genus Hippopodina	valid
Species	Species hippopus			Genus Hippoporella	valid
Species	Species labiata			Genus Hippoporella	valid
Species	Species nitescens			Genus Hippoporella	valid
Species	Species daedala			Genus Hippoporidra	valid
Species	Species dictyota			Genus Hippoporidra	valid
Species	Species lusitanica			Genus Hippoporidra	valid
Species	Species orientalis			Genus Hippoporidra	valid
Species	Species spiculifera			Genus Hippoporidra	valid
Species	Species truculenta			Genus Hippoporidra	valid
Species	Species aulacomyae			Genus Hippoporina	valid
Species	Species chilota			Genus Hippoporina	valid
Species	Species cincta			Genus Hippoporina	invalid
Species	Species dentata			Genus Hippoporina	valid
Species	Species elegans			Genus Hippoporina	valid
Species	Species elegans			Genus Hippoporina	valid
Species	Species epaxia			Genus Hippoporina	invalid
Species	Species indica			Genus Hippoporina	valid
Species	Species powelli			Genus Hippoporina	valid
Species	Species retepora			Genus Hippoporina	invalid
Species	Species vulgaris			Genus Hippoporina	valid
Species	Species porosa			Genus Hippoporina	invalid
Species	Species amaena			Genus Hippothoa	invalid
Species	Species annularis			Genus Hippothoa	invalid
Species	Species aporosa			Genus Hippothoa	invalid
Species	Species arctica			Genus Hippothoa	valid
Species	Species aruensis			Genus Hippothoa	invalid
Species	Species balanophila			Genus Hippothoa	valid
Species	Species bathamae			Genus Hippothoa	invalid
Species	Species belgica			Genus Hippothoa	invalid
Species	Species bougainvillei			Genus Hippothoa	invalid
Species	Species brasiliensis			Genus Hippothoa	valid
Species	Species brongniartiana			Genus Hippothoa	invalid
Species	Species calciophilia			Genus Hippothoa	valid
Species	Species carinata			Genus Hippothoa	invalid
Species	Species cassiterides			Genus Hippothoa	invalid
Species	Species catenifera			Genus Hippothoa	invalid
Species	Species catenularia			Genus Hippothoa	invalid
Species	Species chilina			Genus Hippothoa	invalid
Species	Species concava			Genus Hippothoa	invalid
Species	Species conferta			Genus Hippothoa	invalid
Species	Species cornuta			Genus Hippothoa	invalid
Species	Species cornuta			Genus Hippothoa	invalid
Species	Species cornuta			Genus Hippothoa	invalid
Species	Species cornuta	aporosa		Genus Hippothoa	invalid
Species	Species cornuta	holostoma		Genus Hippothoa	invalid
Species	Species delta	parsimilis		Genus Hippothoa	invalid
Species	Species distans			Genus Hippothoa	valid
Species	Species divaricata			Genus Hippothoa	valid
Species	Species divaricata	arctica		Genus Hippothoa	invalid
Species	Species divaricata	carinata		Genus Hippothoa	invalid
Species	Species divaricata	conferta		Genus Hippothoa	invalid
Species	Species divaricata	pacifica		Genus Hippothoa	invalid
Species	Species divaricata	patagonica		Genus Hippothoa	invalid
Species	Species divergens			Genus Hippothoa	invalid
Species	Species divergens	laxa		Genus Hippothoa	invalid
Species	Species divergens	typica		Genus Hippothoa	invalid
Species	Species dorbignyana			Genus Hippothoa	invalid
Species	Species eburnea			Genus Hippothoa	invalid
Species	Species elliotae			Genus Hippothoa	invalid
Species	Species expansa			Genus Hippothoa	valid
Species	Species fenestrata			Genus Hippothoa	invalid
Species	Species gigerium			Genus Hippothoa	invalid
Species	Species holostoma			Genus Hippothoa	invalid
Species	Species hyalina	catenifera		Genus Hippothoa	invalid
Species	Species hyalina	cornuta		Genus Hippothoa	invalid
Species	Species hyalina	cornuta		Genus Hippothoa	invalid
Species	Species hyalina	divaricata		Genus Hippothoa	invalid
Species	Species hyalina	incrassata		Genus Hippothoa	invalid
Species	Species hyalina	intacta		Genus Hippothoa	invalid
Species	Species hyalina	marcusi		Genus Hippothoa	invalid
Species	Species hyalina	parva		Genus Hippothoa	invalid
Species	Species imperforata			Genus Hippothoa	valid
Species	Species incrassata			Genus Hippothoa	invalid
Species	Species isabelleana			Genus Hippothoa	invalid
Species	Species lanceolata			Genus Hippothoa	invalid
Species	Species laxa			Genus Hippothoa	invalid
Species	Species mawatarii			Genus Hippothoa	valid
Species	Species minitumulosa			Genus Hippothoa	valid
Species	Species mucronata			Genus Hippothoa	invalid
Species	Species musivaria			Genus Hippothoa	valid
Species	Species nebulosa			Genus Hippothoa	invalid
Species	Species pacifica			Genus Hippothoa	valid
Species	Species parsimilis			Genus Hippothoa	invalid
Species	Species parva			Genus Hippothoa	invalid
Species	Species peristomata			Genus Hippothoa	valid
Species	Species rugosa			Genus Hippothoa	invalid
Species	Species spongites			Genus Hippothoa	invalid
Species	Species tongima			Genus Hippothoa	invalid
Species	Species trigemma			Genus Hippothoa	invalid
Species	Species tuberculata			Genus Hippothoa	invalid
Species	Species typica			Genus Hippothoa	invalid
Species	Species uberrima			Genus Hippothoa	invalid
Species	Species aganactete			Genus Hippothyris	valid
Species	Species austrinis			Genus Hippothyris	valid
Species	Species caledonica			Genus Hippothyris	valid
Species	Species reticulata			Genus Hippothyris	valid
Species	Species rubescentis			Genus Hippothyris	valid
Species	Species ordinaria			Genus Hippothyris	valid
Species	Species dichotomum			Genus Icelozoon	valid
Species	Species lepralioides			Genus Icelozoon	valid
Species	Species profunda			Genus Ichthyaria	valid
Species	Species simplex			Genus Ichthyaria	valid
Species	Species japonica			Genus Integripelta	valid
Species	Species novella			Genus Integripelta	valid
Species	Species sextaria			Genus Integripelta	valid
Species	Species shirayamai			Genus Integripelta	valid
Species	Species umbonata			Genus Integripelta	valid
Species	Species setifer			Genus Inversiscaphos	valid
Species	Species fertilis			Genus Inversiula	valid
Species	Species patagonica			Genus Inversiula	valid
Species	Species alatum			Genus Iodictyum	valid
Species	Species bicuspidatum			Genus Iodictyum	valid
Species	Species blandum			Genus Iodictyum	valid
Species	Species illinguum			Genus Iodictyum	valid
Species	Species mamillatum			Genus Iodictyum	valid
Species	Species trochus			Genus Iodictyum	valid
Species	Species yaldwyni			Genus Iodictyum	valid
Species	Species repens			Genus Ipsibuffonella	valid
Species	Species secunda			Genus Isoschizoporella	valid
Species	Species rubefacta			Order Ctenostomata	valid
Species	Species tessellata			Genus Jaculina	valid
Species	Species elongata			Genus Jugescharellina	valid
Species	Species retia			Genus Julianca	valid
Species	Species aliena			Genus Kenella	valid
Species	Species elongata			Genus Kinetoskias	valid
Species	Species oblongata			Genus Kinetoskias	valid
Species	Species gammadeka			Genus Kladapheles	valid
Species	Species vanhoffeni			Genus Klugeflustra	valid
Species	Species antarctica			Genus Klugerella	valid
Species	Species aragoi			Genus Klugerella	valid
Species	Species bifurca			Genus Klugerella	valid
Species	Species gordoni			Genus Klugerella	valid
Species	Species magnifica			Genus Klugerella	valid
Species	Species marcusi			Genus Klugerella	valid
Species	Species musica			Genus Klugerella	valid
Species	Species olasoi			Genus Klugerella	valid
Species	Species articulata			Genus Kymella	valid
Species	Species eatoni			Genus Lacerna	valid
Species	Species incurvata			Genus Lacerna	invalid
Species	Species mucronata			Genus Lacerna	valid
Species	Species problematica			Genus Lacerna	valid
Species	Species watersi			Genus Lacerna	valid
Species	Species burrowsi			Genus Lacrimula	valid
Species	Species pyriformis			Genus Lacrimula	valid
Species	Species sinensis			Genus Lacrimula	valid
Species	Species admiranda			Genus Lagenicella	valid
Species	Species exallos			Genus Lagenicella	valid
Species	Species neosocialis			Genus Lagenicella	valid
Species	Species variabilis			Genus Lagenicella	valid
Species	Species crenulata			Genus Lagenipora	valid
Species	Species ferocissima			Genus Lagenipora	valid
Species	Species hemiperistomata			Genus Lagenipora	invalid
Species	Species laevissima			Genus Lagenipora	valid
Species	Species lepralioides			Genus Lagenipora	valid
Species	Species pinnacula			Genus Lagenipora	valid
Species	Species pygmaea			Genus Lagenipora	invalid
Species	Species socialis			Genus Lagenipora	invalid
Species	Species bimunita			Genus Laminopora	valid
Species	Species canaliculata			Genus Lamourouxia	valid
Species	Species corniger			Genus Larnacicus	valid
Species	Species inornata			Genus Leiosalpinx	valid
Species	Species avicularis			Genus Lekythopora	valid
Species	Species angela			Order Ctenostomata	invalid
Species	Species annularis			Order Cyclostomata	invalid
Species	Species bougainvillei			Order Ctenostomata	invalid
Species	Species cancer			Order Ctenostomata	invalid
Species	Species cincta			Order Ctenostomata	invalid
Species	Species conspicua			Order Ctenostomata	invalid
Species	Species cornuta			Order Cyclostomata	invalid
Species	Species discreta			Order Cyclostomata	invalid
Species	Species flexuosa			Order Cyclostomata	invalid
Species	Species foraminigera			Order Ctenostomata	invalid
Species	Species grandis			Order Ctenostomata	invalid
Species	Species hyalina			Order Cyclostomata	invalid
Species	Species hyalina	bougainvillei		Order Ctenostomata	invalid
Species	Species hyalina	cornuta		Order Ctenostomata	invalid
Species	Species hyalina	muricata		Order Ctenostomata	invalid
Species	Species hyndmanni			Order Ctenostomata	invalid
Species	Species mucronata			Order Ctenostomata	invalid
Species	Species muricata			Order Cyclostomata	invalid
Species	Species spongites			Order Ctenostomata	invalid
Species	Species thyreophora			Order Ctenostomata	invalid
Species	Species vellicata			Order Ctenostomata	invalid
Species	Species venusta			Order Cheilostomata	invalid
Species	Species mooraboolensis			Order Ctenostomata	valid
Species	Species contigua			Genus Lepraliella	valid
Species	Species fastigatoavicularis			Genus Lepraliella	valid
Species	Species granulata			Genus Lepraliella	valid
Species	Species prolifica			Genus Lepraliella	valid
Species	Species nordlandica			Genus Lepralioides	valid
Species	Species gordoni			Genus Leptinatella	valid
Species	Species magna			Order Cheilostomata	invalid
Species	Species aegyptiaca			Order Cheilostomata	invalid
Species	Species sessilis			Genus Luguba	valid
Species	Species erecta			Genus Macrocamera	valid
Species	Species moderna			Genus Macrocamera	valid
Species	Species africana			Genus Macropora	valid
Species	Species browni			Genus Macropora	valid
Species	Species centralis			Genus Macropora	valid
Species	Species crassatina			Genus Macropora	valid
Species	Species georgiensis			Genus Macropora	valid
Species	Species grandis			Genus Macropora	valid
Species	Species grandis	levinseni		Genus Macropora	invalid
Species	Species grandis	urceolata		Genus Macropora	invalid
Species	Species levinseni			Genus Macropora	valid
Species	Species spinifera			Genus Macropora	valid
Species	Species urceolata			Genus Macropora	valid
Species	Species uttleyi			Genus Macropora	valid
Species	Species grandis			Order Cheilostomata	invalid
Species	Species regularis			Genus Margaretta	valid
Species	Species kermadecensis			Genus Marssonopora	valid
Species	Species uncifera			Genus Marssonopora	valid
Species	Species porosa			Order Cheilostomata	invalid
Species	Species hyndmanni			Order Cheilostomata	invalid
Species	Species inexpectabilis			Genus Mawatarius	valid
Species	Species secundus			Genus Mawatarius	valid
Species	Species articulata			Order Cheilostomata	valid
Species	Species laurifolia			Order Ctenostomata	valid
Species	Species alternans			Order Ctenostomata	valid
Species	Species blancoae			Genus Melicerita	valid
Species	Species chathamensis			Genus Melicerita	valid
Species	Species digeronimoi			Genus Melicerita	valid
Species	Species ejuncida			Genus Melicerita	valid
Species	Species flabellifera			Genus Melicerita	valid
Species	Species knoxi			Genus Melicerita	valid
Species	Species lingulata			Genus Melicerita	valid
Species	Species obliqua			Genus Melicerita	valid
Species	Species robusta			Genus Melicerita	valid
Species	Species temaukeli			Genus Melicerita	valid
Species	Species acuta			Genus Membranipora	invalid
Species	Species bispinosa			Genus Membranipora	valid
Species	Species bispinosa			Genus Membranipora	valid
Species	Species catenularia			Genus Membranipora	invalid
Species	Species chesapeakensis			Genus Membranipora	valid
Species	Species corbula			Genus Membranipora	invalid
Species	Species cornigera			Genus Membranipora	invalid
Species	Species cucullata			Genus Membranipora	invalid
Species	Species cylindracea			Genus Membranipora	invalid
Species	Species erecta			Genus Membranipora	invalid
Species	Species eriophoroidea			Genus Membranipora	valid
Species	Species falsitenuis			Genus Membranipora	valid
Species	Species flemingii	gregaria		Genus Membranipora	invalid
Species	Species furcata			Genus Membranipora	invalid
Species	Species galeata	erecta		Genus Membranipora	invalid
Species	Species galeata	furcata		Genus Membranipora	invalid
Species	Species gregaria			Genus Membranipora	invalid
Species	Species hians			Genus Membranipora	invalid
Species	Species hians	occultata		Genus Membranipora	invalid
Species	Species imbellis			Genus Membranipora	invalid
Species	Species imbricata			Genus Membranipora	invalid
Species	Species inarmata			Genus Membranipora	invalid
Species	Species irregulata			Genus Membranipora	valid
Species	Species lacroixii	grandis		Genus Membranipora	invalid
Species	Species multijuncta			Genus Membranipora	invalid
Species	Species occultata			Genus Membranipora	invalid
Species	Species parasavartii			Genus Membranipora	valid
Species	Species patellaria	multijuncta		Genus Membranipora	invalid
Species	Species patula			Genus Membranipora	invalid
Species	Species pilosa	catenularia		Genus Membranipora	invalid
Species	Species raymondi			Genus Membranipora	valid
Species	Species sculpta	cucullata		Genus Membranipora	invalid
Species	Species sejuncta			Genus Membranipora	invalid
Species	Species serrata			Genus Membranipora	invalid
Species	Species seurati			Genus Membranipora	invalid
Species	Species similis			Genus Membranipora	valid
Species	Species triangularis			Genus Membranipora	valid
Species	Species tuberculatoidea			Genus Membranipora	valid
Species	Species uniserialis			Genus Membranipora	valid
Species	Species agassizii			Genus Membraniporella	valid
Species	Species alice			Genus Membraniporella	valid
Species	Species bifurca			Genus Membraniporella	invalid
Species	Species figularioides			Genus Membraniporella	valid
Species	Species skeletos			Genus Membraniporella	valid
Species	Species tuberosa			Genus Membraniporidra	invalid
Species	Species pyrula			Order Cyclostomata	invalid
Species	Species crystallina			Genus Menipea	invalid
Species	Species ignota			Genus Menipea	invalid
Species	Species pacifica			Genus Menipea	invalid
Species	Species salvati			Genus Menipea	valid
Species	Species vectifera			Genus Menipea	valid
Species	Species vera			Genus Menipea	valid
Species	Species strictoramae			Genus Mesostomaria	valid
Species	Species dimorphum			Genus Metacleidochasma	valid
Species	Species ovale			Genus Metacleidochasma	valid
Species	Species aenigmatistes			Genus Metrarabdotomorpha	valid
Species	Species aequilateralis			Genus Micropora	valid
Species	Species brevissima			Genus Micropora	valid
Species	Species coriacea			Genus Micropora	valid
Species	Species finisterrae			Genus Micropora	valid
Species	Species gracilis			Genus Micropora	valid
Species	Species inexpectata			Genus Micropora	valid
Species	Species karukinkaensis			Genus Micropora	valid
Species	Species mortenseni			Genus Micropora	valid
Species	Species notialis			Genus Micropora	valid
Species	Species sagittata			Genus Micropora	valid
Species	Species santacruzana			Genus Micropora	valid
Species	Species selknami			Genus Micropora	valid
Species	Species variperforata			Genus Micropora	valid
Species	Species agonistes			Order Ctenostomata	valid
Species	Species alaskana			Genus Microporella	valid
Species	Species antarctica			Genus Microporella	valid
Species	Species antiborealis			Genus Microporella	valid
Species	Species borealis			Genus Microporella	valid
Species	Species catalinensis			Genus Microporella	valid
Species	Species ciliata			Genus Microporella	valid
Species	Species clypeiformis			Genus Microporella	valid
Species	Species cribellata			Genus Microporella	valid
Species	Species elegans			Genus Microporella	valid
Species	Species fimbriata			Genus Microporella	valid
Species	Species formosa			Genus Microporella	valid
Species	Species germana			Genus Microporella	valid
Species	Species huanghaiensis			Genus Microporella	valid
Species	Species inermis			Genus Microporella	valid
Species	Species malusii	thyreophora		Genus Microporella	invalid
Species	Species mayensis			Genus Microporella	valid
Species	Species monilifera			Genus Microporella	valid
Species	Species neocribroides			Genus Microporella	valid
Species	Species ordo			Genus Microporella	valid
Species	Species pulchra			Genus Microporella	valid
Species	Species pulchra			Genus Microporella	valid
Species	Species rogickae			Genus Microporella	valid
Species	Species serrata			Genus Microporella	valid
