rank_name	unit_name1	unit_name2	unit_name3	parent_name	usage
Genus	Pseudothyracella			Bryopastoridae	valid
Genus	Psileschara			Phidoloporidae	valid
Genus	Psilopsella			Romancheinidae	valid
Genus	Psilosecos			Phidoloporidae	valid
Genus	Pterocella			Catenicellidae	valid
Genus	Ptoboroa			Conescharellinidae	valid
Genus	Puellina			Cribrilinidae	valid
Genus	Punctiscutella			Phorioppniidae	valid
Genus	Punctocellaria			Calloporidae	valid
Genus	Puncturiella			Lyroporinae	valid
Genus	Pyrichaperia			Chaperiidae	valid
Genus	Pyriflustrina			Calloporidae	valid
Genus	Pyripora			Electridae	valid
Genus	Pyriporella			Calloporidae	valid
Genus	Pyriporoides			Calloporidae	valid
Genus	Pyriporopsis			Electridae	valid
Genus	Quadricellaria			Quadricellariidae	valid
Genus	Quadriscutella			Phorioppniidae	valid
Genus	Radulopora			Onychocellidae	valid
Genus	Ragionula			Romancheinidae	valid
Genus	Ralepria			Lacernidae	valid
Genus	Ramicosticella			Arachnopusiidae	valid
Genus	Ramphonotus			Calloporidae	valid
Genus	Raxifabia			Bifaxariidae	valid
Genus	Raymondcia			Smittinidae	valid
Genus	Reciprocus			Urceoliporidae	valid
Genus	Rectonychocella			Onychocellidae	valid
Genus	Rectoporina			Trypostegidae	valid
Genus	Reginella			Cribrilinidae	valid
Genus	Reginelloides			Cribrilinidae	valid
Genus	Reptadeonella			Adeonidae	valid
Genus	Reptescharella			Cribrilinidae	valid
Genus	Reptescharinella			Aspidostomatidae	valid
Genus	Reptescharipora			Cribrilinidae	valid
Genus	Reptoflustrella			Calloporidae	valid
Genus	Reptolunulites			Onychocellidae	valid
Genus	Reptoporella			Cribrilinidae	valid
Genus	Reptoporina			Calloporidae	valid
Genus	Retelepralia			Cheiloporinidae	valid
Genus	Reteporella			Phidoloporidae	valid
Genus	Reteporellina			Phidoloporidae	valid
Genus	Retevirgula			Calloporidae	valid
Genus	Retiflustra			Flustridae	valid
Genus	Reussia			Bryocryptellidae	valid
Genus	Reussirella			Cupuladriidae	valid
Genus	Rhabdopora			Cribrilinidae	valid
Genus	Rhabdotometra			Kielceporidae	valid
Genus	Rhabdozoum			Rhabdozoidae	valid
Genus	Rhacheopora			Cribrilinidae	valid
Genus	Rhamphosmittina			Bryocryptellidae	valid
Genus	Rhamphostomella			Umbonulidae	valid
Genus	Rhebasia			Onychocellidae	valid
Genus	Rhiniopora			Cribrilinidae	valid
Genus	Rhynchozoon			Phidoloporidae	valid
Genus	Richbunea			Celleporidae	valid
Genus	Rimosocella			Lyroporinae	valid
Genus	Rimulostoma			Smittinidae	valid
Genus	Riscodopa			Petraliellidae	valid
Genus	Robertsonidra			Vicidae	valid
Genus	Rogicka			Lacernidae	valid
Genus	Romancheina			Romancheinidae	valid
Genus	Rosseliana			Antroporidae	valid
Genus	Rotiporina			Scorioporidae	valid
Genus	Saevitella			Hippopodinidae	valid
Genus	Samudraka			Antroporidae	valid
Genus	Sandalopora			Cribrilinidae	valid
Genus	Sarsiflustra			Flustridae	valid
Genus	Savignyella			Savignyellidae	valid
Genus	Scalicella			Catenicellidae	valid
Genus	Schedocleidochasma			Phidoloporidae	valid
Genus	Schismoporella			Smittinidae	valid
Genus	Schistacanthopora			Cribrilinidae	valid
Genus	Schizaropsis			Lacernidae	valid
Genus	Schizemiella			Stomachetosellidae	valid
Genus	Schizemiellopsis			Beisselinidae	valid
Genus	Schizobathysella			Escharinidae	valid
Genus	Schizobrachiella			Schizoporellidae	valid
Genus	Schizolepralia			Schizoporellidae	valid
Genus	Schizomavella			Bitectiporidae	valid
Genus	Schizoporella			Schizoporellidae	valid
Genus	Schizoporellopsis			Schizoporelloidea	valid
Genus	Schizoretepora			Phidoloporidae	valid
Genus	Schizorthosecos			Ascophorina	valid
Genus	Schizosmittina			Bitectiporidae	valid
Genus	Schizostomella			Adeonidae	valid
Genus	Schizotheca			Phidoloporidae	valid
Genus	Schizotremopora			Duvergieriidae	valid
Genus	Sclerodomus			Sclerodomidae	valid
Genus	Scoriopora			Scorioporidae	valid
Genus	Scorpiodina			Umbonulidae	valid
Genus	Scorpiodinipora			Celleporidae	valid
Genus	Scruparia			Scrupariidae	valid
Genus	Scrupocellaria			Candidae	valid
Genus	Scrupocellarinella			Candidae	valid
Genus	Scuticella			Catenicellidae	valid
Genus	Securiflustra			Flustridae	valid
Genus	Selenaria			Selenariidae	valid
Genus	Selenariopsis			Eurystomellidae	valid
Genus	Semibugula			Candidae	valid
Genus	Semidendrobeania			Bugulidae	valid
Genus	Semieschara			Onychocellidae	valid
Genus	Semiescharinella			Aspidostomatidae	valid
Genus	Semiescharipora			Cribrilinidae	valid
Genus	Semiflustrella			Calloporidae	valid
Genus	Semiflustrina			Calloporidae	valid
Genus	Semihaswellia			Porinidae	valid
Genus	Semikinetoskias			Bugulidae	valid
Genus	Serratiflustra			Flustridae	valid
Genus	Sertulipora			Phoceanidae	valid
Genus	Sessibugula			Bugulidae	valid
Genus	Setosella			Setosellidae	valid
Genus	Setosellina			Heliodomidae	valid
Genus	Setosinella			Lyroporinae	valid
Genus	Bryocryptella			Bryocryptellidae	valid
Genus	Sinoflustra			Flustridae	valid
Genus	Sinupetraliella			Petraliellidae	valid
Genus	Celleporaria			Beisselinidae	valid
Genus	Siphonicytara			Siphonicytaridae	valid
Genus	Siphonoporella			Steginoporellidae	valid
Genus	Skylonia			Skyloniidae	valid
Genus	Smithsonius			Bifaxariidae	valid
Genus	Smitticellaria			Cellariidae	valid
Genus	Smittina			Smittinidae	valid
Genus	Smittinella			Smittinidae	valid
Genus	Smittipora			Onychocellidae	valid
Genus	Smittistoma			Adeonidae	valid
Genus	Smittoidea			Smittinidae	valid
Genus	Solenonychocella			Onychocellidae	valid
Genus	Solenophragma			Calloporidae	valid
Genus	Sparsiporina			Phidoloporidae	valid
Genus	Sphaeropora			Beisselinidae	valid
Genus	Sphaerulobryozoon			Orbituliporidae	valid
Genus	Sphenella			Walkeriidae	valid
Genus	Spigaleos			Celleporidae	valid
Genus	Spinicharixa			Electridae	valid
Genus	Spiralaria			Flustridae	valid
Genus	Stamenocella			Calloporidae	valid
Genus	Staurosteginopora			Arachnopusiidae	valid
Genus	Steginocellaria			Cellariidae	valid
Genus	Steginopora			Cribrilinidae	valid
Genus	Steginoporella			Steginoporellidae	valid
Genus	Stenosipora			Ascosiidae	valid
Genus	Stenostomaria			Catenicellidae	valid
Genus	Stephanollona			Phidoloporidae	valid
Genus	Stephanopora			Exechonellidae	valid
Genus	Stephanotrema			Stomachetosellidae	valid
Genus	Steraechmella			Lyroporinae	valid
Genus	Stichocados			Cribrilinidae	valid
Genus	Stichomicropora			Lyroporinae	valid
Genus	Stichopora			Calloporoidea	valid
Genus	Stichoporina			Batoporidae	valid
Genus	Stictostega			Lyroporinae	valid
Genus	Stolonella			Beaniidae	valid
Genus	Stomachetosella			Stomachetosellidae	valid
Genus	Stomhypselosaria			Cellariidae	valid
Genus	Strongylopora			Catenicellidae	valid
Genus	Strophiella			Phidoloporidae	valid
Genus	Strophipora			Catenicellidae	valid
Genus	Stylopoma			Schizoporellidae	valid
Genus	Swanomia			Cellariidae	valid
Genus	Sylonika			Skyloniidae	valid
Genus	Synaptacella			Candidae	valid
Genus	Synnotum			Epistomiidae	valid
Genus	Syringotrema			Cellariidae	valid
Genus	Systenopora			Sclerodomidae	valid
Genus	Systenostoma			Platyglenidae	valid
Genus	Taeniocellaria			Ascophorina	valid
Genus	Taenioporella			Ascophorina	valid
Genus	Taenioporina			Vicidae	valid
Genus	Talivittaticella			Catenicellidae	valid
Genus	Taphrostoma			Aspidostomatidae	valid
Genus	Taractopora			Cribrilinidae	valid
Genus	Tecatia			Pasytheidae	valid
Genus	Tegella			Calloporidae	valid
Genus	Tegminula			Celleporidae	valid
Genus	Teichopora			Adeonidae	valid
Genus	Temachia			Romancheinidae	valid
Genus	Tendra			Tendridae	valid
Genus	Tenthrenulina			Labioporellidae	valid
Genus	Terataulopocella			Arcanoporidae	valid
Genus	Terminocella			Catenicellidae	valid
Genus	Terminoflustra			Flustridae	valid
Genus	Tessaradoma			Tessaradomidae	valid
Genus	Tetraplaria			Tetraplariidae	valid
Genus	Teuchopora			Teuchoporidae	valid
Genus	Thairopora			Thalamoporellidae	valid
Genus	Thalamoporella			Thalamoporellidae	valid
Genus	Himantozoum			Bugulidae	valid
Genus	Therenia			Escharinidae	valid
Genus	Thoracopora			Cribrilinidae	valid
Genus	Thornelya			Hippopodinidae	valid
Genus	Thrypticocirrus			Smittinidae	valid
Genus	Thyracella			Bryopastoridae	valid
Genus	Toretocheilum			Escharinidae	valid
Genus	Tornipora			Onychocellidae	valid
Genus	Torquatella			Torquatellidae	valid
Genus	Tracheloptyx			Smittinidae	valid
Genus	Trematooecia			Colatooeciidae	valid
Genus	Tremocoscinopleura			Coscinopleuridae	valid
Genus	Tremogasterina			Calloporidae	valid
Genus	Tremopora			Hiantoporidae	valid
Genus	Tremoschizodina			Stomachetosellidae	valid
Genus	Tremotoichus			Porinidae	valid
Genus	Treptopora			Calloporidae	valid
Genus	Tretosina			Calescharidae	valid
Genus	Tricellaria			Candidae	valid
Genus	Tricephalopora			Cribrilinidae	valid
Genus	Trichinopolia			Arachnopusiidae	valid
Genus	Tricolpopora			Trypostegidae	valid
Genus	Trigonopora			Umbonulidae	valid
Genus	Trilaminopora			Arachnopusiidae	valid
Genus	Trilochites			Hippopodinidae	valid
Genus	Trilophopora			Trypostegidae	valid
Genus	Triphyllozoon			Phidoloporidae	valid
Genus	Triporula			Adeonidae	valid
Genus	Trochosodon			Conescharellinidae	valid
Genus	Tropidozoum			Euthyrisellidae	valid
Genus	Trypocella			Adeonidae	valid
Genus	Trypostega			Trypostegidae	valid
Genus	Tshokrakopora			Schizoporelloidea	valid
Genus	Tubescharina			Smittinoidea	valid
Genus	Tubiporella			Didymosellidae	valid
Genus	Tubucella			Exochellidae	valid
Genus	Turbicellepora			Celleporidae	valid
Genus	Turritigera			Arcanoporidae	valid
Genus	Tychinella			Tetraplariidae	valid
Genus	Tylopora			Calloporidae	valid
Genus	Tyloporella			Calloporidae	valid
Genus	Ubaghsia			Cribrilinidae	valid
Genus	Umbonula			Umbonulidae	valid
Genus	Metrarabdotos			Kielceporidae	valid
Genus	Unidistelopora			Calloporidae	valid
Genus	Unifissurinella			Pasytheidae	valid
Genus	Urceolipora			Urceoliporidae	valid
Genus	Uschakovia			Bugulidae	valid
Genus	Uscia			Watersiporidae	valid
Genus	Utinga			Petraliellidae	valid
Genus	Valdemunitella			Calloporidae	valid
Genus	Vasignyella			Catenicellidae	valid
Genus	Vavropora			Cribrilinidae	valid
Genus	Veleroa			Watersiporidae	valid
Genus	Verminaria			Lyroporinae	valid
Genus	Vibracella			Microporoidea	valid
Genus	Vibracellina			Cupuladriidae	valid
Genus	Vibraculina			Vicidae	valid
Genus	Vicariopora			Cribrilinidae	valid
Genus	Villicharixa			Electridae	valid
Genus	Vincularia			Vinculariidae	valid
Genus	Vincularina			Quadricellariidae	valid
Genus	Virgocella			Onychocellidae	valid
Genus	Vitrius			Lacernidae	valid
Genus	Vix			Vicidae	valid
Genus	Volviflustrellaria			Microporoidea	valid
Genus	Voorthuyseniella			Bicorniferidae	valid
Genus	Watersipora			Watersiporidae	valid
Genus	Wawalia			Wawaliidae	valid
Genus	Wilbertopora			Calloporidae	valid
Genus	Woodipora			Onychocellidae	valid
Genus	Wrigiana			Calwelliidae	valid
Genus	Xaveropora			Batoporidae	valid
Genus	Xylochotridens			Calloporidae	valid
Genus	Xynexecha			Exechonellidae	valid
Genus	Yrbozoon			Cleidochasmatidae	valid
Genus	Zeuglopora			Conescharellinidae	valid
Genus	Zuzanella			Smittinidae	valid
Genus	Zygopalme			Eurystomellidae	valid
Genus	Halophila			Bugulidae	valid
Genus	Parmularia			Lanceoporidae	valid
Genus	Amphimarssoniella			Corymboporidae	valid
Genus	Anguisia			Oncousoeciidae	valid
Genus	Annectocyma			Annectocymidae	valid
Genus	Apatotervia			Tubuliporina	valid
Genus	Apsendesia			Frondiporidae	valid
Genus	Asatkinella			Diastoporidae	valid
Genus	Atagma			Eleidae	valid
Genus	Attinopora			Cinctiporidae	valid
Genus	Bathysoecia			Tubuliporidae	valid
Genus	Bicavea			Cytididae	valid
Genus	Bicoronipora			Entalophoridae	valid
Genus	Bicrisia			Crisiidae	valid
Genus	Bicrisina			Crisinidae	valid
Genus	Bientalophora			Pustuloporidae	valid
Genus	Biflabellaria			Cerioporidae	valid
Genus	Biforicula			Eleidae	valid
Genus	Biidmonea			Crisinidae	valid
Genus	Bimulticavea			Lichenoporidae	valid
Genus	Biovicella			Tubuliporidae	valid
Genus	Biretepora			Crisinidae	valid
Genus	Bisidmonea			Entalophoridae	valid
Genus	Bitubigera			Crisinidae	valid
Genus	Blumenbachium			Cerioporidae	valid
Genus	Bobiesipora			Cyclostomata	valid
Genus	Borgella			Cerioporidae	valid
Genus	Borgiola			Cerioporidae	valid
Genus	Brachysoecia			Entalophoridae	valid
Genus	Braiesopora			Tubuliporina	valid
Genus	Bueltenopora			Urceoliporidae	valid
Genus	Buglovella			Tubuliporidae	valid
Genus	Actinopora			Theonoidae	valid
Genus	Buskia			Buskiidae	valid
Genus	Calvetia			Vinculariidae	valid
Genus	Canalipora			Canaliporidae	valid
Genus	Cardioecia			Diastoporidae	valid
Genus	Castellia			Idmoneidae	valid
Genus	Cava			Cavidae	valid
Genus	Cavaria			Victorellidae	valid
Genus	Cavarinella			Petaloporidae	valid
Genus	Ceata			Victorellidae	valid
Genus	Cellulipora			Celluliporidae	valid
Genus	Centronea			Crisinidae	valid
Genus	Ceriocava			Cavidae	valid
Genus	Ceriopora			Cerioporidae	valid
Genus	Cerioporella			Cyclostomata	valid
Genus	Chaotianopora			Cyclostomata	valid
Genus	Chartecytis			Cytididae	valid
Genus	Choristopetalum			Petaloporidae	valid
Genus	Cinctipora			Cinctiporidae	valid
Genus	Circibipora			Victorellidae	valid
Genus	Clausa			Clausidae	valid
Genus	Clavicava			Crisinidae	valid
Genus	Clavisparsa			Entalophoridae	valid
Genus	Clavitubigera			Crisinidae	valid
Genus	Clinopora			Urceoliporidae	valid
Genus	Clonopora			Crownoporidae	valid
Genus	Clypeina			Entalophoridae	valid
Genus	Coelocochlea			Petaloporidae	valid
Genus	Coelospiropora			Urceoliporidae	valid
Genus	Collapora			Multisparsidae	valid
Genus	Conocavea			Lichenoporidae	valid
Genus	Conotubigera			Theonoidae	valid
Genus	Constrictopora			Frondiporidae	valid
Genus	Coronidmonea			Tubuliporidae	valid
Genus	Coronopora			Lichenoporidae	valid
Genus	Corymbopora			Corymboporidae	valid
Genus	Corynotrypa			Corynotrypidae	valid
Genus	Corynotrypoides			Cyclostomata	valid
Genus	Coscinoecia			Cerioporidae	valid
Genus	Crassodiscopora			Crassodiscoporidae	valid
Genus	Crassohornera			Horneridae	valid
Genus	Crescis			Cerioporidae	valid
Genus	Crisevia			Crisiidae	valid
Genus	Crisia			Crisiidae	valid
Genus	Crisidia			Crisiidae	valid
Genus	Crisidmonea			Crisinidae	valid
Genus	Crisiella			Crisiidae	valid
Genus	Crisina			Crisinidae	valid
Genus	Crisiona			Crisiidae	valid
Genus	Crisisina			Tubuliporidae	valid
Genus	Crisulipora			Crisuliporidae	valid
Genus	Cryptoglena			Cerioporidae	valid
Genus	Cuffeyella			Crownoporidae	valid
Genus	Cylindropora			Cinctiporidae	valid
Genus	Cyrtopora			Cytididae	valid
Genus	Cytidmonea			Cytididae	valid
Genus	Cytis			Cytididae	valid
Genus	Dartevillea			Cerioporidae	valid
Genus	Decurrella			Tubuliporidae	valid
Genus	Defranciopora			Cerioporidae	valid
Genus	Dendroecia			Cerioporidae	valid
Genus	Densipora			Densiporidae	valid
Genus	Dentalitrypa			Corynotrypidae	valid
Genus	Desmatelesia			Victorellidae	valid
Genus	Desmediaperoecia			Diaperoeciidae	valid
Genus	Desmeplagioecia			Diastoporidae	valid
Genus	Diaperoecia			Diaperoeciidae	valid
Genus	Diaperoforma			Urceoliporidae	valid
Genus	Diastopora			Diastoporidae	valid
Genus	Diastoporina			Victorellidae	valid
Genus	Diplocava			Cerioporidae	valid
Genus	Diploclema			Vinellidae	valid
Genus	Diplodesmopora			Cytididae	valid
Genus	Diplopetalopora			Crisinidae	valid
Genus	Diplosolen			Diastoporidae	valid
Genus	Discocavea			Lichenoporidae	valid
Genus	Discocytis			Cytididae	valid
Genus	Discofascigera			Frondiporidae	valid
Genus	Discosparsa			Urceoliporidae	valid
Genus	Discotruncatulipora			Cytididae	valid
Genus	Discotubigera			Theonoidae	valid
Genus	Disporella			Lichenoporidae	valid
Genus	Ditaxia			Leiosoeciidae	valid
Genus	Doliocoitis			Lichenoporidae	valid
Genus	Domopora			Lichenoporidae	valid
Genus	Echinocava			Cytididae	valid
Genus	Elea			Eleidae	valid
Genus	Entalophora			Entalophoridae	valid
Genus	Entalophoroecia			Victorellidae	valid
Genus	Eohornera			Horneridae	valid
Genus	Erkosonea			Urceoliporidae	valid
Genus	Eurystrotos			Diastoporidae	valid
Genus	Exidmonea			Tubuliporidae	valid
Genus	Exochoecia			Entalophoridae	valid
Genus	Meandropora			Frondiporidae	valid
Genus	Fasciculipora			Frondiporidae	valid
Genus	Fasciculiporina			Urceoliporidae	valid
Genus	Fascigera			Frondiporidae	valid
Genus	Fascipora			Diastoporidae	valid
Genus	Favosipora			Densiporidae	valid
Genus	Fenestulipora			Tubuliporidae	valid
Genus	Filicava			Cerioporidae	valid
Genus	Filicea			Semiceidae	valid
Genus	Filicisparsa			Oncousoeciidae	valid
Genus	Filicrisia			Crisiidae	valid
Genus	Filicrisina			Terviidae	valid
Genus	Filifascigera			Frondiporidae	valid
Genus	Filisparsa			Filisparsidae	valid
Genus	Flosculipora			Densiporidae	valid
Genus	Foliopora			Filisparsidae	valid
Genus	Foricula			Eleidae	valid
Genus	Frondipora			Frondiporidae	valid
Genus	Fungella			Corymboporidae	valid
Genus	Goryunovia			Sagenellidae	valid
Genus	Grammanatosoecia			Petaloporidae	valid
Genus	Grammascosoecia			Petaloporidae	valid
Genus	Harmelinopora			Tubuliporidae	valid
Genus	Hastingsia			Hastingsiidae	valid
Genus	Hemipustulopora			Urceoliporidae	valid
Genus	Hemiseptopora			Tubuliporina	valid
Genus	Heterocrisina			Cytididae	valid
Genus	Heterohaplooecia			Multisparsidae	valid
Genus	Heteropora			Heteroporidae	valid
Genus	Homoeosolen			Cytididae	valid
Genus	Hornera			Horneridae	valid
Genus	Hypocytis			Cytididae	valid
Genus	Plagioecia			Victorellidae	valid
Genus	Idemonea			Idmoneidae	valid
Genus	Idmidronea			Tubuliporidae	valid
Genus	Idmonea			Idmoneidae	valid
Genus	Idmonella			Tubuliporidae	valid
Genus	Idmoneoides			Urceoliporidae	valid
Genus	Infundibulipora			Corymboporidae	valid
Genus	Klugenotus			Cerioporidae	valid
Genus	Kololophos			Theonoidae	valid
Genus	Kukersella			Crownoporidae	valid
Genus	Kvarnbyella			Siphoniotyphlidae	valid
Genus	Lagenosypho			Corynotrypidae	valid
Genus	Lagonoecia			Idmoneidae	valid
Genus	Laterocea			Semiceidae	valid
Genus	Leiosoecia			Leiosoeciidae	valid
Genus	Lekythionia			Victorellidae	valid
Genus	Leptopora			Oncousoeciidae	valid
Genus	Liripora			Diastoporidae	valid
Genus	Lobomesenteripora			Urceoliporidae	valid
Genus	Lobosoecia			Lobosoeciidae	valid
Genus	Locularia			Theonoidae	valid
Genus	Lopholepsis			Theonoidae	valid
Genus	Lunariopsis			Cyclostomata	valid
Genus	Marssoniella			Cerioporidae	valid
Genus	Mecynoecia			Entalophoridae	valid
Genus	Meliceritella			Eleidae	valid
Genus	Meliceritites			Eleidae	valid
Genus	Mesenteripora			Victorellidae	valid
Genus	Mesonea			Crisinidae	valid
Genus	Mesonopora			Victorellidae	valid
Genus	Metastomatopora			Stomatoporidae	valid
Genus	Microecia			Diastoporidae	valid
Genus	Microeciella			Oncousoeciidae	valid
Genus	Mitoclema			Crownoporidae	valid
Genus	Mitoclemina			Crownoporidae	valid
Genus	Multicavea			Petaloporidae	valid
Genus	Multicrescis			Cerioporidae	valid
Genus	Multifascigera			Theonoidae	valid
Genus	Multigalea			Lichenoporidae	valid
Genus	Multisparsa			Multisparsidae	valid
Genus	Nematifera			Entalophoridae	valid
Genus	Neofungella			Cerioporidae	valid
Genus	Neoretenoa			Cytididae	valid
Genus	Nevianipora			Diaperoeciidae	valid
Genus	Oncousoecia			Oncousoeciidae	valid
Genus	Osculipora			Cytididae	valid
Genus	Pachyteichopora			Cerioporidae	valid
Genus	Paleocrisidia			Victorellidae	valid
Genus	Paracrescis			Lichenoporidae	valid
Genus	Paratretocycloecia			Cerioporidae	valid
Genus	Lichenopora			Lichenoporidae	valid
Genus	Parleiosoecia			Leiosoeciidae	valid
Genus	Partretocycloecia			Cerioporidae	valid
Genus	Patenaria			Lichenoporidae	valid
Genus	Patinella			Lichenoporidae	valid
Genus	Patulopora			Multisparsidae	valid
Genus	Pavotubigera			Theonoidae	valid
Genus	Penciletta			Oncousoeciidae	valid
Genus	Pennipora			Cerioporidae	valid
Genus	Perfodiastopora			Diastoporidae	valid
Genus	Pergensella			Tubuliporidae	valid
Genus	Peripora			Entalophoridae	valid
Genus	Peristomatopora			Stomatoporidae	valid
Genus	Petalopora			Petaloporidae	valid
Genus	Phormopora			Petaloporidae	valid
Genus	Platonea			Tubuliporidae	valid
Genus	Plethopora			Cytididae	valid
Genus	Plethoporella			Cytididae	valid
Genus	Pleuronea			Tubuliporidae	valid
Genus	Polyascosoeciella			Crisinidae	valid
Genus	Poriceata			Semiceidae	valid
Genus	Poroplagioecia			Victorellidae	valid
Genus	Proboscina			Oncousoeciidae	valid
Genus	Proboscinopora			Stomatoporidae	valid
Genus	Prosthenoecia			Tubuliporina	valid
Genus	Pseudidmonea			Pseudidmoneidae	valid
Genus	Pseudoceriopora			Pseudocerioporidae	valid
Genus	Pseudocyrtopora			Cytididae	valid
Genus	Pseudofrondipora			Frondiporidae	valid
Genus	Pseudonevianopora			Urceoliporidae	valid
Genus	Pseudotervia			Terviidae	valid
Genus	Psilosolen			Cerioporidae	valid
Genus	Pustulopora			Pustuloporidae	valid
Genus	Pyricavea			Lichenoporidae	valid
Genus	Radicipora			Cerioporidae	valid
Genus	Radiocavaria			Lichenoporidae	valid
Genus	Radiofascigera			Theonoidae	valid
Genus	Radiopora			Lichenoporidae	valid
Genus	Radiotubigera			Theonoidae	valid
Genus	Ramia			Cerioporidae	valid
Genus	Ramofilisparsa			Tubuliporina	valid
Genus	Reptoclausa			Multisparsidae	valid
Genus	Reptofascigera			Tubuliporidae	valid
Genus	Reptomultelea			Eleidae	valid
Genus	Reptomulticava			Urceoliporidae	valid
Genus	Reptomulticlausa			Cerioporidae	valid
Genus	Reptomultisparsa			Multisparsidae	valid
Genus	Retecava			Crisinidae	valid
Genus	Retecavella			Cyclostomata	valid
Genus	Retelea			Victorellidae	valid
Genus	Retenoa			Cytididae	valid
Genus	Reteporidea			Crisinidae	valid
Genus	Reticrescis			Cerioporidae	valid
Genus	Reticrisina			Victorellidae	valid
Genus	Reticulipora			Victorellidae	valid
Genus	Rhipidopora			Victorellidae	valid
Genus	Ripisoecia			Cerioporidae	valid
Genus	Rodinopora			Cyclostomata	valid
Genus	Rosacilla			Victorellidae	valid
Genus	Sagenella			Sagenellidae	valid
Genus	Seguenziella			Theonoidae	valid
Genus	Semicea			Semiceidae	valid
Genus	Semicinctipora			Cinctiporidae	valid
Genus	Semicytella			Cytididae	valid
Genus	Semielea			Eleidae	valid
Genus	Semifascipora			Victorellidae	valid
Genus	Semifungella			Corymboporidae	valid
Genus	Semilaterotubigera			Victorellidae	valid
Genus	Semimulticavea			Urceoliporidae	valid
Genus	Seminodicrescis			Urceoliporidae	valid
Genus	Septocea			Semiceidae	valid
Genus	Serpentipora			Diastoporidae	valid
Genus	Silenopora			Cerioporidae	valid
Genus	Siphodictyum			Horneridae	valid
Genus	Siphoniotyphlus			Siphoniotyphlidae	valid
Genus	Sparsicavea			Petaloporidae	valid
Genus	Sparsicytis			Cerioporidae	valid
Genus	Spinihornera			Horneridae	valid
Genus	Spiritopora			Diaperoeciidae	valid
Genus	Spiropora			Spiroporidae	valid
Genus	Stathmepora			Victorellidae	valid
Genus	Stellihagenowia			Lichenoporidae	valid
Genus	Stellocavea			Lichenoporidae	valid
Genus	Stephanodesma			Cytididae	valid
Genus	Stigmatoechos			Stigmatoechidae	valid
Genus	Stomatopora			Stomatoporidae	valid
Genus	Stomatoporina			Stomatoporidae	valid
Genus	Stomatoporopsis			Stomatoporidae	valid
Genus	Sulcocava			Semiceidae	valid
Genus	Supercytis			Cytididae	valid
Genus	Talmontipora			Tubuliporina	valid
Genus	Tayloripora			Tubuliporidae	valid
Genus	Tecticavea			Lichenoporidae	valid
Genus	Telopora			Cerioporidae	valid
Genus	Tennysonia			Tubuliporidae	valid
Genus	Terebellaria			Victorellidae	valid
Genus	Tervia			Terviidae	valid
Genus	Tetragonoecia			Urceoliporidae	valid
Genus	Tetrapora			Multisparsidae	valid
Genus	Tetrastomatopora			Stomatoporidae	valid
Genus	Tetrocycloecia			Cerioporidae	valid
Genus	Theonoa			Theonoidae	valid
Genus	Tholopora			Urceoliporidae	valid
Genus	Tretonea			Tubuliporidae	valid
Genus	Triplozooecia			Victorellidae	valid
Genus	Trochiliopora			Lichenoporidae	valid
Genus	Truncatulipora			Cytididae	valid
Genus	Tubigera			Victorellidae	valid
Genus	Tubigerina			Victorellidae	valid
Genus	Tubulipora			Tubuliporidae	valid
Genus	Umbrellina			Pustuloporidae	valid
Genus	Unicavea			Lichenoporidae	valid
Genus	Unicrisia			Crisiidae	valid
Genus	Unicytis			Cytididae	valid
Genus	Unitubigera			Theonoidae	valid
Genus	Voigtia			Crownoporidae	valid
Genus	Voigticytis			Cytididae	valid
Genus	Voigtiellina			Cyclostomata	valid
Genus	Voigtopora			Stomatoporidae	valid
Genus	Wassypora			Victorellidae	valid
Genus	Wolinella			Corynotrypidae	valid
Genus	Ybselosoecia			Diaperoeciidae	valid
Genus	Zonopora			Cerioporidae	valid
Genus	Semicrescis			Cerioporidae	valid
Genus	Bryopesanser			Escharinidae	valid
Genus	Nigrapercula			Bitectiporidae	valid
Genus	Kermadecazoon			Bitectiporidae	valid
Genus	Costulostega			Chorizoporidae	valid
Genus	Calvipelta			Celleporidae	valid
Genus	Predanophora			Celleporidae	valid
Genus	Herentia			Escharinidae	valid
Genus	Callistopora			Cribrilinidae	valid
Genus	Amplexicamera			Foveolariidae	valid
Genus	Pourtalesella			Celleporidae	valid
Genus	Colatooecia			Colatooeciidae	valid
Genus	Hyporosopora			Victorellidae	valid
Genus	Aggregopora			Urceoliporidae	valid
Genus	Laterocavea			Petaloporidae	valid
Genus	Anolotichiina			Vicidae	valid
Genus	Antonoclema			Vicidae	valid
Genus	Ceidmonea			Vicidae	valid
Genus	Claviradix			Vicidae	valid
Genus	Coeloclemis			Vicidae	valid
Genus	Eoheteropora			Vicidae	valid
Genus	Fasciculiporoides			Vicidae	valid
Genus	Feldmannia			Vicidae	valid
Genus	Filicavea			Vicidae	valid
Genus	Hyalotoechus			Vicidae	valid
Genus	Inconobotopora			Vicidae	valid
Genus	Jifarahpora			Vicidae	valid
Genus	Kanoshopora			Vicidae	valid
Genus	Lakkella			Vicidae	valid
Genus	Macgowanella			Vicidae	valid
Genus	Mackinneyella			Vicidae	valid
Genus	Maennilina			Vicidae	valid
Genus	Micropylepora			Vicidae	valid
Genus	Minutolunaria			Vicidae	valid
Genus	Nicholsonella			Vicidae	valid
Genus	Niigaella			Vicidae	valid
Genus	Omniretepora			Vicidae	valid
