unknown-id1	unknown-id2	name	rank	unknown-id	authority-date	authority-name	date	comment
134113	21367	bisinuata	113		1873	Bock	7/3/2004	Vide Schizoporella biserialis;
134880	10090	bisinuata	113		1873	Bock	7/3/2004	Vide Schizoporella biserialis;
136333	21161	bisinuata	113		1873	Bock	7/3/2004	Species typica Rogicka Uttley & Bullivant, 1972;   Subjective junior synonym Schizoporella arachnoides fide  Hincks (1885);   Nunc Rogicka fide Uttley & Bullivant, 1972;   Etiam Arthopoma fide Powell (1967);   Etiam Dakaria fide Osburn (1952);   Recent, P
136947	20688	bisinuata	113		1873	Bock	7/3/2004	Vide Farciminaria biseriata;
136975	20689	bisinuata	113		1873	Bock	7/3/2004	?Nunc Cryptostomaria fide Canu & Bassler (1929);   Recent, Atlantic;
135271	20534	bispina	113		0	Bock	7/3/2004	Species typica Kenella Levinsen, 1909;   Nunc Kenella fide Levinsen (1909);   Recent, Pacific (New Guinea);
137096	20720	bispina	113		1923	Bock	7/3/2004	Vide Flustra biseriata;
131121	21264	bispinata	113		1854	Bock	7/3/2004	Species typica Notoplitesigia d'Hondt, 1987;   Recent, northeast Atlantic;
131436	20873	bispinata	113		1854	Bock	7/3/2004	Recent, Pacific (China Sea);
132704	21245	bispinata	113		1873	Bock	7/3/2004	Nunc Petraliella fide Osburn, 1940;   Nunc Mucronella fide Busk (1884);   Recent, Atlantic (Caribbean), Pacific (Australia;
123962	10091	bispinosa	113		1823	Bock	7/3/2004	Species typica Petraliella Canu & Bassler, 1927;   Nunc Petraliella fide Canu & Bassler (1927);   Etiam Hemeschara fide Busk (1884);   Etiam Lepralia fide Waters (1888);   Etiam Mucronella fide Busk (1884);   Etiam Petralia fide Levinsen (1909);   Recent,
132705	21245	bispinosa	113		1823	Bock	7/3/2004	Vide Escharella bisinuata;
132705	21245	bispinosa	113		1823	Bock	7/3/2004	Vide Escharella bisinuata;
132706	21245	bispinosa	113		1823	Bock	7/3/2004	Vide Escharella bisinuata;
132707	21245	bispinosa	113		1847	Bock	7/3/2004	Vide Escharella bisinuata;
138201	20834	bispinosa	113		1906	Bock	7/3/2004	Vide Echarella bisinuata;
140817	30019	bispinosa	113		1823	Bock	12/3/2004	
140817	30019	bispinosa	113		1823	Bock	12/3/2004	Recent, Pacific (Canada);
144065	21307	bispinosa delicatula	113		1890	Bock	5/27/2004	Nunc Celleporaria fide Pouyet (1978);   Recent, Pacific (Australia);
137860	20808	bispinosum	113		1847	Bock	7/3/2004	Vide Cellepora bispinata;
129747	20068	bituberculatum	113		1890	Bock	7/3/2004	in Smitt; ?Ab errore pro Discopora bispinosa;
130637	20145	biturrita	113		1884	Bock	7/3/2004	Vide Discopora bispinosa;
134004	20399	biturrita	113		1884	Bock	7/3/2004	1823/1847; Species typica Rhynchopora Hincks, 1877 non King, 1850;   Species typica Rhnychozoon Hinks, 1895 pro Rhynchopora Hincks, 1877 non King, 1850;   Nunc Rhynchozoon fide Hincks (1895);   Etiam Lepralia fide Johnston (1847);   Etiam Rhynchopora fide Hincks (18
134014	20401	biturrita	113		1884	Bock	7/3/2004	/1847?; Species typica Rhynchopora Hincks, 1877 non King, 1850;   Species typica Rhnychozoon Hinks, 1895 pro Rhynchopora Hincks, 1877 non King, 1850;   Nunc Rhynchozoon fide Hincks (1895);   Etiam Lepralia fide Johnston (1847);   Etiam Rhynchopora fide Hincks (18
134882	10090	biturrita	113		1957	Bock	7/3/2004	This citation needs verification; not in Sherborn;
138202	20834	biturrita	113		1884	Bock	7/3/2004	Vide Lepralia bispinosa;
136467	21249	biturritum	113		1884	Bock	7/3/2004	Recent, arctic Atlantic, Arctic;
134654	20487	blanchardi	113		1903	Bock	7/3/2004	Vide Discopora bispinosa;
130869	20161	bocki	113		1942	Bock	7/3/2004	Vide Discopora bispinosa;
142007	30469	bocki	113		1944	Bock	12/3/2004	Nunc Rhynchozon delicatulum;  Recent, Australia (Port Phillip)
140702	10081	boeckii	113		1873	Bock	12/3/2004	Vide Lepralia bispinosa;
139553	21312	bolini	113		1952	Bock	7/3/2004	Subjective junior synonym Flustra tuberculata fide Harmer (1926);   Recent, Pacific (Japan);
130727	20152	bombycina	113		1786	Bock	7/3/2004	Vide Schizoporella biturrita;
133446	21175	bombycina	113		1786	Bock	7/3/2004	Vide Schizoporella biturrita;
133713	20379	bombycina	113		1786	Bock	7/3/2004	Vide Schizoporella biturrita;
136613	10090	bombycina	113		1786	Bock	7/3/2004	Recent, Pacific (Indonesia);
138805	21365	bombycina	113		1786	Bock	7/3/2004	Subjective junior synonym Eschara tuberosa fide Waters  (1887);   ?Subjective junior synonym Eschara huttoni fide Jelly  (1889);   Nunc Calyptotheca fide Gordon & Parker (1991);   Etiam Gephyrophora fide Canu & Bassler (1920);   Etiam Gigantopora fide Bro
129956	20081	boninensis	113		1942	Bock	7/3/2004	Vide Schizoporella biturrita;
130921	20163	boninensis	113		1938	Bock	7/3/2004	Species typica Jaculina fide Jullien, 1903;   Recent, Atlantaic (Azores);
132190	10090	boninensis	113		1942	Bock	7/3/2004	Recent, Pacific (Bonin Islands);
137348	21370	boninensis	113		1942	Bock	7/3/2004	Recent, Antarctic (Tierra del Fuego);
139952	20981	boninensis	113		1940	Bock	7/3/2004	Subjective junior synonym Triticella korenii fide Silen (1942) et d'Hondt (1983);   Subjective junior synonym Triticella flava fide Hayward (1985);   Etiam Triticella korenii boeckii fide Levinsen (1894);   Recent, northeast Atlantic;
139699	20942	boreale	113		1860	Bock	7/3/2004	Recent, Pacific (USA, California);
125398	21224	borealis	113		1860	Bock	7/3/2004	Vide Flustra bombycina;
126251	21087	borealis	113		1855	Bock	7/3/2004	Vide Carbasea bombycina;
129787	20035	borealis	113		1860	Bock	7/3/2004	Species typica Semiflustra d'Orbigny, 1852;   Nunc Semiflustra fide d'Orbigny (1852);   Etiam Carbasea fide Busk (1852);   Etiam Onchoporella fide Busk (1884);   Recent, Atlantic (Britain), Pacific (Indonesia);
130278	20124	borealis	113		1863	Bock	7/3/2004	Vide Flustra bombycina;
130922	20163	borealis	113		1855	Bock	7/3/2004	Vide Flustra bombycina;
131981	21116	borealis	113		1909	Bock	7/3/2004	Vide Beania discodermiae boninensis;
131984	20208	borealis	113		1909	Bock	7/3/2004	Subjective junior synonym Salicornaria tenuirostris fide Hastings (1946) & Brown (1952);   Recent, Pacific (Bonin Islands);
132491	21152	borealis	113		0	Bock	7/3/2004	Vide Pyrulella boninensis;
134055	21066	borealis	113		1863	Bock	7/3/2004	Nunc Crassimarginatella (Corbulella) fide Gordon (1984);   Recent, Pacific (Bonin Islands);   Fossil: Cenozoic (Japan);
134266	21304	borealis	113		1900	Bock	7/3/2004	Vide Tubiporella magnirostris boninensis;
134314	20452	borealis	113		1900	Bock	7/3/2004	Vide Onchopora borealis;
134444	20462	borealis	113		1865	Bock	7/3/2004	check date; Subjective junior synonym Pustulipora gracilis fide Sars (1862), Alder (1864) & Jullien (1903);  Etiam Tessaradoma fide Smitt (1873), Moissette (1988), Hayward & Ryland (1979);   Etiam Anarthropora fide Smitt (1867);   Etiam Porina fide Hincks (1880);  Et
134445	20462	borealis	113		1852	Gordon	5/30/2006	Subjective junior synonym Cellularia articulata fide Norgaard (1918), Kluge (1962);   Etiam Cellaria fide Robertson (1900);   Etiam Micropora fide Kluge (1908);   Etiam Microporina fide Soule & Duff (1957);   Cenozoic, Pleistocene (USA, California) fide S
134883	10091	borealis	113		1900	Bock	7/3/2004	Vide Onchopora borealis;
135284	21117	borealis	113		1909	Bock	7/3/2004	Vide Halophila borealis;
136003	20580	borealis	113		1852	Bock	7/3/2004	Vide Salicornaria borealis;
136004	20580	borealis	113		1900	Bock	7/3/2004	Species typica Columnaria Levinsen, 1909 non Goldfuss, 1826;   Species typica Columnella Levinsen, 1914;   Species typica Levinsenella Harmer, 1926 non Pratt, 1902;   Nunc Columnella fide Levinsen (1914);   Etiam Levinsenella fide Harmer (1926);   Recent,
136236	20583	borealis	113		1855	Bock	7/3/2004	Vide Columnaria borealis;
137222	20724	borealis	113		1860	Bock	7/3/2004	larvae Flustramembranacea fide Ryland (1964);   Recent, northeast Atlantic;
137361	20767	borealis	113		1860	Bock	7/3/2004	Nunc Bugula fide Jelly (1889);   Recent, Atlantic (Canada);
137433	10091	borealis	113		1852	Bock	7/3/2004	Vide Lepralia borealis;
139171	20880	borealis	113		1900	Bock	7/3/2004	Vide Lepralia borealis;
141440	30218	borealis	113		1859	Bock	12/3/2004	non d'Orbigny, 1852 [Who made this note?] Hippothoa divaricata according to Jelly 1899.; Subjective junior synonym Hippothoa divaricata fide  Smitt (1868) & Jullien (1903);   Recent, northwest Atlantic (Labrador);
131985	20208	borealis spatulata	113		1974	Bock	7/3/2004	non Packard, 1865 [Who made this note?] Hippothoa divaricata according to Jelly 1899.; Recent, Atlantic (Grand Banks);
140908	30111	borgi	113		1962	Bock	12/3/2004	Nunc Hippodiplosia fide Kluge (1962);   Nunc Hippomonavella fide Hayward (1994);   Etiam Smittina fide Levinsen (1909);   Recent, Arctic;
141040	30114	borgi	113		1931	Bock	12/3/2004	Vide Columnaria borealis;
141723	30288	borgi	113		1979	Bock	12/3/2004	non (Waters, 1900); Vide Reptescharellina borealis;
142008	30469	borgi	113		1946	Bock	12/3/2004	non (d'Orbigny, 1852); Vide Lepralia borealis;
131122	21264	borniana	113		1803	Bock	7/3/2004	Vide Salicornaria borealis;
132976	10090	borniana	113		1803	Bock	7/3/2004	Vide Onchopora borealis;
133257	20344	borniana	113		1803	Bock	7/3/2004	Vide Onchopora borealis;
134884	10090	borniana	113		1803	Bock	7/3/2004	Etiam ?Micropora fide Jelly (1889);   Recent, Atlantic (Grand Banks);
130512	10091	boryi	113		0	Bock	7/3/2004	Vide Lepralia borealis;
130705	20148	boryi	113		1826	Bock	7/3/2004	Subjective junior synonym Millepora lichenoides fide Jelly (1889);   Recent, Arctic;   Fossil: Pliocene (England: Crag);
131123	21264	boryi	113		1826	Bock	7/3/2004	(PEB add); Recent, North Atlantic Ocean;
131557	21096	boryi	113		1826	Bock	7/3/2004	 non Darteville, 1934; Vide Crisia denticulata borgi;
132152	21097	boryi	113		1826	Bock	7/3/2004	Recent, Atlantic (Cape Verde Islands);
138917	21101	boryi	113		1826	Bock	7/3/2004	Recent, Atlantic;
141275	30170	boryi	113		1826	Bock	12/3/2004	Recent, Arctic (East Sibirian Seas);
141761	10091	boryi	113		1826	Bock	12/3/2004	Vide Eschara borniana;
141799	30340	boryi	113		1826	Bock	12/3/2004	Etiam Cellepora fide Lamouroux (1816);   Etiam Escharina Milne Edwards (1836);   Etiam Lepralia fide Jelly (1889);   Recent,Mediterranean;
134885	10090	botryoides	113		1879	Bock	7/3/2004	Vide Eschara borniana;
138203	20834	botryoides	113		1879	Bock	7/3/2004	Vide Eschara borniana;
134886	10090	botterii	113		1867	Bock	7/3/2004	Ab errore pro Caberea boryi; 
134887	10090	botulus	113		1903	Bock	7/3/2004	in Savigny; Vide Crisia boryi;
131124	21264	bouchardi	113		1826	Bock	7/3/2004	in Savigny; ?Subjective junior synonym Cellepora costazii fide Jelly (1889);   Nunc Celleporina fide Harmer (1957);   Etiam Siniopelta fide Levinsen (1909);   Recent, Mediterranean;
138204	20834	bouchardi	113		1826	Bock	7/3/2004	in Savigny; Vide Cellepora boryi;
133714	20379	bouchardii	113		1826	Bock	7/3/2004	in Savigny; Vide Cellepora boryi;
131125	21264	bougainvillei	113		1847	Bock	7/3/2004	in Savigny; Vide Cellepora boryi;
136647	20647	brachyrhyncha	113		1985	Bock	7/3/2004	in Savigny; Vide Proboscina boryi;
131909	21109	brancoense	113		1907	Bock	7/3/2004	in Savigny; Vide Proboscina boryi;
134373	20458	brancoensis	113		1907	Bock	7/3/2004	in Savigny; Nunc Peristomoecia fide Canu et Bassler (1920);   Etiam Entalophora fide Jelly (1889);   Recent, Mediterranean;
134889	10091	brancoensis	113		1907	Bock	7/3/2004	Etiam Schizoporella fide Jelly (1889);   Recent, Pacific (Australia);
139827	20959	brancoensis	113		1906	Bock	7/3/2004	Vide Lepralia botryoides;
141441	30218	brancoensis	113		1906	Bock	12/3/2004	Subjective junior synonym Eschara vulgaris fide Jelly (1889) & Canu & Bassler (1920);   Nunc Escharina ab implicatione;   Recent, Mediterranean (Adriatic);
129434	21061	brasiliensis	113		1847	Bock	7/3/2004	Recent, northeast Atlantic (Grand Banks);
130279	20124	brasiliensis	113		1847	Bock	7/3/2004	in Savigny; Vide Flustra bouchardi;
133463	20359	brasiliensis	113		1928	Bock	7/3/2004	in Savigny; Vide Flustra bouchardi;
133508	20363	brasiliensis	113		1884	Bock	7/3/2004	in Savigny; Etiam Cellepora fide d'Orbigny (1852);   Etiam Schizoporella fide Jelly (1889);   Recent, Mediterranean;
135285	21117	brasiliensis	113		1884	Bock	7/3/2004	Vide Escharina bougainvillei;
142009	30469	brasiliensis	113		1979	Bock	12/3/2004	Recent, Antarctic;
131986	20208	braziliensis	113		1884	Bock	7/3/2004	Vide Lepralia brancoensis;
137074	21346	breve	113		1927	Bock	7/3/2004	Vide Lepralia brancoensis;
133927	20389	brevicapitata	113		1929	Bock	7/3/2004	Nunc Tremagasterina fide Cook (1977);   Etiam Cleidochasma fide Cook (1964);   Etiam Hippoporidra fide Canu & Bassler (1930);   Recent, Atlantic (Cape Verde Islands);
133928	20389	brevicapitata	113		1928	Bock	7/3/2004	Vide Lepralia brancoensis;
134015	20401	brevicapitata	113		1929	Bock	7/3/2004	Recent, Atlantic;
132001	20212	breviconica	113		1929	Bock	7/3/2004	?Subjective junior synonym Bugula turrita fide Marcus (1953);   Nunc Bugula fide Jelly (1889);   Recent, Atlantic (Argentina);
141686	30257	brevicula	113		1929	Bock	12/3/2004	Vide Acamarchis brasiliensis;   ?Subjective junior synonym Bugula turrita fide Marcus (1953);
132002	20212	brevigaleata	113		1991	Bock	7/3/2004	?Subjective junior synonym Lepralia antillea fide Cook (1967);   Recent, Atlantic (Brazil); Indian Ocean (Red Sea);
135389	10090	brevimandibulata	113		1969	Bock	7/3/2004	Species typica Levinsenella Harmer, 1926;   Nunc Levinsenella fide Harmer (1926);   Etiam Columnella fide Bassler (1934);   Recent, south Atlantic;
135392	21341	brevimandibulata	113		1969	Bock	7/3/2004	Vide Farciminaria brasiliensis;
139433	20893	brevimandibulata	113		1932	Bock	7/3/2004	Recent, Atlantic (Brazil);
139394	20884	brevior	113		1956	Bock	7/3/2004	Vide Farciminaria braziliensis;
132424	20257	brevipora	113		1929	Bock	7/3/2004	Nunc Tetraplaria fide Canu & Bassler (1929);   Recent, Pacific (Hawaii);
132090	20220	brevirostrata	113		1984	Bock	7/3/2004	Subjective junior synonym Galeopsis pupa fide Harmer (1957);   Nunc Gigantopora fide Harmer (1957);   Recent, Pacific (Philippines);
132003	20212	brevirostris	113		1947	Bock	7/3/2004	Nomen nudum; 
134250	20447	brevirostris	113		1918	Bock	7/3/2004	Vide Galeopsis brevicapitata;
132889	20329	brevis	113		1929	Bock	7/3/2004	Recent, Pacific (Philippines);
139705	20943	brevis	113		1927	Bock	7/3/2004	Recent, Pacific (Philippines);
141276	30170	brevis	113		1920	Bock	12/3/2004	Ab errore pro Conescharellina breviconica; 
141687	30257	brevis	113		1920	Bock	12/3/2004	Nunc Swanomia fide Hayward & Thorpe (1989);   Recent, Antarctic;
141967	30449	brevis	113		1939	Bock	12/3/2004	Vide Mausonia [sic] brevimandibulata;
138621	20848	brevisetis	113		1882	Bock	7/3/2004	Vide Spiralaria denticulata brevimandibulata;
129684	20024	brevispina	113		1926	Bock	7/3/2004	Vide Smittoidea ornatipectoralis brevior;
130045	21054	brevispina	113		1923	Bock	7/3/2004	Subjective junior synonym Cupularia guineensis fide Cook (1965);   Recent, Pacific;
130077	20089	brevispina	113		1923	Bock	7/3/2004	Vide Cornucopina moluccensis brevirostrata;
143848	10090	brevispina	113		1926	Bock	4/25/2004	Recent, Pacific (Malayian Archipeligo, Java Sea);
139700	20942	brevissima	113		1981	Bock	7/3/2004	Recent, Pacific (Australia);
139449	21287	brevitubulata	113		1957	Bock	7/3/2004	Recent,;
137426	20783	brongniartiana	113		1847	Bock	7/3/2004	Vide Pollaploecium breve;
123184	20379	brongniartii	113		1826	Bock	7/3/2004	Vide Mecynoecia brevis;
123967	10091	brongniartii	113		1826	Bock	7/3/2004	Nunc Entalophora fide Lu (1991);   Recent, Pacific (China Sea);   Fossil: Eocene (eastern USA);
129321	30469	brongniartii	113		1837	Bock	12/3/2004	Vide Tervia irregularis brevis;
136267	20586	brongniartii	113		1826	Bock	7/3/2004	Subjective junior synonym Scrupocellaria californica  fide Osburn (1950);   Recent, northeast Pacific;
131864	20193	brongniartii spinosa	113		1890	Bock	7/3/2004	Vide Callopora brevispina;
132977	10090	brugmansii	113		1828	Bock	7/3/2004	Nunc Bicellariella fide O'Donoghue (1926);   Non Bicellariella fide Osburn (1950);   Recent, Pacific (Canada, British Columbia);
130892	10090	brunnea	113		1930	Bock	7/3/2004	Vide Bicellaria brevispina;
131127	21264	brunnea	113		1884	Bock	7/3/2004	 Nunc Alderina fide Osburn (1950);   Recent, Pacific (Canada, British Colombia);
131437	20873	brunnea	113		1884	Bock	7/3/2004	Etiam Galeopsis fide Gordon (1989);   Recent, southern Pacific;
134553	21092	brunnea	113		1882	Bock	7/3/2004	Nunc Haswelliporina fide Gordon & d'Hondt, 1997;  Etiam Haswellina fide Gordon (1984);   Recent, Pacific (Indonesia);
135478	20566	brunnea	113		1873	Bock	7/3/2004	Vide Escharina brongniartiana;
136298	20589	brunnea	113		1883	Bock	7/3/2004	in Savigny; Species typica Chorizopora Hincks, 1880, Pergens (1887);   Etiam Chorizopora fide Hincks (1880);   Etiam Lepralia fide Busk (1859);   Etiam Mollia fide d'Orbigny (1852);  Cenozoic, late Miocene-Recent;     Miocene, Tortonian (Yugoslavia, Tasmajdan) fide P
136716	20660	brunnea	113		1883	Bock	7/3/2004	in Savigny; Vide Flustra brongniartii;
138205	20834	brunnescens	113		1890	Bock	7/3/2004	Etiam Lichenopora fide Malecki (1963);  Etiam Actinopora fide d'Orbigny (1853), Voigt (1973);    Etiam Defrancia fide d'Orbigny (1850);     ?Cretaceous (France, Meudon); Cretaceous, Senonian (France);      Campanian (France, Meudon) fide d'Orbigny (1853);
141599	30303	brusinae	113		1939	Bock	12/3/2004	in Savigny; Vide Flustra brongniartii;
133352	20346	bubeccata	113		1956	Bock	7/3/2004	Recent, Pacific (Indonesia);
135991	20578	bucculenta	113		1917	Bock	7/3/2004	Recent,;
134622	20483	buchneri	113		1934	Bock	7/3/2004	Recent, eastern Pacific (Galapagos; Mexico to Colombia;
134623	20483	buchneri serratum	113		1986	Bock	7/3/2004	Nunc Holoporella fide Hastings (1930);   Etiam Celleporaria;   Recent, Pacific (Canada);   Fossil: Pleistocene (USA, California);
140910	30111	bucinaform [sic]	113		1928	Bock	12/3/2004	Vide Cellepora brunnea;
141704	30263	bugei	113		1991	Bock	12/3/2004	Vide Cellepora brunnea;
133542	20369	bullata	113		1957	Bock	7/3/2004	Recent, Pacific (New Zealand);
133716	20379	bullata	113		1786	Bock	7/3/2004	Nunc Pachyegis fide Osburn (1952);   Recent, northeast Pacific (Canada);
138827	21302	bullata	113		1979	Bock	7/3/2004	Vide Monoporella brunnea;
141600	30303	bullata	113		1887	Bock	12/3/2004	Recent, Pacific (Japan);
130923	20163	bursaria	113		1758	Bock	7/3/2004	Recent, Mediterranean (Adriatic);
131631	10090	bursaria	113		1758	Bock	7/3/2004	Species typica Antarcticaetos Hayward & Thorpe, 1988;   Nunc Antarcticaetos fide Hayward & Thorpe (1988);   Recent, Antarctic;
132803	10090	bursaria	113		1758	Bock	7/3/2004	Recent, Antarctic;   Fossil: Eocene (USA, North Carolina);
132961	20339	bursaria	113		1758	Bock	7/3/2004	Subjective synonym Iodictyum willeyi fide Hayward, 2004;   Recent, Pacific (Indonesia);
134001	21169	bursaria	113		1758	Bock	7/3/2004	1986 or 1987?; Subjective synonym Iodictyum violaceum fide Hayward, 2004 (serratum has priority);   Recent, Pacific (New Caledonia);
134699	20512	bursaria	113		1887	Bock	7/3/2004	Recent, Pacific (Japan);
135479	20566	bursaria	113		1887	Bock	7/3/2004	Species typica Metastomatopora Moyano, 1991;   Recent, Pacific (Chile);
136533	21173	bursaria	113		1758	Bock	7/3/2004	Recent, Pacific (Indonesia);
138861	10090	bursaria	113		1758	Bock	7/3/2004	?Subjective junior synonym Cellepora pumicosa fide Lamouroux (1816) & Busk (1852) & Jelly (1889);   Recent, northeast Atlantic;
135480	20566	bursaria phillipensis	113		1898	Bock	7/3/2004	Nunc Reteporella bullata; Recent, Indian Ocean (Natal Basin);
130469	20131	bursifera	113		1890	Bock	7/3/2004	[Nunc Disporella fide Parker, in litteris, 1990];   Recent, Pacific (Australia, Victoria);
132608	21051	buskei	113		1867	Bock	7/3/2004	Vide Sertularia bursaria;
127104	20906	buski	113		1952	Bock	7/3/2004	Vide Sertularia bursaria;
134685	20504	buski	113		1943	Bock	7/3/2004	Vide Sertularia bursaria;
135357	20554	buski	113		1957	Bock	7/3/2004	Vide Sertularia bursaria;
141237	30162	buski	113		1915	Bock	12/3/2004	Vide Sertularia bursaria;
141601	30303	buski	113		1915	Bock	12/3/2004	Vide Amphiblestrum bursarium;
135481	20566	buskiana	113		1861	Bock	7/3/2004	Vide Amphiblestrum bursarium;
141602	30303	buskiana	113		1928	Bock	12/3/2004	Vide Sertularia bursaria;
129957	20081	buskii	113		1867	Bock	7/3/2004	Species typica Epistomia Fleming, 1828;   Nunc Epistomia fide Fleming (1828);   Etiam Cellaria fide Ellis & Solander (1786);   Etiam Cellularia fide Pallas (1766);   Etiam Gemicellaria fide de Blainville (1830);   Etiam Dynamena fide Lamouroux (1816);   E
130775	21078	buskii	113		1858	Bock	7/3/2004	Subjective junior synonym Amphiblestrum bursarium fide Harmer (1926);   Nunc Labioporella fide Harmer (1926);   Recent, Pacific (Australia);
130793	20158	buskii	113		1858	Bock	7/3/2004	Recent, Pacific (Japan);
132945	20332	buskii	113		1858	Bock	7/3/2004	Subjective junior synonym Diachoris magellanica fide Busk (1884) & Harmer (1926);   Nunc Beania fide Kluge (1914);   Recent, Mediterranean, south Pacific;
135906	20570	buskii	113		1858	Bock	7/3/2004	Subjective junior synonym Cellepora bidens fide Pouyet & Moisette (1992);   Cenozoic, Eocene (Roumania) vide El Hajjaji (1992);     Miocene, Burdigalian, Tortonian (central Europe);     Miocene, Burdigalian (France) fide David & Pouyet (1972);     Miocene
136610	20636	buskii	113		1923	Bock	7/3/2004	Pro Flustra crassa Busk, 1884 non Desmarest & Lesueur, 1814;
139460	21336	buskii	113		1900	Bock	7/3/2004	Recent, Atlantic (Caribbean);   Fossil: Middle Miocene (USA, Florida) fide Scolaro (1968)   thesis Pliocene (Panama) fide Scolaro (1968) thesis;
139510	20898	buskii	113		1900	Bock	7/3/2004	Vide Lichenopora buski;
141277	30170	buskii	113		1944	Bock	12/3/2004	Nunc Disporella fide Borg (1944);   Recent, IndoPacific; Atlantic (Caribbean);   Fossil: Pliocene-Pleistocene (Japan);
141688	30257	buskii	113		1944	Bock	12/3/2004	Subjective junior synonym Flustra trifolium fide Jelly (1889);   Recent, Atlantic;
130196	21338	butleri	113		1952	Bock	7/3/2004	Recent, Pacific Ocean;
138549	10090	butleri	113		1952	Bock	7/3/2004	Vide Diachoris buskii;
142998	10090	butleri	113		1952	Bock	3/26/2004	Vide Catenicella buskii;
138622	20848	cabereoides	113		1914	Bock	7/3/2004	Subjective junior synonym Catenicella fusca fide Waters (1889);   Etiam Catenicella elegans buskii fide Waters (1881);   Etiam Catenaria fide Levinsen (1909);   Recent, Pacific (Australia);
139956	21225	caeca	113		1884	Bock	7/3/2004	Vide Menipea buskii;
129898	20054	caecilii	113		1890	Bock	7/3/2004	Nunc Emma fide Harmer (1923);   Recent, Pacific (Australia, New Zealand);
138207	20834	caecilii	113		1890	Bock	7/3/2004	Species typica Onchoporella Busk, 1884;   Recent, Indian Ocean (South Africa);
138208	20834	caecilii [sic] mediolaevis	113		1890	Bock	7/3/2004	Recte Steginoporella;   Recent, circumtropical;
131824	20185	caerula	113		1929	Bock	7/3/2004	Vide Steganoporella buskii);
132129	20227	caerula	113		1929	Bock	7/3/2004	Nunc Mecynoecia fide Moyano (1991);   Recent, Antarctic;
132130	20227	caerulea	113		1957	Bock	7/3/2004	Vide Entalophora buskii;
141077	30139	caerulea	113		1929	Bock	12/3/2004	Vide Schizoporella butleri;
137539	10091	caespitosa	113		1884	Bock	7/3/2004	Nunc Stephanollona;   Etiam Brodiella fide Gordon (1984);   Etiam Rhynchozoon fide Gordon & Ballantine (1977);   Recent, Pacific (New Zealand);
141442	30218	caespitosa	113		1875	Bock	12/3/2004	Subjective synonym Schizoporella longispinata fide Gordon (1984);   Cenozoic, Pliocene (New Zealand);  Nunc Stephanollona;   Etiam Brodiella fide Gordon (1984);   Etiam Rhynchozoon fide Gordon & Ballantine (1977);   Recent, Pacific (New Zealand);
130280	20124	calathus	113		1868	Bock	7/3/2004	Nunc Amastigia fide Harmer (1923);   Recent, Antarctic;
130281	20124	calathus minor	113		1962	Bock	7/3/2004	Nomen nudum; Recent,;
139396	20884	calcarata	113		1983	Bock	7/3/2004	Ab errore pro Arthropoma cecilii; 
134374	20458	calcarea	113		1873	Bock	7/3/2004	Ab errore pro Flustra cecilii;
134891	10090	calcarea	113		1873	Bock	7/3/2004	Subjective junior synonym Flustra cecilii fide  Harmer (1957);   Nunc Arthropoma fide Harmer (1957);   Etiam Schizomavella fide Brown (1952);   Etiam Smittina fide Marchus (1922);   Recent, Pacific (Japan);
137097	20720	calceolus	113		1884	Bock	7/3/2004	Nunc Cosciniopsis fide Harmer (1957);   Recent, Pacific (Philippines);
138986	21329	calceolus	113		1887	Bock	7/3/2004	Vide Cheiloporina caerula;
139172	20880	calceolus	113		1887	Bock	7/3/2004	Ab errore pro Cosciniopsis caerula; 
131128	21264	calciformis	113		1816	Bock	7/3/2004	Vide Tubulipora caerulea;
134624	20483	caledoniense	113		1986	Bock	7/3/2004	Vide Retepora tesselata caespitosa;
139706	20943	caledoniensis	113		1986	Bock	7/3/2004	Recent, Atlantic (Argentina), Pacific (Australia);
130282	20124	caliculata	113		1909	Bock	7/3/2004	Recent, boreal Atlantic, Mediterranean;
130870	20161	caliculata	113		1909	Bock	7/3/2004	Recent, Mediterranean;
123971	10091	californica	113		1858	Bock	7/3/2004	Recent, southwest Indian Ocean;
125098	20581	californica	113		1858	Bock	7/3/2004	Vide Lepralia edax calcarea;
125246	21161	californica	113		1908	Bock	7/3/2004	Nunc Hippoporidra fide Canu & Bassler (1928);   Recent, Atlantic (Gulf of Mexico);
127885	30143	californica	113		1852	Bock	12/3/2004	Recent, Indian Ocean (Burma, Mergui);
128484	30223	californica	113		1853	Bock	12/3/2004	Nunc Smitttoidea fide Powell (1967);   Etiam Smittina fide Harmer (1957);   Recent, Pacific (Australia);   Fossil: Late Pleistocene (Pacific, Tasmania) fide Wass and  Yoo (1975);
128644	30303	californica	113		1852	Bock	12/3/2004	Vide Smittia calceolus;
129388	30471	californica	113		1852	Bock	12/3/2004	Recent, Atlantic (Spain);
130283	20124	californica	113		1905	Bock	7/3/2004	1986 or 1987?; Vide Iodictyum willeyi caledoniense;
130284	20124	californica	113		1937	Bock	7/3/2004	1986 or 1987?; Recent, Pacific (New Caledonia);
132636	21182	californica	113		1952	Bock	7/3/2004	Nunc Caulibugula fide;   Recent, western Pacific (China: Hong Kong);
139561	21080	californica	113		1905	Bock	7/3/2004	Vide Bugula caliculata;
