# TAXON-ID
#   Taxon id number
# AUTHOR
#   Author of Authoritative Listing of name
# 
TAXON-ID	AUTHOR
130672	1275
130673	1275
130674	1171
130675	1003
130676	1003
130677	1003
130678	1275
130679	1003
130680	1003
130681	1003
130682	1003
130683	1275
130684	1275
130685	1003
130686	1110
130687	1103
130688	1003
130689	5114
130690	1303
130691	1003
130692	1064
130693	1275
130694	1275
130695	1171
130696	1253
130697	1003
130698	1275
130699	1275
130700	1275
130701	1253
130702	5088
130703	1003
130704	1197
130705	5046
130706	1112
130707	1017
130708	1191
130709	1993
130710	1993
130711	1222
130712	1110
130713	1077
130714	1077
130715	1403
130716	1110
130717	1128
130718	1017
130719	1993
130720	1110
130721	1171
130722	1284
130723	1111
130724	1111
130725	1128
130726	1171
130727	1243
130728	1243
130729	1171
130730	1003
130731	1284
130732	1171
130733	1171
130734	1171
130735	1381
130736	1381
130737	1381
130738	1171
130739	1284
130740	1111
130741	1171
130742	1110
130743	1008
130744	1150
130745	2272
130746	1106
130747	1004
130748	1036
130749	1171
130750	1036
130751	1171
130752	1243
130753	1017
130754	2272
130755	1171
130756	1171
130757	1197
130758	1088
130759	5224
130760	1257
130761	1300
130762	1281
130763	1036
130764	1063
130765	1071
130766	1253
130767	1253
130768	1110
130769	1171
130770	1073
130771	1180
130772	1077
130773	1171
130774	1171
130775	5020
130776	1017
130777	5046
130778	1171
130779	1171
130780	1171
130781	1171
130782	1284
130783	1034
130784	5046
130785	1173
130786	1171
130787	5046
130788	5020
130789	1284
130790	1171
130791	1171
130792	1236
130793	5020
130794	1171
130795	1077
130796	5020
130797	1222
130798	5210
130799	1284
130800	1311
130801	1149
130802	5046
130803	1171
130804	1171
130805	5020
130806	1110
130807	5020
130808	1127
130809	1197
130811	1171
130812	1253
130813	1284
130814	1284
130815	5020
130816	1171
130817	1284
130818	1284
130819	1071
130820	5020
130821	1171
130822	1197
130823	1149
130824	1284
130825	1284
130826	1253
130827	1284
130828	5046
130829	1171
130830	1149
130831	1171
130832	1171
130833	1071
130834	1171
130835	3285
130836	1149
130837	1171
130838	1149
130839	1171
130840	1284
130841	1284
130842	1149
130843	1034
130844	1127
130845	1171
130846	1284
130847	1171
130848	1010
130849	1287
130850	1284
130851	1171
130852	1171
130853	1284
130854	1284
130855	1171
130856	1171
130857	1284
130858	1222
130859	1284
130860	1127
130861	1127
130862	5210
130863	1033
130864	1253
130865	1034
130866	1231
130867	1280
130868	1036
130869	5088
130870	1112
130871	1001
130872	1112
130873	1001
130874	1036
130875	1253
130876	1284
130877	1036
130878	1036
130879	1046
130880	1110
130881	1036
130882	1215
130883	1036
130884	1036
130885	1046
130886	1001
130887	2252
130888	1110
130889	1036
130890	1275
130891	1253
130892	1128
130893	1285
130894	5088
130895	1257
130897	1257
130898	1003
130899	5088
130900	1824
130901	5268
130902	1128
130903	1291
130904	5268
130907	1257
130908	1110
130909	1017
130910	1171
130911	1197
130912	1317
130913	1171
130914	1060
130915	1100
130917	1017
130918	1222
130919	1275
130921	5088
130922	1171
130923	1017
130924	1077
130925	1222
130926	5366
130928	1017
130929	1017
130930	1243
130931	1171
130932	1064
130933	5000
130934	5390
130935	1017
130937	1064
130939	5160
130940	1180
130943	1001
130944	1171
130945	1013
130946	1100
130947	1171
130949	1128
130950	1037
130951	1243
130952	1017
130953	1222
130954	5160
130955	1128
130956	1017
130958	1243
130959	5160
130960	1264
130961	1171
130962	1253
130963	1128
130964	1103
130965	1103
130966	1197
130967	1284
130968	1180
130969	1020
130970	1283
130971	1215
130972	1128
130973	1403
130974	1171
130975	5164
130976	1253
130977	1243
130978	1017
130979	1243
130980	1272
130983	1100
130984	1403
130985	1188
130986	1017
130987	1063
130988	1128
130989	1275
130990	1129
130991	1111
130992	1222
130993	5160
130994	1077
130995	1197
130997	1106
130998	1111
130999	1171
131000	1222
131001	1222
131002	5160
131003	1381
131004	5160
131005	1110
131006	1171
131007	1004
131009	1077
131010	1017
131011	1077
131012	1284
131013	1283
131014	5160
131016	1275
131017	1077
131018	1275
131020	1222
131021	5034
131023	5000
131024	1363
131025	1275
131026	1110
131027	1106
131028	1222
131030	1103
131031	1243
131032	1253
131033	1222
131034	1243
131036	1128
131037	1243
131039	1171
131040	1215
131041	1222
131042	1188
131043	1251
131044	1253
131045	1100
131046	1188
131047	1188
131048	1188
131049	5046
131050	1633
131051	1633
131052	1251
131053	1064
131054	1283
131055	5300
131056	1283
131057	1253
131058	1180
131059	1188
131060	1188
131061	1188
131062	1253
131063	1188
131064	1040
131065	1180
131066	1188
131067	1188
131068	5416
131069	1319
131070	1283
131071	1251
131072	5416
131073	1180
131074	5046
131075	1025
131076	5046
131077	1197
131078	5082
131079	1004
131080	1287
131081	1197
131082	1257
131083	1004
131084	1180
131085	1215
131086	1287
131087	1171
131089	5160
131090	5178
131091	1171
131092	1077
131093	1171
131094	1197
131095	1257
131096	1253
131097	5338
131098	1171
131099	1171
131100	1300
131101	1050
131102	1077
131103	1257
131104	1013
131105	5046
131106	5046
131107	1284
131108	5046
131109	1300
131110	1171
131111	1171
131113	1171
131114	1171
131115	1171
131116	1171
131117	1257
131118	5322
131119	1363
131120	1128
131121	1171
131122	5322
131123	5046
131124	5046
131125	1077
131127	1257
131128	1197
131130	1171
131131	5366
131132	5046
131133	1284
131134	5160
131135	5246
131137	1077
131138	1284
131140	5366
131141	1032
131143	1176
131143	1313
131144	1171
131145	1403
131146	5256
131148	1171
131149	1004
131150	5040
131151	5366
131152	1004
131153	1002
131154	5462
131155	1264
131156	5046
131157	1077
131158	1284
131159	1284
131160	1129
131161	5046
131162	5338
131163	1013
131164	1257
131165	1013
131166	5338
131167	1129
131168	1034
131169	5040
131170	1222
131171	5160
131172	1253
131173	5322
131174	1171
131176	1045
131177	1284
131178	1300
131179	5322
131180	5046
131181	1284
131183	1050
131184	1253
131185	1171
131186	1171
131187	1173
131188	1034
131189	1195
131190	1045
131191	1171
131192	1084
131193	1171
131194	1077
131195	1077
131196	5176
131197	1222
131198	1253
131199	1284
131200	5176
131201	5176
131202	1129
131203	1017
131204	1284
131205	5366
131206	1077
131207	1222
131208	1191
131209	1173
131210	1171
131211	5046
131212	1004
131213	1197
131214	1046
131215	1284
131216	1191
131217	1257
131218	1265
131219	1009
131220	1257
131221	1171
131222	1045
131223	5096
131224	1264
131225	1171
131226	1253
131227	1017
131228	1129
131229	1171
131230	5366
131231	5366
131232	5338
131233	1222
131234	1271
131235	1284
131236	1251
131237	1032
131238	1171
131239	1195
131240	1004
131241	5046
131242	1197
131243	1077
131244	1191
131245	1101
131246	1261
131247	5040
131248	1195
131249	1195
131250	5202
131251	1195
131252	1195
131253	1195
131254	1063
131255	5040
131256	1148
131257	5040
131258	1284
131259	1253
131260	1257
131261	1284
131262	5366
131263	1195
131264	1197
131265	1284
131266	1195
131267	1010
131268	1171
131269	1171
131270	1129
131271	1993
131272	1197
131273	1045
131274	1197
131275	1284
131276	5366
131277	1251
131278	1128
131279	1284
131280	5366
131281	1284
131282	1197
131283	5178
131284	5040
131285	2315
131286	1171
131287	1003
131288	1003
131289	1003
131290	1077
131291	1171
131292	1020
131293	1261
131294	1222
131295	1222
131296	1088
131297	1171
131298	1004
131299	1197
131300	1300
131303	1101
131304	1171
131305	5046
131306	5366
131307	5046
131308	5366
131309	1004
131310	5040
131311	1077
131312	1253
131313	1284
131314	1004
131315	1171
131316	1171
131317	1284
131318	5046
131319	1251
131320	1197
131321	1394
131322	5160
131323	1017
131324	1171
131325	1004
131326	1171
131327	5322
131328	1300
131329	5046
131330	1010
131331	1077
131332	1017
131333	1257
131334	1004
131335	1077
131336	5046
131337	1253
131338	1993
131340	1394
131341	1173
131342	5366
131343	5046
131344	5366
131345	1284
131346	1063
131347	5366
131348	1171
131349	1171
131350	1253
131351	5178
131353	5322
131354	1018
131355	1284
131356	1403
131357	1253
131358	1993
131359	1171
131360	5170
131361	1171
131362	1284
131363	1128
131364	1243
131365	1003
131366	1257
131367	1171
131368	1284
131369	1128
131370	1284
131371	1284
131372	5036
131373	5160
131374	1171
131376	1077
131378	1197
131379	1197
131380	2078
131381	1045
131382	5046
131383	1284
131384	1197
131385	1077
131386	1300
131387	1300
131388	5062
131389	1171
131390	1171
131391	1020
131392	5298
131393	1300
131394	5366
131395	1077
131396	1171
131397	1077
131399	1257
131400	1004
131401	1013
131402	5338
131403	5366
131404	1171
131405	1284
131406	2315
131407	1077
131408	1284
131409	5040
131410	1017
131411	1017
131412	1004
131413	1034
131414	1284
131415	2995
131416	5322
131417	1171
131418	1253
131419	1128
131420	5256
131421	1171
131422	1173
131423	1171
131424	1171
131425	1253
131426	1251
131427	1171
131428	1171
131429	1287
131430	1251
131431	1004
131432	1257
131433	1171
131434	1171
131435	1300
131436	1171
131437	1257
131438	5208
131439	1046
131440	1171
131441	1128
131442	5040
131443	5462
131444	5046
131445	1222
131446	1034
131447	5046
131448	5394
131449	1272
131450	1222
131451	1128
131452	1284
131453	1173
131454	1077
131455	1128
131456	1191
131457	1215
131458	1009
131459	1283
131460	1171
131461	1171
131462	1030
131463	1222
131464	1110
131465	1128
131466	1284
131467	1110
131468	5040
131469	1284
131470	1272
131471	1215
131472	1284
131473	1171
131474	1040
131475	1036
131476	1046
131477	1036
131478	1171
131479	1222
131480	1222
131481	1036
131482	1215
131483	1004
131484	1128
131485	5160
131486	1040
131487	5160
131488	1128
131489	1128
131490	1017
131491	1128
131492	1253
131493	1171
131494	1046
131495	1284
131496	5242
131497	1283
131498	1284
131499	1171
131500	1284
131501	1284
131502	1128
131503	1128
131504	2078
131505	1300
131506	1300
131507	1824
131508	1171
131509	1480
131510	1103
131511	1300
131512	1077
131513	1077
131514	1171
131516	1171
131517	1110
131518	1253
131519	1284
131520	5298
131521	5430
131522	1171
131523	5360
131524	1171
131525	1077
131526	1609
131527	1180
131528	1180
131529	1180
131530	1040
131531	5328
131532	1077
131533	1182
131534	1063
131535	1180
131536	5328
131537	1040
131538	1017
131539	1063
131540	1088
131541	1063
131542	1171
131543	1063
131544	5268
131545	5430
131546	1077
131547	1110
131548	1128
131549	5268
131550	1180
131551	1414
131552	1283
131553	1171
131554	1040
131555	1171
131556	1363
131557	1195
131559	5086
131560	1283
131561	1272
131562	5040
131563	1284
131564	5046
131565	5040
131566	1040
131567	1284
131568	1046
131569	1222
131570	1110
131571	1283
131572	5086
131573	5186
131574	1300
131575	1036
131576	1077
131577	1077
131578	1272
131579	1257
131580	1036
131581	1009
131582	1257
131583	1171
131584	1063
131585	1222
131586	1281
131587	1414
131588	5086
131589	1040
131590	5040
131591	1257
131592	1284
131593	1003
131594	1222
131595	1128
131596	1110
131597	1040
131598	1128
131599	1284
131600	1272
131601	1110
131602	1215
131603	1195
131604	1025
131606	1077
131607	5394
131608	1284
131609	1171
131610	1036
131611	1036
131612	1272
131613	5082
131614	1002
131615	1284
131616	1257
131617	2078
131618	1180
131619	1284
131620	1040
131621	1077
131622	1257
131623	5186
131624	2315
131625	5152
131626	1077
131627	1017
131628	5178
131629	1017
131630	1171
131631	1017
131632	1171
131633	1017
131634	1017
131635	1243
131636	1171
131637	1993
131638	5040
131639	1171
131640	5160
131641	5040
131642	1171
131643	2928
131644	5338
131645	1017
131645	1017
131646	1171
131647	5212
131648	1222
131649	5160
131650	5160
131651	5160
131652	1077
131653	1101
131654	1222
131655	1033
131656	5040
131657	5160
131658	1171
131659	1017
131660	1077
131661	1063
131662	1222
131663	5160
131664	1171
131665	1077
131666	1171
131667	1171
131668	5160
131669	5160
131670	1077
131671	1004
131672	1171
131673	5202
131674	1077
131675	1017
131676	5160
131677	1197
131678	1077
131679	1044
131680	1004
131681	1004
131682	1171
131683	1017
131684	1077
131685	1243
131686	1004
131687	1044
131688	1004
131689	2928
131690	1004
131691	1004
131692	1171
131693	5016
131695	1003
131696	1284
131698	1253
131699	1112
131700	1088
131701	1129
131702	1253
131703	5088
131704	1215
131705	1171
131706	1171
131707	1284
131708	1165
131709	1128
131710	1403
131711	1171
131712	1171
131713	1253
131714	1003
131715	1106
131716	1171
131718	1253
131719	1003
131720	1272
131721	1171
131722	1103
131723	1173
131724	1003
131725	1215
131727	1171
131728	1272
131729	1253
131730	1003
131731	1128
131732	1003
131733	1003
131734	1251
131735	5210
131736	1128
131737	5088
131738	1253
131739	5338
131740	5292
131741	1128
131742	1257
131743	1118
131744	1253
131745	1272
131746	1272
131747	1272
131748	1272
131749	1025
131750	5254
131751	1112
131752	1253
131753	5088
131754	1215
131755	1171
131756	5432
131757	1165
131758	1128
131759	1171
131760	1171
131761	1171
131762	1171
131763	1171
131764	1003
131765	1283
131766	1062
131767	1062
131768	1215
131769	1171
131770	1062
131771	1257
131772	1253
131773	1003
131774	1062
131775	1253
131776	1128
131777	1118
131778	1003
131779	1062
131780	1257
131781	1040
131782	1293
131783	5208
131784	1062
131785	1128
131786	1253
131787	1272
131788	5292
131789	1129
131790	1088
131791	1215
131792	1171
131793	1215
131794	1171
131795	1171
131796	1171
131797	1173
131798	1215
131799	1257
131800	1033
131801	1253
131802	1183
131803	1110
131804	1183
131805	1171
131806	1129
131807	1060
131808	1251
131809	1319
131810	1243
131811	1257
131812	1137
131813	1264
131814	1213
131815	1128
131816	1110
131817	1171
131818	1003
131819	1257
131820	1257
131821	1004
131822	1003
131823	1257
131824	1128
131825	1283
131826	1288
131827	1088
131828	1110
131829	1128
131830	1088
131831	1110
131832	1128
131833	1110
131834	1281
131835	1110
131836	1183
131837	1183
131838	1183
131839	1183
131840	1272
131841	1272
131842	1284
131843	1272
131844	1272
131845	1165
131846	1272
131847	1071
131848	1311
131849	1100
131850	1272
131851	1071
131852	5046
131853	5020
131855	1222
131856	5466
131857	1110
131858	1100
131859	1180
131860	1197
131861	1363
131862	1103
131864	1173
131865	1171
131866	1272
131867	1171
131868	1077
131869	1311
131870	1077
131871	1272
131872	1173
131873	1363
131874	1077
131875	1128
131876	2995
131877	1284
131878	1311
131879	1165
131880	1100
131881	1128
131882	1275
131883	1283
131884	1128
131885	1171
131886	1046
131887	1128
131888	1215
131889	1118
131890	1004
131891	1171
131892	1004
131893	1287
131894	1129
131895	1171
131896	1149
131897	1149
131898	5020
131899	3285
131900	1284
131901	1284
131902	1127
131903	1014
131904	5464
131905	1128
131906	5242
131907	1251
131909	1251
131910	1004
131911	1253
131912	1128
131913	1060
131914	1128
131915	3122
131916	1300
131917	1300
131918	1110
131919	1110
131920	1046
131921	1110
131922	1128
131923	1128
131924	1106
131925	1128
131926	1171
131927	1403
131928	1063
131929	1128
131930	1215
131931	1285
131932	5464
131933	1284
131934	1025
131935	1025
131936	1253
131937	1300
131938	1128
131939	1128
131940	5338
131941	1171
131942	1128
131943	5046
131944	1284
131945	1300
131946	5298
131947	1300
131948	1128
131949	5338
131950	1171
131951	1128
131952	5324
131953	5046
131954	1191
131955	1300
131956	1280
131957	1284
131958	5296
131959	5298
131960	1215
131961	1046
131962	1128
131963	1347
131964	1128
131965	1128
131966	1128
131967	1128
131968	5046
131969	1253
131970	1254
131971	1129
131973	1103
131974	1173
131975	2785
131976	2995
131977	1103
131978	1078
131980	1173
131981	1112
131982	1040
131983	1303
131984	1112
131985	1103
131986	1171
131987	1040
131988	1171
131989	1171
131990	1111
131991	1272
131992	1191
131993	1034
131994	1347
131995	1060
131996	1034
131997	1020
131998	1077
131999	1183
132000	1034
132001	1128
132002	1347
132003	5088
132005	1128
132007	1191
132008	1020
132009	1128
132010	1077
132011	1110
132012	1347
132013	1128
132014	1128
132015	1257
132016	1128
132017	1347
132018	5088
132019	5088
132020	1128
132021	1347
132022	1034
132023	1034
132024	1128
132025	1034
132026	1347
132027	1128
132028	1110
132029	1272
132030	1110
132031	1128
132032	1347
132033	1171
132035	5088
132036	1110
132037	1128
132038	1110
132039	5414
132040	1197
132041	1824
132042	1806
132043	5046
132044	1293
132045	1285
132046	1030
132047	1040
132048	1017
132049	1257
132050	1019
132051	1019
132052	1215
132053	1215
132054	1180
132055	1103
132056	1285
132057	5146
132058	1103
132059	1257
132060	5384
132061	1140
132062	1284
132063	1257
132064	1257
132065	1257
132066	1110
132067	1003
132068	1215
132069	1257
132070	5088
132071	1106
132072	1281
132073	1243
132074	1243
132075	1017
132076	1213
132077	5088
132078	1257
132079	1272
132080	1253
132081	1272
132082	1110
132083	1154
132084	1073
132085	1257
132086	1003
132087	1215
132088	1171
132089	1111
132090	1213
132091	1111
132092	1040
132093	1110
132094	1251
132095	1150
132096	1110
132097	1103
132098	1171
132099	1284
132100	1171
132101	1003
132102	1171
132103	1171
132104	1213
132105	1171
132106	1040
132107	1040
132108	1275
132109	1275
132110	1303
132111	1149
132112	1003
132113	1284
132114	1003
132115	1272
132116	1171
132117	1275
132118	1275
132119	1171
132120	1110
132121	1171
132122	1171
132123	1060
132124	1280
132125	1001
132126	1257
132127	1040
132128	1253
132129	1128
132130	1110
132131	1060
132132	1128
132133	1110
132134	1128
132135	1128
132136	1110
132137	1171
132138	1173
132139	1253
132140	1253
132141	1257
132142	1106
132143	5088
132144	1171
132145	1284
132146	1272
132147	1112
132148	1129
132149	1128
132150	5338
132151	1128
132152	5046
132153	1253
132154	5046
132155	5046
132156	1063
132157	1222
132158	1128
132159	1284
132160	1257
132161	1003
132162	1128
132163	1128
132164	1128
132165	1215
132167	1128
132168	1284
132169	1128
132170	1284
132171	1284
132172	1284
132173	1128
132174	1257
132175	1112
132176	1112
132177	1171
132178	1112
132179	5020
132180	1280
132181	5466
132182	1215
132183	1257
132184	5384
132185	5088
132186	1243
132187	1284
132188	1257
132189	1284
132190	5088
132191	1272
132192	1253
132193	1272
132194	1110
132195	1272
132196	1272
132197	1272
132198	1272
132199	1272
132200	1003
132201	1165
132202	1040
132204	1030
132207	1253
132208	1128
132209	1110
132210	1060
132211	1293
132212	1264
132213	2798
132214	1003
132215	1300
132216	1281
132217	1060
132218	1046
132219	1036
132220	1173
132221	1030
132222	1284
132223	1003
132224	1253
132225	1060
132226	1036
132227	1215
132228	1257
132229	1110
132230	5088
132231	1063
132232	1275
132233	1128
132234	1110
132235	1112
132236	1110
132237	1111
132238	1253
132239	1128
132240	1180
132241	1165
132242	5242
132243	1129
132244	1112
132245	1128
132246	1128
132247	1165
132248	1046
132249	1128
132250	1128
132251	1128
132252	1195
132253	1112
132254	1257
132255	1004
132256	1128
132257	1257
132258	1128
132259	1129
132260	1110
132261	1088
132262	1110
132263	1088
132264	1128
132265	1128
132266	1253
132267	1171
132268	1272
132269	1078
132270	1272
132271	1253
132272	1272
132273	5088
132274	1311
132275	1180
132276	1285
132278	1284
132279	1173
132280	1285
132282	1171
132283	1171
132284	1284
132285	1171
132286	1284
132287	1106
132288	1256
132289	5110
132291	1103
132292	1103
132293	1285
132294	5110
132296	1254
132297	1254
132298	1110
132299	5110
132300	1173
132301	1004
132302	1921
132303	2785
132304	2995
132305	1254
132306	1254
132307	5418
132308	1180
132309	1078
132310	1285
132312	5110
132314	5110
132316	1103
132317	5110
132318	1253
132319	1128
132320	1921
132321	1284
132322	1171
132323	1088
132325	1173
132326	1063
132327	2785
132328	1129
132329	5046
132330	1281
132331	1253
132332	1033
132333	1264
132334	2785
132335	1063
132336	5210
132337	1284
132338	1009
132339	1257
132340	1004
132341	1004
132342	1257
132343	1173
132344	1004
132345	1063
132346	1171
132347	1257
132348	1171
132349	1034
132351	1077
132352	2995
132353	1171
132354	1171
132355	1171
132356	1128
132357	5230
132358	1171
132359	1004
132360	1253
132361	2785
132362	1171
132363	1171
132364	5070
132365	1253
132366	1363
132367	3339
132368	5462
132370	1173
132371	1063
132373	1257
132374	1300
132375	1171
132377	1173
132378	5210
132379	1251
132380	1257
132381	1003
132382	1063
132383	1257
132384	1257
132385	1254
132387	3339
132388	1077
132389	1284
132390	1017
132390	1017
132392	1017
132392	1017
132393	1017
132393	1017
132394	5046
132394	5046
132396	1197
132396	1197
132397	1197
132397	1197
132398	5020
132399	5046
132400	5160
132400	5160
132401	1017
132401	1017
132402	1243
132402	1243
132403	1197
132404	1017
132405	5160
132406	1183
132407	1128
132408	5088
132409	1272
132410	1088
132411	1251
132412	1088
132413	1111
132414	1253
132415	1128
132416	1110
132417	1128
132418	1251
132419	5268
132421	1074
132422	1213
132423	1128
132424	1128
132425	1171
132426	3122
132427	1253
132428	3012
132429	1128
132430	1060
132431	1077
132432	1347
132433	1128
132434	1128
132435	1171
132436	1128
132437	1060
132438	1128
132439	1171
132440	3122
132441	1171
132442	1128
132443	1060
132445	1168
132446	1171
132447	1297
132448	1394
132449	1128
132450	1171
132451	3122
132452	1128
132453	1128
132454	1128
132455	1171
132456	1253
132457	1077
132458	1020
132459	3012
132460	1077
132461	1171
132462	1215
132463	1171
132464	1171
132465	1171
132466	1128
132467	1236
132468	1168
132469	1171
132470	1394
132471	1128
132472	1171
132473	1198
132474	1004
132475	1171
132476	1284
132477	1128
132478	1253
132479	1257
132480	1046
132481	1215
132482	1017
132483	1284
132484	1300
132485	1063
132486	5418
132487	2325
132488	5136
132489	1675
132490	2325
132491	5198
132492	2325
132493	2325
132494	2325
132495	1001
132496	2325
132497	2325
132498	5198
132499	1128
132500	1128
132501	1215
132502	1077
132503	1171
132504	1110
132505	1128
132506	1257
132507	1128
132508	1128
132509	1128
132510	1128
132511	1128
132512	1128
132513	1128
132514	1128
132515	1128
132516	1257
132517	1106
132518	1414
132519	1171
132520	5232
132521	1272
132522	1272
132523	1253
132524	1215
132525	1300
132526	1171
132527	1257
132528	1257
132529	1300
132530	1257
132532	2125
132533	1171
132534	1188
132535	1257
132536	1025
132537	1253
132538	1128
132539	1257
132540	2125
132541	5338
132542	1195
132543	1257
132544	1128
132545	1077
132546	1077
132547	5298
132548	1128
132549	1025
132550	1064
132551	1040
132552	1188
132553	1103
132554	1129
132555	1213
132556	1272
132557	1103
132558	1103
132559	5080
132560	1103
132561	1001
132562	1257
132563	1003
132564	1112
132565	1103
132566	2078
132567	1253
132568	1004
132569	1300
132570	1291
132571	1281
132572	1128
132573	1001
132574	1003
132575	1001
132576	1001
132577	1033
132578	1003
132579	1103
132580	1103
132581	1009
132582	2078
132583	1003
132584	1291
132585	1111
132586	1003
132587	1003
132588	1003
132589	1003
132590	1004
132591	1103
132592	1103
132593	1033
132594	1036
132595	1129
132596	1003
132597	1129
132598	1171
132599	1253
132600	5094
132601	1253
132602	1001
132603	1150
132604	1272
132605	1272
132606	1264
132607	1257
132608	1264
132609	1287
132610	1171
132611	1171
132612	1257
132613	1284
132614	1300
132615	1257
132616	1171
132617	1257
132618	1300
132619	1264
132620	1257
132621	1257
132622	1088
132623	1171
132624	1257
132625	1171
132626	1171
132627	1088
132628	1253
132630	1253
132631	1257
132632	1257
132633	1264
132634	1284
132635	1284
132636	1215
132637	1171
132638	1017
132639	1088
132640	1088
132641	1110
132642	1040
132644	1381
132645	1284
132647	1284
132648	1197
132649	1171
132650	5380
132651	1272
132652	1128
132653	1103
132655	1128
132656	1297
132657	1110
132658	1171
132659	5380
132660	1034
132661	1197
132662	1171
132663	1284
132664	1284
132665	1171
132666	1106
132667	1034
132668	1257
132669	1103
132670	1103
132672	1173
132673	1077
132674	1272
132675	1272
132676	1128
132677	1272
132678	1272
132679	1272
132680	1272
132681	1128
132682	1272
132683	1287
132684	1284
132685	1197
132686	1287
132687	1257
132688	1284
132689	2052
132690	1300
132691	1171
132692	1077
132693	1077
132694	1077
132695	1045
132696	1004
132697	1004
132698	1004
132700	1363
132701	1317
132702	1222
132703	1129
132704	1171
132705	1009
132705	1009
132706	1009
132707	1009
132708	1275
132709	1045
132710	1176
132710	1176
132711	1004
132712	1363
132713	1009
132714	1363
132715	5040
132716	2315
132717	1010
132718	1222
132719	1171
132720	5160
132721	5376
132722	1004
132723	1222
132724	1101
132725	1272
132726	1004
132727	1129
132729	5298
132730	5366
132731	1100
132732	1231
132733	1363
132734	5190
132735	1101
132736	1050
132737	1004
132738	1128
132739	1004
132740	5476
132741	1222
132742	1010
132743	1017
132744	5366
132745	1004
132746	1222
132747	1222
132748	1171
132749	1004
132750	1243
132751	1129
132752	5010
132753	1004
132754	1009
132755	2090
132756	5038
132758	1017
132758	1017
132759	1017
132760	1128
132761	1077
132762	3012
132763	3012
132764	1077
132765	1171
132766	1060
132767	1394
132768	1198
132769	3012
132770	1340
132771	1253
132772	1272
132773	1171
132774	1213
132775	1303
132776	1171
132777	1110
132778	1303
132779	1272
132780	1110
132781	1040
132782	1171
132783	1110
132784	1272
132785	1110
132786	1110
132787	1033
132788	1150
132789	1182
132790	1004
132792	1311
132793	1403
132794	1030
132795	1403
132796	1040
132797	1110
132798	5418
132799	1215
132800	5242
132801	1213
132802	1197
132803	1017
132804	1225
132805	1030
132806	1225
132807	1017
132808	1257
132809	1112
132810	1215
132811	5214
132812	1036
132813	1257
132814	1257
132815	1257
132816	1215
132817	1333
132818	1129
132819	1257
132820	1257
132821	1215
132822	1101
132824	1052
132825	1052
132826	1003
132827	5132
132828	1052
132829	1052
132830	1033
132831	1171
132832	1288
132833	1173
132834	1129
132835	1001
132836	1257
132837	1078
132838	1284
132839	1103
132840	1257
132841	1036
132842	1046
132843	1046
132844	5402
132845	1129
132846	1806
132847	1077
132848	1004
132849	1103
132850	1242
132851	1036
132852	1171
132853	1257
132854	1257
132855	1017
132856	1288
132857	5474
132858	1243
132859	1004
132860	1243
132861	1180
132862	1003
132863	2693
132864	1078
132865	5398
132866	1215
132867	2090
132868	1128
132869	1129
132870	1052
132871	1257
132872	5402
132873	1197
132874	5316
132875	1243
132876	1033
132877	1036
132878	1401
132879	2124
132880	1077
132881	1077
132882	1165
132883	1004
132884	1171
132885	1128
132886	1128
132887	1257
132888	1275
132889	1128
132891	1036
132892	1003
132893	1257
132894	1036
132895	5298
132896	1281
132897	1257
132898	1284
132899	5432
132900	1253
132901	5206
132902	5088
132904	1257
132905	1088
132906	1150
132907	1257
132908	1128
132909	1180
132910	1284
132911	1257
132912	1128
132913	1128
132914	1128
132915	1128
132916	1110
132917	1215
132918	1106
132919	1128
132920	1188
132921	5210
132922	1251
132923	1284
132924	1171
132925	2893
132926	1284
132927	1129
132928	1128
132929	1215
132930	1128
132931	1272
132932	1171
132933	1215
132934	1110
132935	1003
132936	1251
132937	1284
132938	1183
132939	1112
132940	1003
132941	1284
132942	1257
132943	1253
132944	1188
132945	5020
132946	1284
132947	1275
132949	5020
132950	1275
132951	1275
132952	1171
132953	1275
132954	1128
132955	1215
132957	1128
132958	1110
132959	1257
132960	1243
132961	1017
132962	5158
132963	1103
132964	1275
132965	5072
132966	5192
132967	5218
132968	5160
132969	5160
132970	5218
132971	1084
132973	5472
132974	5322
132975	1004
132976	5322
132977	5006
132978	5472
132979	1077
132980	5160
132981	5160
132982	1004
132983	1004
132984	5160
132985	1222
132986	5160
132987	5448
132988	5092
132989	5170
132990	5472
132991	5256
132992	1171
132993	1045
132994	1045
132995	1009
132997	5190
132998	5322
132999	1222
133000	5472
133001	1284
133002	5322
133003	1284
133004	1171
133005	1017
133006	1084
133008	1077
133009	5322
133010	5160
133011	1004
133012	5160
133013	5322
133014	5322
133015	5006
133016	1017
133017	1171
133018	1171
133020	1017
133021	1243
133022	5160
133023	1017
133024	5160
133025	1171
133026	1171
133027	1257
133029	1010
133030	1148
133031	1171
133032	1191
133033	5160
133034	1017
133036	1010
133037	1148
133038	1222
133039	1101
133040	5322
133041	1009
133042	5318
133043	5322
133044	5090
133045	1004
133047	1017
133048	1222
133049	5472
133050	1222
133051	5322
133052	1050
133053	5160
133054	1017
133055	2125
133056	1284
133057	5040
133058	2125
133060	5218
133061	1171
133062	1077
133063	5322
133065	1264
133066	1101
133067	1317
133068	2078
133069	1017
133070	1243
133071	5160
133073	1004
133074	1050
133075	1077
133076	2359
133077	1171
133078	5160
133079	1017
133080	5322
133081	5322
