ARTICLE-ID	YEAR	ARTICLE-TEXT
6412	1987	1987. Note sur les caractères distinctifs de Plumatella repens (Linné, 1758) et de Plumatella fungosa (Pallas, 1768) (Bryozoa, Phylactolaemata). Institut Grand Ducal De Luxembourg Section Des Sciences Naturelles Physiques Et Mathematiques Archives Nouvelle Serie. 40: 41-46.
6413	1986	1986. Les bryozoaires du Grand-Duche de Luxembourg et des regions limitrophes. Travaux Scientifiques Du Musee D'Histoire Naturelle De Luxembourg. 7: 1-188.
6414	2002	2002. Anchoring rootlets in Bowerbankia imbricata (Bryozoa: Ctenostomata).. Bulletin of Marine Science. 70: 791-797.
6415	1984	1984. Biota of the 'Pecten conglomerate' (Polonez Cove Formation, Pliocene) of King George Island (South Shetland Islands, Antarctica). Studia Geologica Polonica. 79: 59-120.
6416	2001	2001. Evidence that infectious stages of Tetracapsula bryosalmonae for rainbow trout Oncorhynchus mykiss are present throughout the year. Diseases of Aquatic Organisms. 46: 31-40.
6417	1957	1957. Bionomie du banc du Magaud (Est des Iles d'Hyères). Rec. Trav. Sta. mar. Endoume. 21: 28-40.
6418	1963	1963. Sur la «molasse à Turritelles et Porelles» du Miocène de Carry-le-Rouet (Bouches-du-Rhone). Compte rendu sommaire des séances de la societe geologique de France. 1963: 116.
6439	1979	1979. Neue Funde des Eggenburgiens in den westkarpaten (Turiec-Becken). Geologicke Prace. 71: 89-92.
6440	1976	1976. Radley college records of the intertidal marine fauna. Calf Of Man Bird Observatory Annual Report. : 109-122.
6441	1998	1998. The impact of diving on rocky sublittoral communities: a case study of a bryozoan population. Conservation Biology. 12: 302-312.
6442	1982	1982. Computer modelling of branching growth in the bryozoan Stomatopora. Neues Jahrbuch Fuer Geologie Und Palaeontologie Abhandlungen. 163: 389-416.
6443	1980	1980. Computer modelling of colony growth in a uniserial bryozoan. J geol soc Lond. 137: 107.
6444	1961	1961. Bryozoaires recueillis sur la côte Atlantique du Maroc. Bull. Soc. Sci. nat. Maroc. 41: 185-193.
6445	1963	1963. Les animaux filtrants. Naturalistes belg.. 44: 473-549.
6446	1972	1972. Fenestellid Bryozoa from the Boulder Slate sequence of Gharwal. Himalayan Geology. 2: 431-451.
6447	1958	1958. Biology of fouling in the Visakhapatnam Harbour. Andhra Univ. Mem. Oceanogr.. 2: 193-209.
6448	1962	1962. Biocenoses du littoral plus profond (circalittoral) dans les canaux de l'Adriatique moyenne.. Acta Adriatica. 9: 1-196.
6449	1998	1998. Colonies be bryozoaires observees dans le plan d'eau 'les Graviers'. Bulletin de la Societe d'Histoire Naturelle du pays de Montbeliard. 1998: 145-146.
6450	1954	1954. Gulf of Mexico. Its origin, waters and marine life.. Fishery Bulletin of the Fish and Wildlife Service. Fishery Bulletin 89.. 55: 604.
6451	1963	1963. Révision du genre Metrarabdotos Canu 1914 (Bryozoa, Cheilostomata). Revista da Faculdade de Ciéncias de Lisboa. 11: 137-196.
6452	1970	1970. Componentes biogênicos do sedimentos da platforma dos estados do espírito santo e Rio de Janeiro. Publcoes Inst. Pesq. mar. Rio de J.. 46: 1-14.
6453	1963	1963. Les Cellaria (Bryozoa, Cheilostomata) du Tertiare du Portugal. Revista da Faculdade de Ciéncias de Lisboa. 11: 1-28.
6454	1963	1963. Les Cellaria (Bryozoa, Cheilostomata) du tertiaire du Portugal: considérations sur leur type d'aréolation. Separata da revista da faculdade de Ciências de Lisboa, 2.a Série--C. 11: 1-280.
6455	2002	2002. Fauna manna a Bryozoa della Riserva Naturale Orientata 'Oasi faunistica di Vendicari' (Siracusa, Sicilia sud orientale). Naturalista siciliano. (4) 26: 21-33.
6456	2001	2001. Victorella pavida Saville Kent 1870 e Amathia semlconvoluta Lamouroux 1824 (Bryozoa, Ctenostomatida): specie rare e poco conosciute dells Sicilia. Biologia Marina Mediterranea. 8: 596-597.
6457	1980	1980. Fouling del Porto di Catania: i briozoi. Memorie Di Biologia Marina E Di Oceanografia. 10: 187-192.
6458	1995	1995. Ecological patterns in the bethic macrobiota across the continental shelf off central Chile. Ophelia. 40: 167-188.
6459	1998	1998. Controls on the distribution of calcareous Foraminifera in the Lower Carboniferous of Ireland. Marine Micropaleontology. 34: 187-211.
6460	1997	1997. Trembling sea-mat: baseline distribution in England and species action plan. English Nature Research Reports. 225: 1-20.
6461	1970	1970. La cobertera sedimentaria de la isla de Alboran (Almeria). Boln geol. min.. 86: 345-368.
6464	1962	1962. The animal community in the Zostera belt.. Physiol. Ecol. Kyoto. 11: 1-22.
6465	2002	2002. Iron-Catalyzed Cross-Coupling Reactions. Journal of the American Chemical Society. 124: 13856-13863.
6466	1994	1994. Growth and disintegration of bivalve-dominated patch reefs in the Upper Jurassic of southern England. Palaeontology. 37: 131-171.
6467	1995	1995. Cycliophora is a new phylum with affinities to Entoprocta and Ectoprocta. Nature. 378: 711-714.
6468	1963	1963. The development of a hydroid colony.. Dev. Biol.. 6: 333-369.
6469	1960	1960. Culture of a colonial hydroid under controlled conditions. Science. 132: 473-474.
6470	1946	1946. Season of attachment and growth of sedentary marine organisms at Damoine, Maine. Ecology. 27: 150-158.
6471	1980	1980. Composition and diagenesis of a stromatolitic bryozoan bioherm in the Zechstein 1 (northwestern Germany). Contributions To Sedimentology. 9: 233-251.
6472	1976	1976. Filiramoporina kretaphilia - a new genus and species of bifoliate tubulobryozoan (Ectoprocta) from the Lower Permian Wreford Megacyclothem of Kansas. Paleontological Contr. Univ. Kansas (Papers). No. 84: 1-10.
6498	1917	1917. Bryozoen der Adria. Zoologischer Anzeiger. 49: 225-240.
6499	1917	1917. Bryozoen der Adria. Zoologischer Anzeiger. 49: 268-280.
6500	1917	1917. I. Wissenschaftliche Mitteilungen. 2. Bryozoen der Adria. Zoologischer Anzeiger. 49: 268-281.
6501	1917	1917. I. Wissenschaftliche Mitteilungen. 1. Bryozoen der Adria. Zoologischer Anzeiger. 49: 225-241.
6502	1994	1994. Serpulid-bryozoan-foraminiferal biostromes controlled by temperature climate and reduced salinity: Middle Miocene of the Styrian Basin, Austria. Facies. 30: 51-52.
6503	1971	1971. Pyripora shawi, new bryozoan from the Upper Cretaceous of Kansas (Niobrara Chalk) and Arkansas (Brownstown Marl). Journal of Paleontology. 45: 969-976.
6504	1988	1988. Carbonate skeletal remains in beach-to-offshore sediments, Pensacola, Florida. Senckenbergiana marit.. 20: 31-57.
6505	1972	1972. Paleoecology and depositional environment of Fort Hays limestone member, Niobrara Chalk (upper Cretaceous) west-central Kansas. Univ. Kans. Paleontol. Contrib. Art.. 58: 5-72.
6506	1946	1946. Oyster bars of the Potomac River. U. S. Fish and Wildlife Service Special Scientific Report. 32: 93 pp..
6507	1983	1983. Zonazione di briozoi ed idroidi epifiti in una prateria di Posidonia oceanica (L.) Delile. Naturalista Siciliano. 6: 499-508.
6508	1994	1994. Unusual co-occurrence of serpulids and Bryozoa in a lagoonal system (Albufeira coastal lagoon - Portugal). Gaia. 8: 39-46.
6509	2000	2000. Gene flow and genetic diversity: A comparison of freshwater bryozoan populations in Europe and North America. Heredity. 85: 498-508.
6510	2001	2001. Genetic changes within freshwater bryozoan populations suggest temporal gene flow from statoblast banks. Limnology and Oceanography. 46: 1121-1129.
6511	2000	2000. Genetic diversity of North American populations of Cristatella mucedo, inferred from microsatellite and mitochondrial DNA. Molecular Ecology. 9: 1375-1389.
6512	2000	2000. Genetic consequences of the metapopulation biology of a facultatively sexual freshwater invertebrate. Journal of Evolutionary Biology. 13: 383-395.
6513	2003	2003. Sex and outcrossing in a sessile freshwater invertebrate. Freshwater Biology. 48: 301-305.
6514	1999	1999. Polymorphic microsatellite loci identified in the highly clonal freshwater bryozoan Cristatella mucedo. Molecular Ecology. 8: 341-342.
6515	1982	1982. Macrofossils in an interglacial peat deposit at Kap Kobenhavn, north Greenland. Boreas. 11: 181-185.
6516	1964	1964. Contributions à l'étude bionomique de la Méditerranée occidentale. (Côte du Var et des Alpes maritimes--côte occidentale de Corse.) Fasc. 2. La région de Saint-Tropez du cap Taillat au cap de Saint-Tropez (région A1). Bull. Inst. océanogr. Monaco. 63: 1-55.
6517	1920	1920. Études paléontologiques. 1. Essai de classification de la famille Fenestellidae King [in Russian]. Bulletin of the Russian Geological Committee. : 545-560.
6518	1915	1915. [in Russian] Fauna of the Upper Paleozoic strata of the suburbs of the  town Krasnoufimsk. Tr Geol Kom, ns. 109: 1-117.
6519	1912	1912-1913. [in Russian] Notes on the bryozoans of the Carboniferous deposits of Russia. On the genera Fenestella Lonsdale and Polypora McCoy. Protokoly zas Kazansk o-va Estestvoisp  prilozh. 288: 1-8.
6520	1992	1992. Epizoan communities on marine turtles. III. Bryozoa. Bulletin Of Marine Science. 51: 1-8.
6521	1938	1938. The fauna of the fixed and floating structures in the Mersey Estuary and Liverpool Bay.. Proc. Liverpool Biol. Soc.. 51: 1-21.
6522	1983	1983. Fine structure of the apical plate in the larva of the freshwater bryozoan Plumatella fungosa (Pallas) (Bryozoa: Phylactolaemata). Zoomorphology. 102: 87-98.
6523	1988	1988. Bryozoans in freshwater. Fauna Och Flora. 5: 193-201.
6524	2001	2001. Arachnoidea dhondti, a new species of bryozoan from the North Atlantic (Bryozoa, Ctenostomata). Cahiers de Biologie Marine. 42: 189-195.
6525	2002	2002. Bryozoa in the fauna of Sweden [in Swedish]. Fauna Flora, Stockholm. 97: 20-31.
6526	1980	1980. Ultrastructure of spermatids and spermatozoa in Phoronis, phylum Phoronida. J. Submicrosc. Cytol.. 12: 585-597.
6531	2000	2000. Spermiogenesis, sperm ultrastructure and sperm transport in Loxosoma pectinaricola (Entoprocta). Invertebrate Reproduction and Development. 37: 129-136.
6532	1984	1984. Ultrastructure of spermatids and spermatozoa in the cyclostomatous bryozoan Tubulipora (Bryozoa, Cyclostomata). Zoomorphology. 104: 140-146.
6533	1982	1982. Ultrastructure of spermatids and spermatozoa in the fresh water bryozoan Plumatella (Bryozoa, Phylactolaemata). Journal Of Submicroscopic Cytology. 14: 323-336.
6534	1979	1979. A fine structure study on spermiogenesis in the Entoprocta. Journal Of Submicroscopic Cytology. 11: 73-84.
6535	1992	1992. Der Rhein und seine Besiedlung im Wandel: Schwebstoffzehrende Organismen (Hydrozoa, Kamptozoa und Bryozoa) als Indikatoren fur den okologischen Zustand eines Gewassers. Pollichia Buch. 25: 1-167.
6536	1985	1985. Die Bryozoa (Moostiere). Ihre Bedeutung im Ökosystem des Rheins. Mainzer Naturwissenschaftliches Archiv. 5: 151-161.
6537	1972	1972. A discussion of systematics, reproductive biology, and zoogeography of Polycerella emertoni and related species (Gastropda: Nudibranchia). Veliger. 14: 265-270.
6538	1986	1986. Caribbean Bryoza: Anasca and Ascophora Imperfecta of the inner bays of Curacao and Bonaire. Studies on the Fauna of Curacao and other Caribbean Islands. 68: 1-119.
6539	1939	1939. Die Bryozoen des Unteroligocans von Magdeburg. Abhandlungen und Berichte fuer Naturkunde und Vorgeschichte. 7: 59-67.
6540	1985	1985. Type specimens of invertebrates (Mollusca and Arthropoda excluded) in the National Museum of Natural Sciences, National Museums of Canada. SYLLOGEUS No. 60: 1-147.
6541	1985	1985. Type specimens of invertebrates (Mollusca and Arthropoda excluded) in the National Museum of Natural Sciences National Museum of Canada. Syllogeus. : 65-66.
6542	1997	1997. Bryozoan statoblasts in the recent sediments of Douglas Lake, Michigan. Journal of Paleolimnology. 17: 255-261.
6543	1982	1982. Sea yields unusual anticancer candidate drugs. Chem. & Engineering News. 60: 29-30.
6544	1981	1981. An atlas of carbonate deposits and ore forming organisms of the reef complexes of Central Asia. Chapter 2 Ore forming organisms. VSESOYUZNYI NAUCHNO ISSLEDOVATELSKII GEOLOGORAZVEDOCHNYI NEFTYANOI INSTITUT TRUDY INSTITUTA No. 225: 17-49.
6545	1979	1979. Annual report of the coastguard station Katwijk-Noordwijk (November 1977 - December 1978). Zeepaard. 39: 74-83.
6546	1961	1961. An underwater survey on the Lulworth Banks. J. Mar. Biol. Ass. U. K.. 41: 157-160.
6547	1956	1956. Notes on the invertebrate fauna of the Baltic. Arkiv för Zoologi. 9: 389-419.
6548	1933	1933. Conditions affecting response of the ovicularia of Bugula. Biological Bulletin. 65: 469-479.
6549	1990	1990. Lercaritubus problematicus n. gen., n. sp., a Lower Permian reef organism from western Sicily. Bollettino Della Societa Paleontologica Italiana. 29: 361-366.
6550	1980	1980. Die Mikrofazies der Kalke in den Trogkofel-Schichten der Karnischen Alpen. Carinthia Ii Sonderhefte. 36: 51-99.
6551	1951	1951. Vorkommen und Funktion sensibler Erregungssubstanzen und sie abbauender Fermente im Tierreich.. Z. vergl. Physiol.. 33: 327-377.
6552	1981	1981. Stratigraphy, lithofacies, and sedimentation of Lower Permian carbonate of the Leonard Mountain area, Glass Mountains, western Texas. Publications Of The Society Of Economic Paleontologists And Mineralogists Permian Basin Section. 20: 146-162.
6553	1970	1970. Rhythmische Wachstumsvorgaenge bei Multicrescis tuberosa (Roemer, 1839) (Bryoz. Cycl.). Rhythmic growth processes in Multicrescis tuberosa. Palaeontologische Zeitschrift. 44: 171-181.
6557	1983	1983. The distribution of epifauna on Ecklonia radiata and the effect of disturbance. Journal of Experimental Marine Biology and Ecology. 71: 205-220.
6558	1982	1982. The generic names of moths of the world. Volume 4. Bombycoidea, Castnioidea, Cossoidea, Mimallonoidea. Sesioidea, Sphingoidea, Zygaenoidea. British Museum. 848: 1-192.
6559	1974	1974. Late Palaeozoic invertebrate macrofossils in the NeranleighFernvale beds. Queensland Government Mining Journal. 869: 104-107.
6564	1989	1989. Colonization of artificial reef materials by corals and other sessile organisms. Bulletin of marine science. 44: 567-579.
6565	1976	1976. Fossiles bathoniens de Logny les Aubenton (Aisne). Journal Conch., Paris. 113: 57-59.
6566	1976	1976. Ecology of the crinoids of the northern Red Sea with emphasis on epi- and endozoic fauna associated with them. Journal mar. biol. Ass. India. 15: 461-473.
6567	1996	1996. A student's guide to the seashore. 2nd edition. Cambridge University Press, Cambridge, New York & Melbourne. : 1-564.
6570	1970	1970. Atractosoecia incrustans (d'Orbigny) (Bryozoa Cyclostomata): espèce bathonienne symbiotique d'un Pagure. Bulletin de la Societé géologique de France. 12: 126-133.
6571	1963	1963. Les Ceriopora néogènes (Bryozoaires cyclostomes) de la collection Michelin. Bulletin de la Societé géologique de France. (7) 5: 1113-1117.
6575	1984	1984. Significato paleoambientale di alcuni ritrovamenti di briozoi nei terreni terziari del Monte Baldo settentrionale. Natura Alpina. 35: 21-29.
6576	1986	1986. Test ultrastructure of the problematic microfossil Bicornifera Keij from the gulf coastal plain Oligocene. Revista Espanola De Micropaleontologia. 18: 349-352.
6577	2003	2003. Alternate coral-bryozoan competitive superiority during coral bleaching. Marine Biology (Berlin). 142: 989-996.
6578	1958	1958. Invertebrates from the Estuarine Portion of San Francisco Bay and some factors influencing their distribution. Wasmann J. Biol.. 16: 159-211.
6579	1961	1961. Quantitative distribution of deep sea bottom fauna in the northeastern Pacific. Trud. Inst. Okeanol.. 45: 190-213.
6580	1972	1972. The bryozoan Adeonellopsis in the Paleogene of the southeastern United States. Dissertation Abstr. int.. 32B: 7204.
6581	1982	1982. Structural analysis of fouling community development in the Damariscotta River Estuary, Maine. J. Exp. Mar. Biol. Ecol.. 57: 25-33.
6582	1974	1974. Bryozoaires du benthos rocheux de Banyuls-sur-mer. Inventaire faunistique et notes écologiques. Vie et Milieu. 23 [1972-1973]: 273-308.
6583	1972	1972-73. Les peuplements sessiles des fonds rocheux de la région de Banyuls-sur-Mer : Ascidies --Bryozoaires. Vie Milieu. 23: 143-182.
6585	1986	1986. Reaction du gamete femelle du Marsilea vestita a des conditions de stress. Comptes Rendus De L'Academie Des Sciences Serie Iii Sciences De La Vie. 302: 439-442.
6586	1980	1980. The freshwater invertebrate fauna of Sri Lanka. Spolia Zeylanica. 35: 15-42.
6587	1990	1990. Inventario de los briozoos de Galicia. Thalassas. 8: 57-67.
6590	1987	1987. Sobre algunos briozoos queilostomados recolectados en Galicia (Espana). Cahiers De Biologie Marine. 28: 185-198.
6591	1988	1988. Sublittoral bryozoans of the Norwegian Sea. Thalassas. 6: 23-27.
6592	1986	1986. Les bryozoaires littoraux de la ria de Ribadeo. Annales De L'Institut Oceanographique. 62: 47-68.
6593	1986	1986. Aportaciones al conocimento de los briozoos marinos ibericos: Ctenostomados. Boletin de la Real Sociedad española de historia natural. 82: 151-184.
6594	1986	1986. Aportaciones al conocimenta de los Briozoos marinos ibéricos: Ctenostomados. Boletin De La Real Sociedad Espanola De Historia Natural Seccion Biologica. 82: 47-56.
6595	1987	1987. Necrocinesis y colonizacion postmortal en Bajocisphinctes (Ammonoidea) de la Cuenca Iberica Implicaciones paleoecologicas y paleobatimetricas. Boletin De La Real Sociedad Espanola De Historia Natural Seccion Geologica. 82: 151-184.
6596	2001	2001. Los organismos bentonicos registrados en la region de la plataforma continental argentina y adyacencias, comprendida entre 35ES y 55E y profundidades mayores de 50 metros. Argentina, :. Report for General Comision Nacional del Limite Exterior de la Plataforma Continental (COPLA). : 55.
6597	1949	1949. A survey of the shore-line fauna of the Norfolk Peninsula. American Midland Naturalist. 41: 436-440.
6598	1999	1999. Biologically generated diversity in two bryozoan buildups. Biologia Marina Mediterranea. 6: 191-197.
6599	1982	1982. Biofaziesanalyse randmariner Ablagerungsbereiche im Oberon Jura Portugals. 2. Palaogeographie und Faziesverteilung in der Serra da Arrabida. Neues Jahrbuch Fuer Geologie Und Palaeontologie Abhandlungen. 163: 301-330.
6600	2001	2001. Induction of the proliferative kidney disease (PKD) in rainbow trout Oncorhynchus mykiss via the bryozoan Fredericella sultana infected with Tetracapsula bryosalmonae. Diseases of Aquatic Organisms. 45: 61-68.
6601	1970	1970. Antoni Wierzejski (1843-1916) [in Polish]. Memorab. zool.. 21: 3-82.
6602	1996	1996. New Bryozoa (Cheilostomatida, Ascophorina) from the Paleocene of Uzbekistan. Mitteilungen aus dem Geologisch-Paläontologischen Institut der Universität Hamburg. 79: 171-181.
6616	1917	1917. Sur les Bryozoaires des terrains tertiares de la Catalogne. Treballs de l'Institucio Catalana d'Historia Natural Barcelona.. 4: 1-137.
6617	1917	1917. Caracterización de la fauna briozoaria del Maestrichiense en el monte Perdido (Pirineos Centrales del alto Aragón). Boletin de la Real Sociedad española de historia natural. 17: 191-194.
6618	1933	1933. XXXIV.--The relation between somatic and germ cells in the asexually produced polyps of the polyzoon Alcyonidium gelatinosum. Annals and Magazine of Natural History. Tenth series: 255-269.
6620	1973	1973. Adaptive strategies leading to the ectoproct ground-plan. Systematic Zoology. 22: 233-239.
6621	1975	1975. New bifoliate tubular bryozoan genera from the Simpson Group (Middle Ordovician), Arbuckle Mountains, Oklahoma. Bulletins of American Paleontology. 67: 123-138.
6622	1974	1974. The oldest well-preserved bryozoan fauna in the world?. Oklahoma Geology Notes. 34: 99-101.
6623	1993	1993. Bryozoans of Late Carboniferous - Early Early Permian in Tengchong area of western Yunnan [in Chinese]. Yunnan Geology. 12: 383-406.
6624	2000	2000. Spatial competition among clonal organisms in extant and selected Paleozoic reef communities. Facies. 42: 1-24.
6625	2002	2002. Early Devonian reefs at Reefton, New Zealand: Guilds, origin and paleogeographic significance. Lethaia. 35: 35-50.
6626	1971	1971. Pattern in the development of a marine community. Limnology and Oceanography. 16: 241-253.
6627	2004	2004. Faunistische Overzicht van de Mariene Mosdiertjes van Nederland (Bryozoa: Stenolaemata, Gymnolaemata). Nederlandse Faunistische Mededelingen. 21: 17-47.
6628	1998	1998. De kelkworm Barentsia matsushimana Toriumi, 1951 nieuw voor de Nederlandse fauna. Zeepaard. 58: 62-64.
6629	1998	1998. Vindplaatsen van het mosdiertje Bugula stolonifera Ryland, 1960 in Nederland. Zeepaard. 58: 48-51.
6630	1997	1997. Het mosdiertje Bowerbankia citrina (Hincks, 1877) nieuw voor Nederland. Zeepaard. 57: 125-126.
6631	1975	1975. Fresh-water Ectoprocta: distribution and ecology of five species in southeastern Louisiana. Transactions of the American Microscopical Society. 94: 130-134.
6632	1987	1987. Fabric-selective diagenesis in the Late Pleistocene Miami Limestone. Journal Of Sedimentary Petrology. 57: 311-318.
6633	1963	1963. La fanne associée a Mercierella enigmatica Fauvel (Annélide Serpulidae) dans quelques stations des environs de Sète. Rapp. Comm. int. Mer Medit. 17: 833-842.
6634	1977	1977. Presence de Chaperia annulus (Manzoni, 1870) (bryozoaire cheilostome) dans l'herbier de posidonies de Port-Cros. Travaux scientifiques du Parc national de Port-Cros. 3: 207-209.
6635	1986	1986. Paleoecology and paleoenvironments of the bryozoan-rich Sulphur Well Member, Lexington Limestone (Midle Ordovician), central Kentucky. Southeastern Geology. 26: 199-219.
6636	1884	1884. Descriptions of Palaeozoic corals in the collections of the British Museum (Natural History). Annals and Magazine of Natural History. (5)13: 472-476.
6637	1917	1917. Vetofistula, a new form of Palaeozoic Polyzoa, allied to "Rhabdomeson" Young and Young. from Reid's Gap, near Townsville. Publications of the geological survey of Queensland. 260: 17-20.
6638	1901	1901. Additional notes on the Palaeontology of Queensland, Part 2. Bulletin of the Geological Survey of Queensland. 13: 5-37.
6639	1877	1877. Observations of some Carboniferous Polyzoa. Annals and Magazine of Natural History. (4)20: 116-122.
6640	1876	1876. Carboniferous and post-Tertiary Polyzoa. Geological Magazine. (Dec.2) 3: 522-523.
6641	1875	1875. Note on a new provisional genus of Carboniferous Polyzoa. Annals and Magazine of Natural History. (4)15: 43-45.
6642	1873	1873. Description of Carinella, a new genus of Carboniferous Polyzoa. Geological Magazine. 10: 433-434.
6643	1859	1859. Lethaea bruntutana ou etudes paleontoloqiques et stratigraphiques dur les terrains jurassiques superierus du Jura bernois. Nouv. mem soc. helvetique sc. nat., Zurich. 19: 1-353.
6644	1862	1862. Etudes paleontologiques sur le Jura graylois. Mem. soc. emulation Doubs, Besancon. (3) 8: 221-506.
6645	1859	1859. Etudes paleontologiques dur le Haut Jura. Mem. soc. emulation Doubs, Besancon. (3) 6: 53-260.
6646	1995	1995. Bryostatins trigger human polymorphonuclear neutrophil and monocyte oxidative metabolism - associative with in-vitro antineoplastic activity. Research in Immunology. 146: 351-361.
6647	1990	1990. Activation of T-cells by bryostatins: Induction of the IL-2 receptor gene transcription and down-modulation of surface receptors. International Journal of Immunopharmacology. 12: 481-490.
6648	1974	1974. Einige Erkenntnisse uber Chironomiden (Diptera, Chironomidee) aus Bryozoen. Biologia Bratisl.. 29: 869-876.
6649	2002	2002. Zooidal anatomy in Ordovician and Carboniferous trepostome bryozoans. Paläontologische Zeitschrift. 76: 339-345.
6650	2001	2001. Carnocladiidae: a new family of fenestrate bryozoans. Senckenbergiana lethaea. 81: 295-305.
6651	2001	2001. Bryozoa of the Upper Permian Zechstein Formation of Germany. Senckenbergiana Lethaea. 81: 135-181.
6652	2000	2000. Permian bryozoans of the NW-Tethys. Facies. 43: 79-102.
6653	1998	1998. Two unusual trepostome bryozoans from the Lower Carboniferous of the Karatau (south Kazakhstan). Palaeontologische Zeitschrift. 72: 89-97.
6654	2003	2003. Description and interpretation of Sanctum laurentiensis, new ichnogenus and ichnospecies, a domichnium mined into late Ordovician (Cincinnatian) ramose bryozoan colonies. Journal of Paleontology. 77: 1002–1010.
6655	1972	1972. Les fossiles de Bulgarie 2. Le Trias. Fosilite Bulg.. 2: 1-248.
6656	1984	1984. Pyriporopsis portlandensis Pohowsky 1973, a bryozoan from the Scallop Member, Purbeck Limestone Formation of Worbarrow Tout, Dorset. Dorset Natural History & Archaeological Society Proceedings. 106: 167.
6657	1989	1989. Supposed Triassic bryozoans in the Klipstein Collection from the Italian Dolomites redescribed as calcified demosponges. Bulletin Of The British Museum. 45: 39-55.
6658	1991	1991. Michigan Bryozoa: studies and perspecitves with a key to Michigan species. Michigan Academician. 24: 25-36.
6659	2000	2000. Diplotrypa petropolitana (Nicholson) - eine massive trepostome Bryozoe als Sammelobjekt aus den ordovizischen Geschieben. Geschiebekunde Aktuell. 16: 69-78.
6660	2000	2000. Aussere Formen and innere Strukturen massiver trepostomer Bryozoen aus ordovizischen Geschieben.. Geschiebesammler. 33: 99-110.
6661	1993	1993. Bryozoa. Geological Survey Of Western Australia Bulletin. 136: 34-44.
6662	1989	1989. Carboniferous bryozoans as stratigraphic indicators in eastern Australia. Congres International De Stratigraphie Et De Geologie Du Carbonifere Compte Rendu. 11: 33-40.
6663	1985	1985. The Carboniferous of the world: Australia. Faunas and floras. Bryozoans of eastern Australia. International Union of Geological Sciences Publication. 20: 112-114.
6664	1979	1979. Fenestrate bryozoans with large apertural form in the Carboniferous of eastern Australia. Proceedings of the Linnean Society of New South Wales. 103: 135-170.
6665	1975	1975. A new ?bryozoan from the Carboniferous of Eastern Australia. Palaeontology. 18: 571-605.
6666	1970	1970. Die Verteilung und der Bestand der Flora und Fauna der Donau von der Quelle bis zur Mundung [in Romanian]. Hidrobiologiya. 11: 227-264.
6667	1993	1993. On Antarctic Entoprocta: nematocyst-like organs in a loxosomatid, adaptive developmental strategies, host specificity, and bipolar occurrence of species. Biological Bulletin. 184: 153-185.
6668	1993	1993. Lime-twig glands: a unique invention of an Antarctic Entoproct. Biological bulletin. 185: 97-108.
6669	1987	1987. A circulating water tank for culturing sessile or hemisessile aquatic organisms in a continous water current. Archiv für Hydrobiologie. 108: 425-438.
6670	1987	1987. Creeping propagation stonlons--an effective propagation system of the freshwater entoproct Urnatella gracilis Leidy (Barentsiidae). Archiv für Hydrobiologie. 108: 439-448.
6671	1982	1982. Les kamptozoaires. État actuel de nos connaissances sur leur anatomie, leur developpement et leur position phylogénétique. Bulletin de la Société zoologique de France. 107: 317-344.
6672	1997	1997. Are the Lophophorata a phylum?. Bulletin De La Societe Zoologique De France Evolution Et Zoologie. 122: 279-288.
6673	1976	1976. Phylogenese des Phoronida. Les lophophorates et le concept Archimerata. Zeitschrift für zoologische Systematik und Evolutionsforschung. 14: 10-24.
6674	1984	1984. On the origin of the Lophophorata. Zeitschrift Fuer Zoologische Systematik Und Evolutionsforschung. 22: 91-94.
6675	1978	1978. Un nouvel embranchement: les lophophorates. Bulletin de la Société zoologique de France. 102: 341-344.
6676	1976	1976. Le lophophore--structure significative des Lophophorates (Brachiopodes, Bryozoaires, Phoronidiens). Zoologica Scripta. 5: 133-137.
6677	1980	1980. Invertebrate faunules of Late Pleistocene age, with zoogeographic implications, from Turtle Bay, Baja California Sur, Mexico. Nautilus. 94: 67-89.
6678	1989	1989. Wind stress limitation of benthic secondary production in shallow, soft-sediment communities. Marine Ecology Progress Series. 53: 65-77.
6679	1919	1919-1920. In Report of the Council for 1919. Ann. Rep. Scot. Mar. Biol. Ass.. : 3 & 4.
6680	2002	2002. Influence of water quality on the outbreak of proliferative kidney disease: Field studies and exposure experiments. Journal of Fish Diseases. 25: 459-467.
6681	1972	1972. Réflexions sur quelques environnements récifaux du Paléozique. Bulletin Cent. Rech. Pau. 6: 1-105.
6682	1989	1989. Size hierarchies in Membranipora membranacea: do colonial animals follow the same rules as plants?. Oikos. 55: 349-355.
6683	1932	1932. The habitats of Hydrobiidae in the Adur Estuary. Proc. Malac. Soc. Lond.. 20: 11-.
6684	1998	1998. The reproduction of Bugula neritina and Bugula turbinata from the Egyptian Mediterranean. Journal of the Egyptian German Society of Zoology. 27: 209-221.
6685	1972	1972. Inventaire d'especes nouvelles ou pen signalees dans divers estuaires du Maroc. Bulletin Soc. Sci. nat. phys. Maroc. 52: 205-208.
6686	1960	1960. Proposed use of the plenary powers to designate a type species for the genus Fenestella Lonsdale, 1839 (Class Bryozoa) in harmony with accustomed usage. Bulletin of zoological Nomenclature. 17: 294-300.
6687	1957	1957. Fenestella from the Permian of West Texas. Memoirs of the Geological Society of America. 70: 158.
6688	1971	1971. Concept of common bud and related phenomena in Bryozoa. Paleontological Contributions University of Kansas (Papers). 52: 1-21.
